View_pages_cid,View_pages_page,View_pages_from,View_pages_part,View_pages_duration,View_pages_vid,View_pages_weblink,View_pages_dimension_width,View_pages_dimension_height,View_pages_dimension_rotate,aid
1830852,1,vupload,乐视云,80,,,640,360,0,1220084
1830880,2,vupload,企鹅,80,,,640,360,0,1220084
1830860,1,vupload,,233,,,640,330,0,1220088
1830883,1,vupload,,360,,,462,360,0,1220098
1830868,1,vupload,,213,,,640,360,0,1220091
1830875,1,vupload,,26,,,480,360,0,1220096
1830888,1,vupload,,0,,,672,378,0,1220102
1830886,1,vupload,,2394,,,576,360,0,1220100
1830895,1,vupload,,1347,,,576,360,0,1220107
1830897,1,vupload,,0,,,672,378,0,1220110
1830904,1,vupload,,914,,,480,360,0,1220113
1830912,1,vupload,正片,2108,,,638,360,0,1220117
1830913,2,vupload,剧情,3179,,,638,360,0,1220117
1830898,1,vupload,part1,5302,,,512,288,0,1220111
1830900,1,vupload,克哈之子吉姆雷诺,1022,,,672,378,0,1220112
1830901,2,vupload,自由之翼吉姆雷诺,1273,,,672,378,0,1220112
1830920,1,vupload,,203,,,480,270,0,1220123
1830918,1,vupload,,2923,,,640,360,0,1220121
1830919,1,vupload,,1648,,,672,378,0,1220122
1830923,1,vupload,版本一,30,,,640,360,0,1220124
1830924,2,vupload,版本二,30,,,640,360,0,1220124
1830932,1,vupload,,144,,,640,360,0,1220128
1830934,1,vupload,,1112,,,624,390,0,1220130
1830938,1,vupload,,757,,,640,360,0,1220134
1830935,1,vupload,,1467,,,480,330,0,1220131
1844474,1,vupload,,2134,,,640,360,0,1220133
1830955,1,vupload,,2164,,,538,360,0,1220147
1830877,1,vupload, 2  ,185,,,640,360,0,1220150
1830878,1,vupload,  3 ,668,,,640,360,0,1220152
1830963,1,vupload,乐视云,168,,,640,360,0,1220153
1830962,2,vupload,优酷,168,,,640,360,0,1220153
1830982,1,vupload,,209,,,480,272,0,1220165
1830985,1,vupload,,0,,,672,378,0,1220168
1830984,1,vupload,,243,,,640,360,0,1220167
1831060,1,vupload,,165,,,640,360,0,1220161
1831016,1,vupload,,160,,,640,360,0,1220178
1831015,1,vupload,,192,,,640,360,0,1220177
1830990,1,vupload,乐视云,259,,,640,360,0,1220172
1831306,2,vupload,企鹅,259,,,640,360,0,1220172
1831020,1,vupload,,3044,,,416,360,0,1220180
1831032,1,vupload,,1923,,,606,360,0,1220187
1831030,1,vupload,,343,,,480,360,0,1220186
1831102,1,vupload,,289,,,512,384,0,1220197
1831064,1,vupload,,1321,,,640,360,0,1220205
1831079,1,vupload,,729,,,640,360,0,1220212
1831092,1,vupload,,272,,,640,360,0,1220218
1834698,1,vupload,,154,,,1280,720,0,1220213
1831075,1,vupload,,290,,,640,360,0,1220211
1831107,1,vupload,,1103,,,626,360,0,1220228
1831106,1,vupload,,1730,,,512,288,0,1220227
9203092,1,vupload,,910,,,640,360,0,1220226
1831104,1,vupload,,1974,,,448,340,0,1220225
1831098,1,vupload,,2813,,,614,384,0,1220223
1831114,1,vupload,,3500,,,480,360,0,1220236
1831138,1,vupload,,250,,,640,360,0,1220246
1831123,1,vupload,,551,,,480,368,0,1220242
1831140,1,vupload,,254,,,640,360,0,1220248
1831150,1,vupload,,215,,,640,360,0,1220256
1831252,1,vupload,,623,,,448,336,0,1220265
1831254,1,vupload,41,2511,,,640,360,0,1220267
1831255,2,vupload,42,2880,,,640,360,0,1220267
1831267,1,vupload,,100,,,640,360,0,1220262
1831268,1,vupload,,2237,,,640,360,0,1220275
1831272,1,vupload,P1,148,,,640,358,0,1220276
1831273,2,vupload,P2,127,,,640,360,0,1220276
1831274,3,vupload,P3,140,,,640,332,0,1220276
1831260,1,vupload,,0,,,672,378,0,1220272
1831278,1,vupload,P5,1194,,,512,288,0,1220278
1831279,2,vupload,P6,1654,,,512,288,0,1220278
1831285,1,vupload,,1273,,,640,360,0,1220282
1831303,1,vupload,,267,,,640,360,0,1220287
1831284,1,vupload,,2498,,,640,360,0,1220281
1831307,1,vupload,p1,1407,,,512,288,0,1220291
1831309,2,vupload,p2.5(初心者の館編),1693,,,512,288,0,1220291
1831310,3,vupload,p3,2262,,,512,288,0,1220291
1831311,4,vupload,p4,2150,,,512,288,0,1220291
1831312,5,vupload,p5,2174,,,512,288,0,1220291
1831313,6,vupload,p6,2042,,,512,288,0,1220291
1831314,7,vupload,p7,2332,,,512,288,0,1220291
1831315,8,vupload,p8,1929,,,512,288,0,1220291
1831324,1,vupload,,206,,,640,360,0,1220297
1831318,1,vupload,,275,,,640,360,0,1220294
1830200,1,vupload,,177,,,640,360,0,1220293
1831883,1,vupload,,1388,,,640,360,0,1220308
1831338,1,vupload,,210,,,640,360,0,1220306
1831330,1,vupload,,250,,,640,358,0,1220303
1652701,1,vupload,第1集 罗杰船长的决定,798,,,640,352,0,1220300
1652703,2,vupload,第2集 刀剑之争,735,,,480,272,0,1220300
1652704,3,vupload,第3集 营养美食,735,,,480,272,0,1220300
1652711,4,vupload,第4集 善意的谎言,797,,,640,352,0,1220300
1652718,5,vupload,第5集 布莱克的突围,798,,,640,352,0,1220300
1831326,6,vupload,第6集 神秘黑影幽灵,798,,,640,352,0,1220300
1831353,7,vupload,第7集 麦兹星归途,735,,,640,352,0,1220300
1831354,8,vupload,第8集 妖糜之花,798,,,640,352,0,1220300
1831355,9,vupload,第9集 勇敢的马力,798,,,640,352,0,1220300
1831356,10,vupload,第10集 战神驾到,798,,,480,272,0,1220300
1831357,11,vupload,第11集 大自然的恩赐,798,,,640,352,0,1220300
1831358,12,vupload,第12集 饥饿的小精灵,798,,,640,352,0,1220300
1831359,13,vupload,第13集 胆小的该隐,798,,,480,272,0,1220300
1831360,14,vupload,第14集 石头剪刀布,798,,,640,352,0,1220300
1831361,15,vupload,第15集 海盗的诡计,798,,,480,272,0,1220300
1831362,16,vupload,第16集 猜硬币的高手,798,,,480,272,0,1220300
1831363,17,vupload,第17集 星际大逃亡,798,,,640,352,0,1220300
1831364,18,vupload,第18集 布莱克的仇恨,798,,,640,352,0,1220300
1831365,19,vupload,第19集 潜入邪灵,798,,,480,272,0,1220300
1831391,20,vupload,第20集 再见，索兰特,798,,,640,352,0,1220300
1831392,21,vupload,第21集 路见不平,798,,,640,352,0,1220300
1831393,22,vupload,第22集 勇闯黯夜地穴,798,,,640,352,0,1220300
1831394,23,vupload,第23集 光明与黑暗,798,,,640,352,0,1220300
1831395,24,vupload,第24集 奇特的逃离,798,,,480,272,0,1220300
1831396,25,vupload,第25集 穿越生死线,798,,,640,352,0,1220300
1831397,26,vupload,第26集 飞舞吧，幻影金刚,798,,,480,272,0,1220300
1831398,27,vupload,第27集 再入困境,798,,,640,352,0,1220300
1831399,28,vupload,第28集 格雷斯星恶战,798,,,480,272,0,1220300
1872032,29,vupload,第29集 险象环生,798,,,480,272,0,1220300
1872033,30,vupload,第30集 黑暗的覆灭,798,,,480,272,0,1220300
1831369,1,vupload,,731,,,640,360,0,1220315
1831374,1,vupload,,752,,,672,378,0,1220318
1831341,1,vupload,,442,,,432,338,0,1220310
1831367,1,vupload,,97,,,640,360,0,1220314
1831378,1,vupload,,1367,,,640,360,0,1220321
1831388,1,vupload,,1285,,,448,336,0,1220328
1831379,1,vupload,,1901,,,672,378,0,1220322
1831419,1,vupload,,328,,,640,360,0,1220335
1831421,1,vupload,,198,,,512,360,0,1220337
1982226,1,vupload,,90,,,640,360,0,1220332
1831429,1,vupload,,199,,,640,480,0,1220342
1831462,1,vupload,,3638,,,640,360,0,1220346
1831540,1,vupload,,222,,,640,360,0,1220348
1831538,1,vupload,,225,,,640,360,0,1220355
1831534,1,vupload,P1,94,,,640,360,0,1220352
1831529,1,vupload,,308,,,640,360,0,1220351
1831527,1,vupload,,244,,,352,288,0,1220350
1831556,1,vupload,,448,,,320,240,0,1220366
1831558,1,vupload,,227,,,640,360,0,1220368
1831566,1,vupload,,1183,,,640,360,0,1220371
1904187,1,vupload,,196,,,640,360,0,1220372
1831563,1,vupload,P1,3046,,,480,320,0,1220370
1831564,2,vupload,P2,2710,,,480,320,0,1220370
1831565,3,vupload,P3,2803,,,480,320,0,1220370
1831628,1,vupload,,222,,,640,360,0,1220387
1831627,1,vupload,,2147,,,480,360,0,1220386
1831601,1,vupload,wonder girls---Like this（瘦腿向）,193,,,640,360,0,1220384
1831602,2,vupload,Dal★Shabet---看看我的腿（福利向）,208,,,640,360,0,1220384
1831603,3,vupload,Nine Muses-wild（福利向）,190,,,640,360,0,1220384
1831604,4,vupload,teen top---to you（搞笑向）,189,,,640,360,0,1220384
1831605,5,vupload,after school---初恋（钢管舞）,249,,,640,360,0,1220384
1831606,6,vupload,sistar---因为从有到无（福利向）,212,,,640,360,0,1220384
1831607,7,vupload,张佑赫---time is over（技术向）,234,,,480,360,0,1220384
1831608,8,vupload,infinite---天堂（整齐向）,217,,,640,360,0,1220384
1831609,9,vupload,ze：a帝国之子---watch out（卖萌+神空耳）,190,,,640,360,0,1220384
1831610,10,vupload,小巨人---minimanimo（卖萌向）,189,,,640,360,0,1220384
1831611,11,vupload,b1a4---这叫什么事（搞笑向）,290,,,640,360,0,1220384
1831612,12,vupload,GLAM---I like that（搞笑+技术）,194,,,640,360,0,1220384
1831613,13,vupload,wonder girls---like money（整齐向）,207,,,640,360,0,1220384
1831614,14,vupload,miss a成员min在美国未发表的作品---boyfriend（歌不错）,262,,,768,432,0,1220384
1831615,15,vupload,美味团---离开（中国双胞胎）,279,,,640,360,0,1220384
1831616,16,vupload,vixx---奇迹（编排向yoooo~）,185,,,640,360,0,1220384
1831617,17,vupload,u-kiss--stop girl（男女组合向）,241,,,640,360,0,1220384
1831618,18,vupload,TM---没有明天（男女组合向）,291,,,640,360,0,1220384
1831619,19,vupload,sistar---give it to me（男女组合向）,201,,,640,360,0,1220384
1831620,20,vupload,Nine Muses-成人礼（最后高能）,152,,,640,360,0,1220384
1831621,21,vupload,boyfriend---Love Style（卖腿向）,191,,,640,360,0,1220384
1831622,22,vupload,boyfriend---你这样的女人（椅子舞）,193,,,640,360,0,1220384
1831623,23,vupload,b1a4---lonely（编排向）,318,,,640,360,0,1220384
1831624,24,vupload,少女时代---mr.mr.（编排向）,266,,,640,360,0,1220384
1831580,1,vupload,,259,,,592,360,0,1220382
1831626,1,vupload,,211,,,512,288,0,1220385
1831640,1,vupload,,1283,,,496,310,0,1220396
1831636,1,vupload,,273,,,590,360,0,1220392
1831639,1,vupload,,449,,,640,360,0,1220395
1831641,1,vupload,,449,,,672,378,0,1220397
1831647,1,vupload,,520,,,672,378,0,1220401
1831648,1,vupload,,692,,,672,378,0,1220402
1831655,1,vupload,,62,,,320,240,0,1220407
1831652,1,vupload,,223,,,640,360,0,1220404
1831665,1,vupload,,1868,,,448,336,0,1220412
1831662,1,vupload,波特马特教授的实验室,157,,,640,360,0,1220411
1831663,2,vupload,新管理模式,78,,,640,360,0,1220411
1831664,3,vupload,趵突泉,322,,,640,360,0,1220411
1831671,1,vupload,,491,,,640,360,0,1220416
1831672,1,vupload,,372,,,640,360,0,1220417
1831667,1,vupload,,295,,,640,360,0,1220413
1831675,1,vupload,,629,,,672,378,0,1220420
1831684,1,vupload,,205,,,640,360,0,1220427
1831685,1,vupload,,138,,,640,360,0,1220428
1831682,1,vupload,,300,,,720,480,0,1220425
1831678,1,vupload,,5404,,,512,288,0,1220422
1831659,1,vupload,,80,,,640,360,0,1220423
1831691,1,vupload,,323,,,640,360,0,1220434
1831686,1,vupload,,164,,,672,378,0,1220430
1831697,1,vupload,,302,,,480,360,0,1220438
1831701,1,vupload,,50,,,640,360,0,1220441
1831720,1,vupload,,170,,,640,360,0,1220448
1831726,1,vupload,,193,,,640,360,0,1220452
1831736,1,vupload,P1,150,,,640,360,0,1220456
1833928,2,vupload,,366,,,640,360,0,1220456
1837530,3,vupload,,366,,,640,360,0,1220456
1831727,1,vupload,P1,598,,,576,432,0,1220453
1831728,2,vupload,P2,1156,,,480,360,0,1220453
1831729,3,vupload,P3,1124,,,480,360,0,1220453
1831752,1,vupload,,1176,,,480,320,0,1220466
1831745,1,vupload,,264,,,448,336,0,1220460
1831763,1,vupload,,944,,,816,304,0,1220475
1833940,1,vupload,,220,,,320,240,0,1220477
1831758,1,vupload,,80,,,640,360,0,1220471
1831760,1,vupload,,117,,,640,360,0,1220473
1831762,1,vupload,,74,,,640,360,0,1220474
1831757,1,vupload,,136,,,640,360,0,1220470
1831793,1,vupload,,185,,,640,480,0,1220486
1831782,1,vupload,,239,,,640,360,0,1220484
1831813,1,vupload,,254,,,640,360,0,1220496
1831807,1,vupload,,695,,,640,360,0,1220495
1831805,1,vupload,,2871,,,448,336,0,1220493
1831814,1,vupload,,4296,,,640,360,0,1220497
1831825,1,vupload,,231,,,640,360,0,1220490
1831855,1,vupload,,266,,,640,360,0,1220508
1831795,1,vupload,,321,,,960,540,0,1220506
1831822,1,vupload,,2215,,,482,360,0,1220501
1831863,1,vupload,,436,,,512,384,0,1220515
1831858,1,vupload,,681,,,576,432,0,1220512
1831382,1,vupload,,1110,,,640,360,0,1220511
1831857,1,vupload,,253,,,640,352,0,1220510
1831860,1,vupload,,250,,,854,480,0,1220513
1831868,1,vupload,P0,134,,,640,360,0,1220517
1831892,2,vupload,takee全息手机之全息图像数据采集,15,,,640,360,0,1220517
1831917,3,vupload,takee全息手机之空中交互技术,6,,,512,288,0,1220517
1831918,4,vupload,takee全息手机之全息显示技术,44,,,640,360,0,1220517
1831879,5,vupload,takee全息手机之应用场景,31,,,640,360,0,1220517
1831875,1,vupload,上市预告,59,,,640,360,0,1220524
2207818,2,vupload,电视广告,63,,,640,360,0,1220524
1838022,1,vupload,,1161,,,578,360,0,1220523
1831881,1,vupload,,0,,,640,480,0,1220530
1831888,1,vupload,,0,,,240,160,0,1220533
1831891,1,vupload,,112,,,480,360,0,1220535
1831887,1,vupload,,43,,,640,360,0,1220532
1831885,1,vupload,,230,,,640,360,0,1220531
1831896,1,vupload,,104,,,640,360,0,1220538
1831897,1,vupload,,464,,,672,378,0,1220540
1831900,1,vupload,,639,,,672,378,0,1220543
1831903,1,vupload,,389,,,512,320,0,1220545
1831901,1,vupload,,361,,,640,360,0,1220544
1831906,1,vupload,,765,,,1080,608,0,1220547
1831904,1,vupload,,0,,,640,384,0,1220546
1831911,1,vupload,P1,2213,,,448,328,0,1220554
1831916,1,vupload,,1506,,,636,360,0,1220555
1831938,1,vupload,,209,,,540,360,0,1220558
1831951,1,vupload,,1784,,,1024,384,0,1220568
1832238,1,vupload,,10,,,640,360,0,1220565
1831944,1,vupload,,161,,,640,360,0,1220563
1831941,1,vupload,,2580,,,448,336,0,1220560
1866793,1,vupload,,299,,,640,360,0,1220573
1831965,1,vupload,上,298,,,512,290,0,1220577
1831966,2,vupload,下,294,,,512,290,0,1220577
1831954,1,vupload,,89,,,640,360,0,1220571
1831973,1,vupload,,351,,,480,360,0,1220582
1831978,1,vupload,,1580,,,640,360,0,1220584
1831988,1,vupload,,190,,,640,480,0,1220592
1832137,1,vupload,,57,,,640,360,0,1220597
1831992,1,vupload,,828,,,640,360,0,1220594
1831999,1,vupload,,1466,,,640,360,0,1220600
1832015,1,vupload,,2695,,,640,360,0,1220605
1832014,1,vupload,,7835,,,672,378,0,1220604
1832025,1,vupload,,469,,,672,378,0,1220608
1832022,1,vupload,,265,,,640,360,0,1220606
1832040,1,vupload,,947,,,672,378,0,1220614
1832030,1,vupload,1 欺凌不可以,479,,,640,360,0,1220610
1832031,2,vupload,2 禁止取绰号,484,,,640,352,0,1220610
1832032,3,vupload,3 欲欺凌時何為,479,,,640,360,0,1220610
1832033,4,vupload,4 打闹和欺凌的区别,479,,,640,360,0,1220610
1832034,5,vupload,5 目睹欺凌之时,479,,,640,360,0,1220610
1832035,6,vupload,6 如何向大人求助,479,,,640,360,0,1220610
1832036,7,vupload,7 當欺凌發生在手機上,479,,,640,360,0,1220610
1832037,8,vupload,8 欺凌KO組合拳,479,,,640,360,0,1220610
1832038,9,vupload,9 最後請不要忘記,479,,,640,360,0,1220610
1832049,1,vupload,,105,,,640,360,0,1220618
1832052,1,vupload,,1603,,,480,360,0,1220620
1832060,1,vupload,,250,,,512,384,0,1220627
1832065,1,vupload,,326,,,480,270,0,1220630
1832073,1,vupload,,238,,,640,360,0,1220637
1832069,1,vupload,,917,,,448,336,0,1220632
1832070,1,vupload,,214,,,480,360,0,1220634
1829605,1,vupload,女装版,127,,,640,360,0,1220638
1829606,2,vupload,男装版,129,,,640,360,0,1220638
1832081,1,vupload,1,213,,,640,360,0,1220645
1858390,2,vupload,3,499,,,672,378,0,1220645
1832089,1,vupload,,137,,,640,360,0,1220650
1832108,1,vupload,,464,,,640,360,0,1220660
1832115,1,vupload,,1094,,,672,378,0,1220666
1831975,1,vupload,,518,,,576,360,0,1220661
1832113,1,vupload,,2394,,,448,336,0,1220663
3410754,1,vupload,上,3296,,,480,360,0,1220677
3410755,2,vupload,下,789,,,480,360,0,1220677
1832133,1,vupload,直传,303,,,480,360,0,1220671
1832132,2,vupload,优酷高清,303,,,640,360,0,1220671
1832130,1,vupload,,1469,,,640,360,0,1220670
1831342,1,vupload,《心灵杀手》第3期游戏解说,3645,,,672,378,0,1220678
1982320,2,vupload,《心灵杀手》第7期游戏解说,2635,,,640,360,0,1220678
1982321,3,vupload,《心灵杀手》第8期游戏解说,3043,,,640,360,0,1220678
1832141,1,vupload,,593,,,688,384,0,1220675
1832161,1,vupload,,295,,,640,360,0,1220687
1832128,1,vupload,,276,,,640,480,0,1220688
1832152,1,vupload,,389,,,680,384,0,1220682
1832165,1,vupload,,2029,,,672,378,0,1220690
1832196,1,vupload,原版（有bug）,1799,,,640,360,0,1220702
1935243,2,vupload,修正版,1799,,,854,480,0,1220702
1832205,1,vupload,,4085,,,672,378,0,1220708
1832202,1,vupload,,410,,,512,288,0,1220706
1832213,1,vupload,,532,,,640,360,0,1220712
1832216,1,vupload,,1842,,,640,238,0,1220715
1832218,1,vupload,,960,,,640,360,0,1220716
1832210,1,vupload,,144,,,700,376,0,1220711
1832228,1,vupload,,2031,,,448,336,0,1220722
1832225,1,vupload,,347,,,640,360,0,1220720
1832227,1,vupload,,40,,,558,360,0,1220721
1832239,1,vupload,,2660,,,624,390,0,1220730
1832248,1,vupload,,256,,,640,360,0,1220736
1832243,1,vupload,,104,,,640,360,0,1220732
1832244,1,vupload,,313,,,480,360,0,1220734
1832246,1,vupload,,101,,,640,360,0,1220735
1832249,1,vupload,,363,,,448,336,0,1220738
1832255,1,vupload,,664,,,480,316,0,1220743
1832265,1,vupload,,188,,,512,288,0,1220746
1832295,1,vupload,,4913,,,640,360,0,1220757
1832288,1,vupload,,238,,,640,360,0,1220754
1792488,1,vupload,,4267,,,640,360,0,1220764
1832311,1,vupload,,239,,,640,360,0,1220768
1832300,1,vupload,,3134,,,640,360,0,1220760
1832307,1,vupload,,308,,,640,352,0,1220765
1832316,1,vupload,,218,,,640,360,0,1220772
1832320,1,vupload,,389,,,576,360,0,1220776
1832319,1,vupload,P1,228,,,640,360,0,1220774
1832325,1,vupload,,1832,,,672,378,0,1220778
1832262,1,vupload,,90,,,640,360,0,1220785
1832332,1,vupload,,156,,,600,360,0,1220784
1832331,1,vupload,,338,,,640,360,0,1220783
1832344,1,vupload,,1276,,,480,360,0,1220797
1832341,1,vupload,,1893,,,480,360,0,1220795
1832338,1,vupload,,735,,,480,360,0,1220793
1832336,1,vupload,,378,,,640,360,0,1220790
1832342,1,vupload,,268,,,640,360,0,1220796
1832349,1,vupload,,1494,,,512,288,0,1220800
1832957,1,vupload,高清无后期,1643,,,480,360,0,1220802
1832351,1,vupload,,117,,,640,360,0,1220804
1832364,1,vupload,,1857,,,640,238,0,1220813
1832385,1,vupload,,1137,,,450,360,0,1220826
1832380,1,vupload,,5904,,,576,432,0,1220823
1832383,1,vupload,,3277,,,0,0,0,1220825
1832387,1,vupload,,149,,,640,360,0,1220827
1832402,1,vupload,,262,,,480,270,0,1220831
1832412,1,vupload,,278,,,640,360,0,1220838
1832415,1,vupload,,1821,,,672,378,0,1220841
1832439,1,vupload,,161,,,640,360,0,1220848
1832445,1,vupload,,1559,,,640,360,0,1220850
1832447,1,vupload,,688,,,460,360,0,1220852
1832450,1,vupload,,230,,,480,270,0,1220854
1832451,1,vupload,,1593,,,672,378,0,1220855
1832452,1,vupload,,1778,,,672,378,0,1220856
1832469,1,vupload,,228,,,480,360,0,1220862
1832474,1,vupload,,1891,,,640,238,0,1220867
1841072,1,vupload,,223,,,640,360,0,1220860
1832471,1,vupload,,682,,,640,360,0,1220865
1832473,1,vupload,,331,,,640,360,0,1220866
1832486,1,vupload,,461,,,480,360,0,1220876
1832485,1,vupload,,3809,,,672,378,0,1220875
1832481,1,vupload,,357,,,640,480,0,1220872
1832479,1,vupload,,250,,,640,360,0,1220871
1832492,1,vupload,,160,,,640,360,0,1220880
1832498,1,vupload,,146,,,480,368,0,1220883
1832942,1,vupload,,219,,,640,360,0,1220888
1832531,1,vupload,,62,,,640,352,0,1220898
1832514,1,vupload,,4727,,,480,232,0,1220890
1832530,1,vupload,,50,,,480,360,0,1220897
3568310,1,vupload,,1330,,,480,360,0,1220892
1832547,1,vupload,,3820,,,450,360,0,1220907
1832540,1,vupload,,965,,,640,480,0,1220904
1832539,1,vupload,,143,,,640,360,0,1220903
1832533,1,vupload,,214,,,512,288,0,1220900
1832536,1,vupload,,224,,,640,360,0,1220901
1832545,1,vupload,,124,,,480,270,0,1220906
1832549,1,vupload,,1870,,,640,360,0,1220908
1832583,1,vupload,,978,,,640,360,0,1220917
1832564,1,vupload,,326,,,640,360,0,1220913
1832563,1,vupload,,234,,,640,360,0,1220912
1833634,1,vupload,,871,,,640,360,0,1220914
1832552,1,vupload,074洞窟（山新 沈达威 李敏妍 洪海天）,402,,,640,360,0,1220911
1832553,2,vupload,075苏玉函的回忆(洪海天 沈磊 黄莺 姜广涛 鬼月),1562,,,672,378,0,1220911
1832554,3,vupload,076苏玉函的回忆2（洪海天，鬼月，夏磊，沈磊）,443,,,672,378,0,1220911
1832555,4,vupload,077引路（山新、夏磊 ）,158,,,640,360,0,1220911
1832556,5,vupload,078夜明城（山新、夏磊、李晔、赵铭）,273,,,640,360,0,1220911
1832557,6,vupload,079夜明宫（山新、夏磊、金锋、冯骏骅）,299,,,640,360,0,1220911
1832558,7,vupload,080容忍（山新、夏磊、冯骏骅、金锋）,600,,,672,378,0,1220911
1832559,8,vupload,081玄晖的回忆（山新、夏磊、冯骏骅、金锋）,309,,,640,360,0,1220911
1832560,9,vupload,082等待（山新、冯骏骅、夏磊、杨梦露）,186,,,640,360,0,1220911
1832561,10,vupload,083密道（山新、杨梦露、金锋）,217,,,640,360,0,1220911
1832562,11,vupload,084内讧（山新 冯骏骅 夏磊 金峰 孙晔 杨梦露）,574,,,672,378,0,1220911
1832571,1,vupload,,599,,,640,360,0,1220916
1832574,1,vupload,,228,,,640,360,0,1220918
1832591,1,vupload,,1126,,,640,360,0,1220921
1834726,1,vupload,,1170,,,640,480,0,1220923
1832585,1,vupload,,531,,,480,320,0,1220927
1833337,1,vupload, 16进8 Pegasos vs Big3 劳资蓝毛,5822,,,512,288,0,1220922
1832586,1,vupload,,1755,,,640,238,0,1220928
1832584,1,vupload,,357,,,640,360,0,1220926
1832612,1,vupload,,263,,,640,360,0,1220937
1832605,1,vupload,,151,,,640,358,0,1220933
1832611,1,vupload,,359,,,640,360,0,1220936
1832592,1,vupload,,68,,,480,360,0,1220931
1832599,1,vupload,暴风魔术师旧神雪虎,188,,,640,360,0,1220932
1832601,2,vupload,爬虫妖旧神地灵神雪虎精简版,236,,,640,360,0,1220932
1832602,3,vupload,雷吉昂旧神雪虎,252,,,640,360,0,1220932
1832603,4,vupload,"最速TOP抽老I,锁龙旧神画星雪虎",169,,,640,360,0,1220932
1832604,5,vupload,超量变身旧神雪虎,144,,,640,360,0,1220932
1835085,6,vupload,爬虫妖旧神地灵神雪虎复杂版,288,,,640,360,0,1220932
1832613,1,vupload,金田一搞笑版_1,1750,,,438,360,0,1220938
1832614,2,vupload,金田一搞笑版_2,2563,,,640,524,0,1220938
1832625,1,vupload,,236,,,720,480,0,1220940
1832627,1,vupload,,201,,,512,288,0,1220942
1832644,1,vupload,,724,,,640,360,0,1220951
1832652,1,vupload,,163,,,640,360,0,1220955
1832643,1,vupload,,320,,,640,360,0,1220950
1832649,1,vupload,,239,,,640,360,0,1220953
1832675,1,vupload,,116,,,480,360,0,1220966
1832679,1,vupload,,484,,,640,360,0,1220968
1832666,1,vupload,,89,,,640,360,0,1220964
1850674,1,vupload,#0,158,,,640,360,0,1220977
1851040,2,vupload,#1,124,,,640,360,0,1220977
1851518,3,vupload,#2,198,,,640,360,0,1220977
1851884,4,vupload,#3,213,,,640,360,0,1220977
1852197,5,vupload,#4,200,,,640,360,0,1220977
1852750,6,vupload,#5,287,,,640,360,0,1220977
1856217,7,vupload,#6,185,,,640,360,0,1220977
1858439,8,vupload,#7,143,,,640,360,0,1220977
1858705,9,vupload,#8,288,,,640,360,0,1220977
1861055,10,vupload,#9,149,,,640,360,0,1220977
1832689,1,vupload,,1693,,,450,360,0,1220974
1832712,1,vupload,,1245,,,552,360,0,1220981
1846462,1,vupload,P1,958,,,638,360,0,1220984
1832721,1,vupload,,2663,,,672,384,0,1220988
1832718,1,vupload,,1123,,,448,336,0,1220986
1832725,1,vupload,,246,,,638,360,0,1220990
1832735,1,vupload,,850,,,480,360,0,1220996
1832736,1,vupload,,187,,,640,360,0,1220994
