View_pages_cid,View_pages_page,View_pages_from,View_pages_part,View_pages_duration,View_pages_vid,View_pages_weblink,View_pages_dimension_width,View_pages_dimension_height,View_pages_dimension_rotate,aid
1445865,1,vupload,,4116,,,640,358,0,1000174
1445864,1,vupload,,1871,,,640,360,0,1000173
1445862,1,vupload,15P-2,1409,,,544,416,0,1000170
1445872,2,vupload,赠品-圣帝NO BOOST始动全角色即死,99,,,640,360,0,1000170
1446484,1,vupload,,2403,,,480,360,0,1000177
1445854,1,vupload,,561,,,544,272,0,1000185
1445875,1,vupload,,89,,,640,354,0,1000183
1445871,1,vupload,,198,,,512,288,0,1000180
1445884,1,vupload,,151,,,640,360,0,1000190
1445892,1,vupload,,154,,,1280,720,0,1000198
1445886,1,vupload,,282,,,594,360,0,1000192
1445888,1,vupload,,1524,,,640,360,0,1000194
1445890,1,vupload,,369,,,448,336,0,1000196
1445891,1,vupload,,138,,,1280,720,0,1000197
1445900,1,vupload,2,1803,,,640,360,0,1000205
1445903,1,vupload,,311,,,640,360,0,1000206
1445896,1,vupload,,238,,,640,360,0,1000202
1445894,1,vupload,,620,,,1280,720,0,1000200
1445898,1,vupload,,243,,,480,360,0,1000204
1445895,1,vupload,03 暴走萝莉-金克丝,643,,,1280,720,0,1000201
1420152,2,vupload,02 寒冰射手-艾希,279,,,640,360,0,1000201
1409734,3,vupload,01 探险家-伊泽瑞尔,227,,,640,360,0,1000201
1445910,1,vupload,,229,,,512,384,0,1000214
1445913,1,vupload,,43,,,640,360,0,1000217
1445906,1,vupload,,1954,,,448,344,0,1000210
1445909,1,vupload,,256,,,638,360,0,1000213
1445911,1,vupload,,1525,,,640,360,0,1000215
1445920,1,vupload,,348,,,512,288,0,1000224
1445921,1,vupload,,334,,,640,360,0,1000225
1468283,1,vupload,,230,,,640,360,0,1000228
1445930,1,vupload,,326,,,0,0,0,1000233
1445929,1,vupload,,1152,,,640,360,0,1000232
1445933,1,vupload,,180,,,638,360,0,1000236
1445934,1,vupload,P1,780,,,640,360,0,1000237
1445935,2,vupload,P2,752,,,640,360,0,1000237
1445944,1,vupload,,382,,,638,360,0,1000246
1445943,1,vupload,,3475,,,1104,622,0,1000245
1445940,1,vupload,,0,,,1104,620,0,1000243
1445942,1,vupload,"ZEUS, HT1986, FenTamu, LEPUS 2, HJMxp等",1645,,,638,360,0,1000244
1445938,1,vupload,,1859,,,512,384,0,1000241
1445957,1,vupload,,399,,,640,360,0,1000255
1445959,1,vupload,,300,,,638,360,0,1000258
1445966,1,vupload,,43,,,640,360,0,1000265
1445973,1,vupload,,167,,,640,360,0,1000274
1445972,1,vupload,,2479,,,672,378,0,1000273
1445976,1,vupload,,237,,,480,360,0,1000278
1445983,1,vupload,,125,,,544,278,0,1000286
2297399,1,vupload,,187,,,640,360,0,1000287
1445904,1,vupload,,219,,,450,360,0,1000281
1445982,1,vupload,,234,,,638,360,0,1000285
1447988,1,vupload,,98,,,640,360,0,1000290
1445954,1,vupload,1P,768,,,480,360,0,1000293
1445992,2,vupload,8⑩3十分钟快速通关,655,,,456,360,0,1000293
1445998,1,vupload,,1521,,,480,360,0,1000300
1448349,1,vupload,20140308,189,,,320,240,0,1000304
1463305,2,vupload,20140315练习,381,,,480,360,0,1000304
1468226,3,vupload,20140317练习,3727,,,480,360,0,1000304
1446000,1,vupload,,3241,,,370,360,0,1000303
1446013,1,vupload,,411,,,480,360,0,1000317
1446014,1,vupload,,216,,,480,360,0,1000318
1446023,1,vupload,,1243,,,638,360,0,1000327
1446022,1,vupload,,280,,,640,360,0,1000326
8832606,1,vupload,,2202,,,640,480,0,1000321
1441124,1,vupload,魔龙的巢穴,4030,,,0,0,0,1000335
1446031,1,vupload,,237,,,448,336,0,1000337
1446032,1,vupload,,1603,,,0,0,0,1000338
1441123,1,vupload,魔剑的复活,2679,,,0,0,0,1000334
1446046,1,vupload,,361,,,512,290,0,1000342
1446034,1,vupload,1,1098,,,320,240,0,1000340
1446035,2,vupload,2,1399,,,320,240,0,1000340
1446036,3,vupload,3,1345,,,320,240,0,1000340
1446037,4,vupload,4,1262,,,480,360,0,1000340
1446038,5,vupload,5,1215,,,480,360,0,1000340
1446039,6,vupload,6,907,,,480,360,0,1000340
1446040,7,vupload,7,1043,,,480,360,0,1000340
1446041,8,vupload,8,1240,,,480,360,0,1000340
1446042,9,vupload,9,1402,,,480,360,0,1000340
1446043,10,vupload,10,1112,,,480,360,0,1000340
1446044,11,vupload,11,590,,,480,360,0,1000340
1446049,1,vupload,,738,,,640,360,0,1000345
1446058,1,vupload,,240,,,1280,720,0,1000350
1446070,1,vupload,,246,,,854,480,0,1000360
1446072,1,vupload,七个白雪公主与一个老土豪,1937,,,448,336,0,1000362
1452294,2,vupload,爱丽丝与克丽丝,1996,,,448,336,0,1000362
1475910,3,vupload,脑洞超大的UP主,1948,,,448,336,0,1000362
1517915,4,vupload,爱你胜过爱自己,2435,,,512,286,0,1000362
1446081,1,vupload,,237,,,854,480,0,1000372
1446084,1,vupload,,235,,,1280,720,0,1000373
1446090,1,vupload,,213,,,540,360,0,1000378
1446093,1,vupload,,1025,,,1104,622,0,1000381
1446092,1,vupload,,118,,,640,360,0,1000380
1446099,1,vupload,,136,,,640,360,0,1000388
1446098,1,vupload,,403,,,638,360,0,1000386
1446148,1,vupload,,249,,,640,360,0,1000390
1445874,1,vupload,,324,,,450,360,0,1000398
1446111,1,vupload,P1,1891,,,448,334,0,1000400
1446113,1,vupload,,263,,,854,480,0,1000401
1446116,1,vupload,1P,268,,,450,360,0,1000405
1440944,2,vupload,2p,285,,,450,360,0,1000405
1446121,1,vupload,,308,,,480,360,0,1000408
1446117,1,vupload,,139,,,480,360,0,1000406
1446138,1,vupload,,978,,,0,0,0,1000417
1446128,1,vupload,,180,,,640,360,0,1000413
1446130,1,vupload,Follow Tomorrow,315,,,640,360,0,1000415
1446131,2,vupload,ルカルカ☆ナイトフィーバー,227,,,640,360,0,1000415
1446132,3,vupload,BRAVE,234,,,640,360,0,1000415
1446133,4,vupload,女々しくて,272,,,640,360,0,1000415
1446134,5,vupload,行くぜっ！怪盗少女 -Zver.,222,,,640,360,0,1000415
1446135,6,vupload,MERRY GO ROUND,172,,,640,360,0,1000415
1446136,7,vupload,PONPONPON,186,,,640,360,0,1000415
1446139,1,vupload,,649,,,640,360,0,1000418
1446562,2,vupload,,649,,,640,360,0,1000418
1446153,1,vupload,1,105,,,720,480,0,1000427
1446146,1,vupload,,234,,,512,288,0,1000422
1446161,1,vupload,,102,,,576,432,0,1000435
1446163,1,vupload,,112,,,640,360,0,1000437
1446164,1,vupload,,205,,,640,360,0,1000438
1446167,1,vupload,,837,,,638,360,0,1000442
1446166,1,vupload,,213,,,640,360,0,1000441
1446168,1,vupload,,903,,,480,360,0,1000443
1437581,1,vupload,6,215,,,0,0,0,1000447
1446169,1,vupload,,3023,,,640,360,0,1000445
1446180,1,vupload,,188,,,640,360,0,1000458
1446177,1,vupload,,164,,,480,360,0,1000454
1446174,1,vupload,,1096,,,638,360,0,1000451
1446189,1,vupload,,99,,,480,360,0,1000468
3222359,1,vupload,第1集,2548,,,0,0,0,1000461
3222360,2,vupload,第2集,2491,,,0,0,0,1000461
3222361,3,vupload,第3集,2491,,,0,0,0,1000461
3222362,4,vupload,第4集,2488,,,0,0,0,1000461
3222363,5,vupload,第5集,2491,,,0,0,0,1000461
3222364,6,vupload,第6集,2491,,,0,0,0,1000461
3222365,7,vupload,第7集,2490,,,0,0,0,1000461
3222366,8,vupload,第8集,2491,,,0,0,0,1000461
3222367,9,vupload,第9集,2491,,,0,0,0,1000461
3222368,10,vupload,第10集,2490,,,0,0,0,1000461
3222369,11,vupload,第11集,2492,,,0,0,0,1000461
3222370,12,vupload,第12集,2491,,,0,0,0,1000461
3222371,13,vupload,第13集,2491,,,0,0,0,1000461
3222372,14,vupload,第14集,2491,,,0,0,0,1000461
3222373,15,vupload,第15集,2491,,,0,0,0,1000461
3222374,16,vupload,第16集,2491,,,0,0,0,1000461
3222375,17,vupload,第17集,2491,,,0,0,0,1000461
3222376,18,vupload,第18集,2491,,,0,0,0,1000461
3222377,19,vupload,第19集,2490,,,0,0,0,1000461
3222378,20,vupload,第20集,2491,,,0,0,0,1000461
3222379,21,vupload,第21集,2491,,,0,0,0,1000461
3222380,22,vupload,第22集,2491,,,0,0,0,1000461
3222381,23,vupload,第23集,2491,,,0,0,0,1000461
3222382,24,vupload,第24集,2491,,,0,0,0,1000461
3222383,25,vupload,第25集,2491,,,0,0,0,1000461
3222384,26,vupload,第26集,2491,,,0,0,0,1000461
3222385,27,vupload,第27集,2491,,,0,0,0,1000461
3222386,28,vupload,第28集,2490,,,0,0,0,1000461
3222387,29,vupload,第29集,2491,,,0,0,0,1000461
3222388,30,vupload,第30集,2491,,,0,0,0,1000461
3222389,31,vupload,第31集,2491,,,0,0,0,1000461
1446194,1,vupload,,267,,,640,354,0,1000475
1446200,1,vupload,,983,,,640,360,0,1000484
1446197,1,vupload,,666,,,640,360,0,1000480
1446202,1,vupload,,379,,,432,242,0,1000486
1446205,1,vupload,『ノラガミ』ノンクレジット・エンディング映像,95,,,640,360,0,1000488
1446206,2,vupload,フルサイズ『ノラガミ』スペシャル映像,597,,,640,360,0,1000488
1446219,1,vupload,,89,,,640,360,0,1000492
1446235,1,vupload,,69,,,464,360,0,1000505
1446230,1,vupload,,22,,,648,360,0,1000500
1446237,1,vupload,,114,,,638,360,0,1000506
1446231,1,vupload,partA,6078,,,640,360,0,1000501
1446232,2,vupload,partB,3932,,,640,360,0,1000501
1446238,1,vupload,,1111,,,640,360,0,1000507
1446233,1,vupload,,1287,,,640,360,0,1000502
1446241,1,vupload,,1553,,,576,432,0,1000510
1446246,1,vupload,,745,,,638,360,0,1000515
1446245,1,vupload,,249,,,640,360,0,1000513
1446247,1,vupload,,115,,,638,360,0,1000517
1446253,1,vupload,,212,,,854,480,0,1000523
2625523,1,vupload,,240,,,640,360,0,1000520
1446257,1,vupload,,86,,,638,360,0,1000526
1446271,1,vupload,,0,,,1104,622,0,1000537
1446270,1,vupload,,0,,,1104,622,0,1000536
1446268,1,vupload,,1612,,,576,360,0,1000534
1446296,1,vupload,,1353,,,640,360,0,1000548
1446292,1,vupload,,2309,,,640,360,0,1000544
1446298,1,vupload,,497,,,640,360,0,1000551
1446299,1,vupload,,1409,,,320,240,0,1000552
1445484,1,vupload,,119,,,640,360,0,1000567
1446314,1,vupload,,600,,,512,288,0,1000566
1446322,1,vupload,,633,,,640,360,0,1000576
1446323,1,vupload,1,145,,,480,360,0,1000577
1446324,2,vupload,2,148,,,480,360,0,1000577
1446325,3,vupload,3,128,,,480,360,0,1000577
1446326,4,vupload,4,158,,,480,360,0,1000577
1446327,1,vupload,上篇,1209,,,1280,720,0,1000578
1446328,2,vupload,下篇,1442,,,1280,720,0,1000578
1446334,1,vupload,01. ハートリアライズ,294,,,720,540,0,1000587
1446335,2,vupload,02. ちょっと出かけてきます,298,,,720,540,0,1000587
1446336,3,vupload,03. ハートリアライズ -Instrumental-,294,,,720,540,0,1000587
1446337,4,vupload,04. ちょっと出かけてきます -Instrumental-,298,,,720,540,0,1000587
1446338,5,vupload,スペシャル映像,307,,,636,360,0,1000587
1446339,6,vupload,ノンクレジット・エンディング映像,102,,,636,360,0,1000587
1446330,1,vupload,,225,,,480,360,0,1000581
1446332,1,vupload,,113,,,640,360,0,1000583
1446340,1,vupload,,862,,,638,360,0,1000588
1446343,1,vupload,,259,,,638,360,0,1000591
1446345,1,vupload,,210,,,640,360,0,1000593
1446346,1,vupload,,844,,,640,360,0,1000594
1446353,1,vupload,,126,,,640,360,0,1000597
1446354,1,vupload,1p,212,,,640,360,0,1000598
1448601,2,vupload,2p注意调低音量,207,,,224,360,0,1000598
1448865,3,vupload,3p视角改变，半推荐吧,222,,,512,288,0,1000598
1446366,1,vupload,play &amp;amp; peace,203,,,640,360,0,1000608
1446432,2,vupload,Get Up And Go,246,,,640,360,0,1000608
1446364,1,vupload,,5791,,,638,360,0,1000606
1446362,1,vupload,,741,,,638,360,0,1000603
1447864,1,vupload,,354,,,640,360,0,1000605
1446394,1,vupload,,66,,,640,360,0,1000613
1446384,1,vupload,预赛第一轮,30,,,480,360,0,1000612
1446385,2,vupload,第二轮2333,14,,,480,360,0,1000612
1446386,3,vupload,第三轮简直无情,37,,,480,360,0,1000612
1446387,4,vupload,逗比最后一弹,66,,,540,360,0,1000612
1445962,1,vupload,,692,,,640,480,0,1000616
1446379,1,vupload,,203,,,540,360,0,1000610
1446425,1,vupload,,222,,,856,480,0,1000618
1446380,1,vupload,7,2404,,,496,294,0,1000611
1446381,2,vupload,8,2171,,,496,294,0,1000611
1446382,3,vupload,⑨,2050,,,496,294,0,1000611
1446398,1,vupload,,2346,,,0,0,0,1000617
1446397,1,vupload,,263,,,854,480,0,1000615
1446409,1,vupload,P1,841,,,640,360,0,1000625
1446410,2,vupload,P2,730,,,640,360,0,1000625
1446413,1,vupload,,1617,,,448,336,0,1000628
1446407,1,vupload,,1262,,,400,600,0,1000623
1446356,1,vupload,有伴奏的1P,317,,,640,360,0,1000624
1446408,2,vupload,没有伴奏的2P,317,,,640,360,0,1000624
1447456,1,vupload,SINA,2870,,,640,360,0,1000626
1446406,1,vupload,,393,,,640,360,0,1000622
1446451,1,vupload,,331,,,854,480,0,1000630
1428752,1,vupload,,202,,,384,288,0,1000638
1446418,1,vupload,,819,,,512,288,0,1000634
1446420,1,vupload,,159,,,640,360,0,1000636
1446419,1,vupload,,315,,,640,360,0,1000635
1446428,1,vupload,,4051,,,672,378,0,1000645
1446439,1,vupload,P1,392,,,320,240,0,1000652
1446437,1,vupload,the Everlasting Guilty Crown,83,,,642,360,0,1000651
1446438,2,vupload,Bios,195,,,642,360,0,1000651
6173183,3,vupload,My Dearest,345,,,640,360,0,1000651
1446442,1,vupload,,301,,,640,360,0,1000655
1446444,1,vupload,,49,,,618,360,0,1000657
1446441,1,vupload,~少女篇~,1007,,,480,360,0,1000654
1446972,2,vupload,~少年篇~,996,,,576,360,0,1000654
1446973,3,vupload,结尾补完,113,,,576,360,0,1000654
1462851,4,vupload,~恶戏篇~（上）,1238,,,576,360,0,1000654
1465534,5,vupload,~再会篇~（上）,1979,,,576,360,0,1000654
1466012,6,vupload,~再会篇~（下）,1333,,,624,390,0,1000654
1446436,1,vupload,,66,,,638,360,0,1000650
1446445,1,vupload,,1509,,,1104,622,0,1000658
1446454,1,vupload,A路线EX强袭自由,1118,,,640,360,0,1000663
1446424,1,vupload,P1,535,,,640,360,0,1000664
1446448,1,vupload,,0,,,448,336,0,1000661
1446462,1,vupload,,419,,,636,360,0,1000671
1446473,1,vupload,,274,,,640,360,0,1000678
1460031,1,vupload,,671,,,640,360,0,1000676
1446465,1,vupload,,206,,,640,360,0,1000674
1446476,1,vupload,,261,,,854,480,0,1000682
1508512,1,vupload,,288,,,640,360,0,1000688
1446480,1,vupload,,2653,,,480,360,0,1000687
1446490,1,vupload,,40,,,480,360,0,1000696
1446486,1,vupload,,0,,,1104,622,0,1000692
1446492,1,vupload,,217,,,640,360,0,1000698
1446482,1,vupload,,79,,,640,360,0,1000690
1446487,1,vupload,,90,,,640,360,0,1000693
1446506,1,vupload,,414,,,638,360,0,1000708
1446496,1,vupload,,125,,,640,354,0,1000702
2513679,1,vupload,,89,,,640,360,0,1000700
1446495,1,vupload,,735,,,638,360,0,1000701
1446500,1,vupload,,609,,,638,360,0,1000704
1446501,1,vupload,,347,,,800,600,0,1000705
1446507,1,vupload,,232,,,640,360,0,1000710
1446607,1,vupload,卡,2142,,,640,360,0,1000713
1446504,2,vupload,不卡,1183,,,638,360,0,1000713
1446503,1,vupload, 1,2434,,,638,360,0,1000718
1447110,2,vupload,2,4337,,,0,0,0,1000718
1447280,3,vupload,4,3700,,,672,378,0,1000718
1447281,4,vupload,5,3771,,,512,288,0,1000718
1446509,1,vupload,,219,,,640,360,0,1000715
1446517,1,vupload,,256,,,480,320,0,1000722
1446518,1,vupload,,218,,,638,360,0,1000723
1446523,1,vupload,,3527,,,1104,622,0,1000728
1446525,1,vupload,P1,257,,,480,360,0,1000730
1446529,1,vupload,  WE vs LGD 第1场,2414,,,638,360,0,1000733
1446530,2,vupload, 3月8号开场,137,,,638,360,0,1000733
1446531,3,vupload, 赛后采访 LGD战队教练 小白,261,,,638,360,0,1000733
1446532,4,vupload, 现场互动 摇臂抽奖,375,,,638,360,0,1000733
1446534,1,vupload,,570,,,640,360,0,1000736
1446535,1,vupload,,270,,,640,360,0,1000737
1446563,1,vupload,,157,,,640,360,0,1000744
1446567,1,vupload,P1 过场,1915,,,576,360,0,1000748
1446568,2,vupload,P2 正片,3757,,,576,360,0,1000748
1446541,1,vupload,源来这样讲第一期-海兰云天二三事,261,,,512,288,0,1000742
