related_video,aid
46713722,1000038
972930752,1000038
18422119,1000038
30368744,1000038
508824517,1000038
76994362,1000038
12483773,1000038
583905165,1000038
60085737,1000038
1251151,1000038
974869,1000038
2261467,1000038
965662,1000038
1346702,1000038
2142472,1000038
54471987,1000038
210063935,1000038
18064900,1000038
15614271,1000038
92471534,1000038
1015520,1000038
39739522,1000038
14773832,1000038
926566252,1000038
23943521,1000038
32798179,1000038
98185585,1000038
498552745,1000038
90759156,1000038
25879446,1000038
967886,1000038
26565861,1000038
883426116,1000038
5455669,1000038
1473308,1000038
14721086,1000038
21476688,1000038
668916364,1000038
2008142,1000038
2202131,1000045
1185721,1000045
579277,1000045
1571447,1000045
11528317,1000045
208165,1000045
98059467,1000045
4739788,1000045
442267,1000045
47679515,1000045
27438406,1000045
1017453,1000045
685315523,1000045
36432132,1000045
497598053,1000045
11346137,1000045
4302315,1000045
284862,1000045
969078073,1000045
9611875,1000045
40170708,1000045
34351808,1000045
23341798,1000045
58573046,1000044
20703525,1000044
796062429,1000044
66053572,1000044
455725987,1000044
46438891,1000044
5656488,1000044
88193315,1000044
56687550,1000044
3740849,1000044
24498301,1000044
1003567,1000044
929095095,1000044
42959349,1000044
5340905,1000044
38599206,1000044
2351207,1000044
21018970,1000044
949086,1000044
5029553,1000044
8893580,1000044
42501696,1000044
22188147,1000044
940522,1000044
3170510,1000044
85617324,1000044
17244038,1000044
14359573,1000044
61463652,1000044
70314236,1000044
988390,1000044
24474336,1000044
39858817,1000044
80023499,1000044
30453847,1000044
12389332,1000044
3778698,1000044
42452242,1000044
71128411,1000044
19266748,1000044
754479481,1000048
77603097,1000048
69452972,1000048
455849160,1000048
200853604,1000048
422408418,1000048
754722958,1000048
244845072,1000048
627487076,1000048
640018094,1000048
462183829,1000048
92818287,1000048
54021265,1000048
625406336,1000048
31145441,1000048
715344942,1000048
752796573,1000048
78128647,1000048
514976746,1000048
729188682,1000048
295245297,1000048
13709588,1000048
21297070,1000048
209713320,1000048
91233238,1000048
213029982,1000048
10142167,1000048
840586628,1000048
202419952,1000048
329721690,1000048
796102083,1000048
925407816,1000048
419164712,1000048
31046987,1000048
84410512,1000048
754226708,1000048
36011698,1000048
711628203,1000048
38823194,1000048
631409373,1000048
81146537,1000046
995459,1000046
850553664,1000046
1074316,1000046
44401518,1000046
45471442,1000046
92471534,1000046
22213736,1000046
81010540,1000046
1011321,1000046
16192722,1000046
30074897,1000046
992337,1000046
12253716,1000046
54471987,1000046
17111795,1000046
81606035,1000046
62386308,1000046
1251151,1000046
27933959,1000046
1343417,1000046
18250118,1000046
886145512,1000046
955808,1000046
19054410,1000046
48905781,1000046
1494749,1000046
965277,1000046
855117477,1000046
925317306,1000046
2135897,1000046
38997751,1000046
53372339,1000046
383990058,1000046
849576477,1000046
36837672,1000046
215026584,1000046
16791636,1000046
53868839,1000046
5804846,1000046
547583479,1000047
824045,1000047
13533153,1000047
816949,1000047
855561,1000047
36510009,1000047
13484712,1000047
8041927,1000047
997838,1000047
817920,1000047
39341589,1000047
30646623,1000047
27714980,1000047
458856576,1000047
31809880,1000047
12110082,1000047
820457,1000047
25348722,1000047
43808272,1000047
32647920,1000047
29606635,1000047
25564536,1000047
2490939,1000047
42127641,1000047
53659101,1000047
16830434,1000047
48553415,1000047
883339604,1000047
13045158,1000047
1000074,1000047
16010960,1000047
27050464,1000047
37162039,1000047
45958760,1000047
35821374,1000047
33239029,1000047
456673418,1000047
17361695,1000047
43636802,1000047
41214757,1000047
2736032,1000053
1337004,1000053
989580,1000053
5599335,1000053
1002456,1000053
1001912,1000053
1504210,1000053
1393968,1000053
1929068,1000053
1011491,1000053
978104,1000053
1016145,1000053
1021798,1000053
1011290,1000053
5329051,1000053
13997375,1000053
952002,1000053
247097405,1000053
11052533,1000053
1048276,1000053
1726692,1000053
3220521,1000053
2453167,1000053
8784495,1000053
1179040,1000053
1612205,1000053
9663552,1000053
11624582,1000053
464557777,1000053
11477946,1000053
19315003,1000053
13577255,1000053
28518703,1000053
2753407,1000053
11477567,1000053
30127321,1000053
371647384,1000053
353235,1000053
11592784,1000053
4400913,1000053
999394,1000055
999337,1000055
1821203,1000055
1000119,1000055
64842849,1000055
999387,1000055
997868,1000055
75726737,1000055
19969180,1000055
42293316,1000055
49986642,1000055
2056129,1000055
76921678,1000055
52731038,1000055
14742745,1000055
47558065,1000055
5327116,1000055
1000062,1000055
33890157,1000055
960706,1000055
6451945,1000055
1836361,1000055
544727,1000055
34549968,1000055
5514279,1000055
79481438,1000055
73158964,1000055
2932348,1000055
9999999,1000055
627384923,1000055
2096703,1000055
36805434,1000055
583267583,1000055
3796328,1000055
34263507,1000055
20616047,1000055
41763844,1000055
1000722,1000055
30336087,1000055
7434749,1000055
799125,1000051
1812757,1000051
988263,1000051
595066678,1000051
772136122,1000051
688393787,1000051
3629862,1000051
216872235,1000051
507631155,1000051
882419,1000051
796372353,1000051
762411091,1000051
84655304,1000051
26972508,1000051
58532510,1000051
212514244,1000051
561005794,1000051
1532198,1000051
766095011,1000051
973217273,1000051
11477576,1000051
23349304,1000051
63002902,1000051
46305894,1000051
1235008,1000051
847115565,1000051
1128643,1000051
1801118,1000051
854404376,1000051
75766820,1000051
929650971,1000051
1685215,1000051
14609881,1000051
921009,1000051
2318273,1000051
497681782,1000051
383874588,1000051
837009,1000051
975147312,1000051
67253224,1000051
1010397,1000056
18585958,1000056
1043454,1000056
1036102,1000056
1044287,1000056
1317684,1000056
5768416,1000056
4291515,1000056
604841216,1000056
955212,1000056
1922404,1000056
2860017,1000056
2857273,1000056
4291381,1000056
327793692,1000056
1956796,1000056
3491964,1000056
1045438,1000056
1250009,1000056
1815016,1000056
733253614,1000056
818246414,1000056
100056,1000056
1077055,1000056
262665118,1000056
475187705,1000056
945139632,1000056
648351509,1000056
690708040,1000056
263003742,1000056
818254423,1000056
647267965,1000056
475601045,1000056
563271891,1000056
390568417,1000056
775806880,1000056
220746485,1000056
518228235,1000056
220748880,1000056
262800257,1000056
474809355,1000057
817367211,1000057
731980401,1000057
517499551,1000057
604811942,1000057
944132041,1000057
347371447,1000057
304235625,1000057
432633564,1000057
944663007,1000057
559420662,1000057
944325663,1000057
774614360,1000057
389262469,1000057
561832513,1000057
304166727,1000057
562439569,1000057
987612420,1000057
262440059,1000057
859647115,1000057
304993985,1000057
304238538,1000057
474746904,1000057
902348990,1000057
774559094,1000057
987248168,1000057
262241044,1000057
431870181,1000057
689175433,1000057
432637140,1000057
689402568,1000057
390098325,1000057
390048657,1000057
945201859,1000057
646784510,1000057
902393467,1000057
559732556,1000057
304730585,1000057
774345657,1000057
604826464,1000057
4154707,1000062
803125607,1000062
7612675,1000062
926283191,1000062
4507583,1000062
33929404,1000062
1936079,1000062
75868377,1000062
925903777,1000062
545410119,1000062
76622481,1000062
53777492,1000062
4504715,1000062
34064274,1000062
74734395,1000062
4154329,1000062
2096569,1000062
28820103,1000062
10363206,1000062
17260663,1000062
66856901,1000062
54876418,1000062
55375971,1000062
4516439,1000062
98924640,1000062
4212318,1000062
540694295,1000062
797827243,1000062
885308713,1000062
627805690,1000062
455467687,1000062
15957677,1000062
11887302,1000062
30474624,1000062
1000055,1000062
582961930,1000062
53822384,1000062
12728789,1000062
84156734,1000062
583007940,1000062
992489,1000063
986809,1000063
1184706,1000063
985946,1000063
988512,1000063
982306,1000063
997690,1000063
873664,1000063
1149417,1000063
980611,1000063
1056223,1000063
880310,1000063
842806,1000063
843550,1000063
876712,1000063
832821,1000063
856317,1000063
896534,1000063
605353126,1000063
882108,1000063
1149757,1000063
850408,1000063
868444,1000063
849240,1000063
844363,1000063
835377,1000063
450092,1000063
849232,1000063
861001,1000063
1204267,1000063
862106,1000063
774873986,1000063
854851,1000063
853622,1000063
893396,1000063
854856,1000063
896819,1000063
886755,1000063
887863,1000063
842447,1000063
87974220,1000068
1022884,1000068
763658560,1000068
10000041,1000068
499194092,1000068
764859576,1000068
15275629,1000068
334305930,1000068
2310561,1000068
838720395,1000068
721828379,1000068
840942473,1000068
19438121,1000068
546190403,1000068
714717864,1000068
48862147,1000068
10008622,1000068
83141981,1000068
304625288,1000073
247541435,1000073
57630286,1000073
673563513,1000073
57910238,1000073
82361328,1000073
667848107,1000073
687508644,1000073
817888475,1000073
82968177,1000073
288327449,1000073
58715562,1000073
59178450,1000073
83852721,1000073
967680870,1000073
37815239,1000073
37740793,1000073
58533506,1000073
419153802,1000073
543983433,1000073
713526608,1000073
58982796,1000073
38303361,1000073
432751776,1000073
285632116,1000073
795519443,1000073
710688485,1000073
642122011,1000073
733182036,1000073
333781813,1000073
61934541,1000073
94913735,1000073
520353090,1000073
648013321,1000073
892194472,1000073
100446439,1000073
925003598,1000073
934902462,1000073
715541485,1000073
625238513,1000073
1006444,1000074
978352,1000074
998123,1000074
754484,1000074
863698,1000074
781663,1000074
1025985,1000074
872187,1000074
981904,1000074
989656,1000074
1139718,1000074
1153404,1000074
1033959,1000074
995431,1000074
1028664,1000074
1460805,1000074
1205430,1000074
897166,1000074
70454699,1000074
1185193,1000074
1193898,1000074
775288,1000074
27401226,1000074
63733219,1000074
1000047,1000074
162800,1000071
1000007,1000071
1000083,1000071
3178575,1000071
7273400,1000071
11970827,1000071
530681,1000071
19191919,1000071
999175,1000071
1033947,1000071
991661,1000071
3304691,1000071
1111111,1000071
964767,1000071
954677,1000071
985538,1000071
47,1000071
3656353,1000071
991624,1000071
1000059,1000071
98749955,1000071
244484,1000071
5008247,1000071
1002843,1000071
971369204,1000071
99999999,1000071
2046531,1000071
621373,1000071
15629675,1000071
671121638,1000071
1999,1000071
1002837,1000071
8506694,1000071
57001,1000071
11263747,1000071
10007,1000071
927559705,1000071
403070,1000078
945096,1000078
982180,1000078
2679576,1000078
22565850,1000078
7101909,1000078
11659090,1000078
2975089,1000078
7564880,1000078
17805167,1000078
455534015,1000078
10677569,1000078
35963037,1000078
870976,1000078
16190979,1000078
1851103,1000078
31398760,1000078
841980726,1000078
24100856,1000078
964797,1000078
584008748,1000078
289208833,1000078
582654303,1000078
544218081,1000078
99480544,1000078
330449316,1000078
376555954,1000078
1000079,1000078
968,1000078
1016065,1000077
24298310,1000077
23614562,1000077
1002432,1000077
1186041,1000077
1179867,1000077
992949,1000077
23218531,1000077
23372495,1000077
21430989,1000077
1359318,1000077
847047092,1000077
1022165,1000077
31876990,1000077
10806347,1000077
29695326,1000077
983724,1000077
32328219,1000077
25117516,1000077
24726830,1000077
68889230,1000077
1091795,1000077
23756993,1000077
20746723,1000077
32182608,1000077
20823049,1000077
32117601,1000077
23299240,1000077
997004,1000077
23722953,1000077
19317578,1000077
20983733,1000077
20895094,1000077
32486325,1000077
31993351,1000077
32656183,1000077
44590756,1000077
962167,1000077
10382281,1000077
24298018,1000077
1156369,1000076
1153936,1000076
1058355,1000076
1285955,1000076
989945,1000076
1014926,1000076
1167541,1000076
1074573,1000076
1027102,1000076
1264400,1000076
2192912,1000076
1058396,1000076
1065136,1000076
1065105,1000076
1008828,1000076
1088495,1000076
1025932,1000076
1628422,1000076
1021288,1000076
1029648,1000076
1066738,1000076
1111366,1000076
1043451,1000076
1076460,1000076
1054230,1000076
1081831,1000076
1059866,1000076
1167554,1000076
1034606,1000076
1167515,1000076
1034599,1000076
1030982,1000076
1103368,1000076
1107065,1000076
1058912,1000076
431409085,1000076
473534210,1000076
1107947,1000076
1253243,1000076
473904921,1000076
1000007,1000087
928040260,1000087
14487781,1000087
95833064,1000087
852667651,1000087
642073012,1000087
77832819,1000087
458259784,1000087
811397657,1000087
386092788,1000087
970796607,1000087
762547202,1000087
78978193,1000087
341358242,1000087
97232194,1000087
428170786,1000087
974255548,1000087
556816421,1000087
32365828,1000087
938861402,1000087
84672084,1000087
26393499,1000087
18053443,1000087
587576299,1000087
428212804,1000087
242604182,1000087
589001265,1000087
89599238,1000087
21593903,1000087
940491858,1000087
23997947,1000087
546095301,1000087
20414151,1000087
98927426,1000087
427587609,1000087
245161935,1000087
21177898,1000087
26816516,1000087
244685370,1000087
95976417,1000087
1534031,1000083
1235423,1000083
1000102,1000083
7176282,1000083
1059792,1000083
2504534,1000083
1006830,1000083
1136913,1000083
1225178,1000083
541760,1000083
1258796,1000083
3044967,1000083
1013776,1000083
1162190,1000083
941290,1000083
1004211,1000083
2748661,1000083
89569236,1000083
1078625,1000083
998755,1000083
1104542,1000083
1109165,1000083
5674720,1000083
943776,1000083
952782,1000083
836933,1000083
9538146,1000083
1391343,1000083
852494,1000083
2899953,1000083
1000071,1000083
5361568,1000083
6835905,1000083
2737542,1000083
1272843,1000083
977332,1000083
987996,1000083
18863687,1000083
1870971,1000083
20373794,1000083
1112848,1000082
911651,1000082
4453786,1000082
989671,1000082
641294840,1000082
1581661,1000082
3651002,1000082
3394282,1000082
4910348,1000082
4451759,1000082
590681805,1000082
34779287,1000082
61867006,1000082
17922496,1000082
77974319,1000082
801123121,1000082
970108120,1000082
784942,1000082
4614639,1000082
243348361,1000082
3612818,1000082
98914260,1000082
848141811,1000082
35060566,1000082
293680743,1000082
30811982,1000082
713750380,1000082
2494736,1000085
939821,1000085
972291,1000085
2086139,1000085
975180,1000085
1055635,1000085
980679,1000085
940519,1000085
1005813,1000085
941562,1000085
952438,1000085
940035,1000085
990041,1000085
5554364,1000085
2516559,1000085
1580584,1000085
1249907,1000085
649514,1000085
2081894,1000085
1023662,1000085
953453,1000085
941263,1000085
13200525,1000085
1526612,1000085
844512,1000085
2505399,1000085
904944,1000085
2735167,1000085
10437294,1000085
940722,1000085
1077964,1000085
991011,1000085
974616,1000085
659434,1000085
968900,1000085
692309,1000085
1176503,1000085
1055176,1000085
1048520,1000085
435890,1000085
1015970,1000080
219374254,1000080
1301572,1000080
962839,1000080
681956,1000080
11744932,1000080
1282100,1000080
1082123,1000080
814021,1000080
24525510,1000080
737028,1000080
3419588,1000080
1030719,1000080
26488069,1000080
28118573,1000080
89271392,1000080
1350408,1000080
2525217,1000080
986761,1000080
995882,1000080
1137869,1000080
2415329,1000080
17493449,1000080
865976,1000080
839988713,1000080
1120006,1000080
983291,1000080
1120069,1000080
15575687,1000080
39848490,1000080
95571504,1000080
830306,1000080
509138,1000080
711111549,1000080
910683,1000080
590676100,1000080
22485393,1000080
548659309,1000080
668239076,1000080
38416006,1000080
562670307,1000088
262349503,1000088
516984729,1000088
304607988,1000088
816833425,1000088
987144039,1000088
347709829,1000088
987127584,1000088
901751651,1000088
390295302,1000088
859948005,1000088
219669467,1000088
987603137,1000088
774931910,1000088
517859678,1000088
517153973,1000088
219815413,1000088
944597724,1000088
690219160,1000088
559393629,1000088
520056135,1000088
85777621,1000093
58099528,1000093
2536157,1000093
766962774,1000093
22561791,1000093
2832175,1000093
18555135,1000093
2987431,1000093
2489598,1000093
798157682,1000093
942206,1000093
85687019,1000093
22658681,1000093
54511165,1000093
14438728,1000093
326846,1000093
208689610,1000093
4915745,1000093
11109124,1000093
4538228,1000093
24768635,1000093
5372950,1000093
2281945,1000093
11756359,1000093
9184752,1000093
26781557,1000093
11660,1000093
1842191,1000093
4602517,1000093
634455,1000093
46738099,1000093
1323140,1000093
35076816,1000093
668586252,1000093
18941970,1000093
4247118,1000093
457331254,1000093
24145182,1000093
23844234,1000093
762430389,1000093
7929993,1000097
19503511,1000097
4019091,1000097
562367,1000097
4189004,1000097
924600,1000097
1097796,1000097
2367379,1000097
584761229,1000097
6427137,1000097
2168113,1000097
547693,1000097
4780761,1000097
799062598,1000097
1159254,1000097
61057646,1000097
2495237,1000097
64989397,1000097
13330066,1000097
30065174,1000097
1283960,1000097
5657648,1000097
2906077,1000097
90502,1000097
456311062,1000097
35030483,1000097
1295032,1000097
7421905,1000097
1088852,1000097
7095924,1000097
6671425,1000097
3346784,1000097
1687843,1000097
2010763,1000097
10743144,1000097
1000119,1000097
5524574,1000097
1043933,1000097
9375679,1000097
844393493,1000097
1006924,1000103
836339,1000103
1229382,1000103
873163,1000103
267825,1000103
600296,1000103
923229,1000103
503039,1000103
1314998,1000103
1439994,1000103
1012256,1000103
324031,1000103
1484035,1000103
1266072,1000103
140152,1000103
3799787,1000103
2908434,1000103
709500,1000103
861755,1000103
656807,1000103
673965,1000103
562821,1000103
3304469,1000103
1901271,1000103
688827,1000103
723771,1000103
1028131,1000103
979523,1000103
648924,1000103
988836,1000103
407977,1000103
4477776,1000103
851441,1000103
30400925,1000103
21236184,1000103
1000104,1000103
991610,1000104
984987,1000104
1037047,1000104
981546,1000104
992891,1000104
1024295,1000104
1018523,1000104
994225,1000104
1025971,1000104
1029160,1000104
1007344,1000104
1032991,1000104
1004805,1000104
995044,1000104
996618,1000104
1004159,1000104
982984,1000104
986013,1000104
1022570,1000104
1038177,1000104
987881,1000104
989776,1000104
1009415,1000104
1017069,1000104
1014463,1000104
1012892,1000104
1015704,1000104
816615,1000104
799225,1000104
390828661,1000104
563320976,1000104
860844131,1000104
263357489,1000104
263331851,1000104
775865727,1000104
818335208,1000104
903353748,1000104
348293560,1000104
348285718,1000104
988323728,1000104
1534031,1000102
752449,1000102
6429732,1000102
7741750,1000102
12104457,1000102
9935938,1000102
269885,1000102
467412632,1000102
963014,1000102
69010195,1000102
14491036,1000102
719097043,1000102
25415650,1000102
173940,1000102
24930803,1000102
5405935,1000102
1006830,1000102
36303168,1000102
49866820,1000102
958022,1000102
25605855,1000102
10132165,1000102
5551439,1000102
1102066,1000102
58920,1000102
1013776,1000102
9467835,1000102
600725,1000102
1948520,1000102
1449168,1000102
4596282,1000102
1969401,1000102
1031738,1000102
1558123,1000102
41132304,1000102
863189,1000102
2469122,1000102
946916,1000102
73756551,1000102
1080547,1000102
629078436,1000116
337758900,1000116
635191161,1000116
465050166,1000116
416787326,1000116
39288900,1000116
39520864,1000116
717430094,1000116
977071337,1000116
262649524,1000116
417056942,1000116
586098751,1000116
383889052,1000116
417308710,1000116
934511175,1000116
671026271,1000116
719689927,1000116
463756482,1000116
543952195,1000116
588009343,1000116
507290041,1000116
28819405,1000116
764521783,1000116
677491840,1000116
930317862,1000116
849747958,1000116
764520579,1000116
544114781,1000116
680091488,1000116
249773251,1000116
375563282,1000116
461990358,1000116
933397034,1000116
290643490,1000116
715572752,1000116
375674135,1000116
972880220,1000116
974665981,1000116
974319795,1000116
546441456,1000116
5375125,1000117
459328319,1000117
22008598,1000117
16811287,1000117
1017258,1000117
3642958,1000117
715000438,1000117
23682466,1000117
848298447,1000117
840136,1000117
26689805,1000117
909358,1000114
903474,1000114
1354076,1000114
2675517,1000114
918708,1000114
1890641,1000114
77236759,1000114
904944,1000114
1010353,1000114
965200,1000114
2817073,1000114
913019,1000114
912260,1000114
918357,1000114
1445017,1000114
935320,1000114
1140635,1000114
1133168,1000114
1272704,1000114
93103813,1000114
1242058,1000114
881296,1000114
4355896,1000114
89696407,1000114
368507,1000114
82124893,1000114
39785499,1000114
43775963,1000114
969127,1000114
2321159,1000114
911407,1000114
87871747,1000114
59517277,1000114
49534753,1000114
80779228,1000114
7209879,1000114
33629529,1000114
38953571,1000114
669255,1000114
987858,1000114
1057843,1000120
1071447,1000120
977410,1000120
990406,1000120
1275491,1000120
898407,1000120
657817,1000120
32156037,1000120
777554,1000120
37001141,1000120
23987789,1000120
633800,1000120
25191598,1000120
575539,1000120
278302,1000120
10262679,1000120
181105,1000120
24362271,1000120
197197,1000120
46046796,1000120
36778820,1000120
1000104,1000120
844059216,1000120
50107964,1000120
45494745,1000120
39056831,1000120
62083723,1000120
35590859,1000120
66119466,1000120
5466814,1000120
941186,1000126
1178837,1000126
1406165,1000126
1014815,1000126
1278256,1000126
1174672,1000126
1194056,1000126
981899,1000126
17268636,1000126
998158,1000126
18682594,1000126
3788298,1000126
200131702,1000126
17030152,1000126
18316136,1000126
22498712,1000126
1002061,1000126
22668804,1000126
418897412,1000126
455821349,1000126
669212684,1000126
928198,1000126
62526316,1000126
18225720,1000126
17803685,1000126
68447698,1000126
21408124,1000126
61549589,1000126
59603983,1000126
35228504,1000126
801867671,1000126
30433434,1000126
34807357,1000126
633218079,1000126
15663193,1000126
18798563,1000126
18645419,1000126
54102381,1000126
731371,1000126
50315372,1000126
42321208,1000136
21830420,1000136
262862898,1000136
77639551,1000134
632954714,1000134
44935884,1000134
97610878,1000134
89222471,1000134
93233994,1000134
42261840,1000134
755534733,1000134
968538852,1000134
968353187,1000134
756163682,1000134
837670145,1000134
456391782,1000134
1000179,1000134
63524895,1000134
2735533,1000131
2759113,1000131
3797174,1000131
94876339,1000131
63764347,1000131
1673814,1000131
2076683,1000131
1288894,1000131
2469455,1000131
860898603,1000131
2051280,1000131
1684883,1000131
903416005,1000131
6568703,1000131
1321032,1000131
21780729,1000131
7701067,1000131
5029205,1000131
2735493,1000131
19557600,1000131
784613,1000131
3974749,1000131
10814112,1000131
520972388,1000131
67480636,1000131
98651451,1000131
6108911,1000131
828419,1000131
305906331,1000131
305787455,1000131
14183741,1000131
605781825,1000131
520772206,1000131
14369814,1000131
5097937,1000131
690933547,1000131
1015295,1000131
945957021,1000131
563252897,1000131
262914260,1000131
3118795,1000148
2903543,1000148
3908932,1000148
20340285,1000148
7187060,1000148
924708,1000148
2371775,1000148
14979911,1000148
584378,1000148
19478906,1000148
4902207,1000148
1336861,1000148
744918,1000148
1824896,1000148
11764331,1000148
24057466,1000148
14741558,1000148
19945342,1000148
11435848,1000148
597223,1000148
2458286,1000148
38984840,1000148
12354383,1000148
929176,1000148
7635517,1000148
26230946,1000148
12103970,1000148
1043916,1000148
15118262,1000148
23339611,1000148
97757076,1000148
674976,1000148
2599583,1000148
737957,1000148
25675937,1000148
14443270,1000148
2557136,1000148
1518374,1000148
12365728,1000148
2763539,1000148
1315169,1000146
997049,1000146
2684591,1000146
1842636,1000146
3711783,1000146
1311470,1000146
13115141,1000146
4356882,1000146
993269,1000146
3721371,1000146
