related_video,aid
22764971,1010000
811422713,1010000
56293237,1010000
1015804,1010000
7774419,1010000
468100131,1010000
17000001,1010000
31228055,1010000
4109,1010000
287538074,1010000
328655206,1010000
6353547,1010000
1012075,1010000
27530683,1010000
1901382,1010000
1009996,1010000
1010099,1010000
101101,1010000
1111111,1010000
1009999,1010000
895537684,1010000
10787402,1010000
124514,1010000
21242750,1010000
37576757,1010000
1100000,1010000
3738667,1010000
429453454,1010000
891252484,1010000
55952587,1010000
46017931,1010000
6851926,1010000
44055106,1010000
558099141,1010000
90014226,1010000
10829268,1010000
20862529,1010000
676603191,1010000
15146070,1010000
9299922,1010004
73839980,1010004
429932704,1010004
94550174,1010004
8588860,1010004
808923988,1010004
11681595,1010004
979781253,1010004
970234024,1010004
773143920,1010004
797495427,1010004
587078230,1010004
245100766,1010004
594703493,1010004
11752797,1010004
20226892,1010004
22900685,1010004
43688604,1010004
466195390,1010004
716477561,1010004
925054121,1010004
76181808,1010004
334991308,1010004
34304597,1010004
205049191,1010004
205588251,1010004
800779147,1010004
54647266,1010004
413330595,1010004
255932028,1010004
497884424,1010004
419077255,1010004
25850357,1010004
92376732,1010004
27617291,1010004
77909640,1010004
81641610,1010004
82729725,1010004
17977074,1010003
370822268,1010003
18569469,1010003
21400626,1010003
8751370,1010003
12347022,1010003
52809500,1010003
91458287,1010003
23560256,1010003
53620211,1010003
469314742,1010003
51169073,1010003
298767235,1010003
200262885,1010003
28666018,1010003
762142078,1010003
2041371,1010003
542218286,1010003
91449165,1010003
63283502,1010003
22472395,1010003
5867130,1010003
626121546,1010003
57793313,1010003
91237903,1010003
37008265,1010003
370774800,1010003
455778903,1010003
13465362,1010003
498202247,1010003
285787280,1010003
540732922,1010003
16067556,1010003
29324120,1010003
9038869,1010003
795923434,1010003
45313163,1010003
935192509,1010003
939783542,1010003
54174638,1010003
1128788,1010012
916860,1010012
996431,1010012
1067409,1010012
1058222,1010012
1049460,1010012
1049462,1010012
2261042,1010012
557626339,1010012
2430334,1010012
1256206,1010012
1108567,1010012
810615948,1010012
1064228,1010012
1245385,1010012
1005467,1010012
1287437,1010012
1691208,1010012
1778506,1010012
1059099,1010012
874000,1010012
303586564,1010012
293884460,1010012
856173,1010012
2030066,1010012
1892870,1010012
680447596,1010012
501358838,1010012
1581053,1010012
1299969,1010012
886670,1010012
1892824,1010012
759828289,1010012
892979710,1010012
2062957,1010012
773803157,1010012
1828219,1010012
1131493,1010012
1842580,1010012
602650534,1010012
1042615,1010016
763398,1010016
1187491,1010016
987298,1010016
1223731,1010016
474756583,1010016
1063224,1010016
475270120,1010016
860346778,1010016
432263034,1010016
945326771,1010016
945261271,1010016
1047896,1010016
987872685,1010016
647761907,1010016
775345299,1010016
347841394,1010016
520360753,1010016
647840535,1010016
73441628,1010010
16461143,1010010
852685712,1010010
79956356,1010010
712949193,1010010
3540969,1010010
672249686,1010010
838843272,1010010
8322125,1010010
243194844,1010010
47117615,1010010
11141499,1010010
208906624,1010010
69224088,1010010
56799850,1010010
455588737,1010010
202755136,1010010
74464284,1010010
5589193,1010010
1962647,1010010
67855166,1010010
60986816,1010010
513081891,1010010
603476838,1010010
5686670,1010010
20492962,1010010
973723650,1010010
98061847,1010010
2309915,1010010
470018454,1010010
78828841,1010010
19143878,1010010
708875,1010010
541926732,1010010
259368828,1010010
900764946,1010010
667569314,1010010
55712885,1010010
16584401,1010010
42813752,1010013
92501322,1010013
1062813,1010013
989433,1010013
975720,1010013
1173867,1010013
1066243,1010013
890316,1010013
998990,1010013
1014141,1010013
1019627,1010013
1100237,1010013
503600687,1010013
1030610,1010013
927284,1010013
19071076,1010013
886647,1010013
1133567,1010013
1180464,1010013
1175934,1010013
1044145,1010013
985022,1010013
335114039,1010013
210430085,1010013
713039115,1010013
753745627,1010013
83292672,1010013
81544700,1010013
673402422,1010013
552643241,1010015
676237303,1010015
797941326,1010015
70954326,1010015
20844089,1010015
414197464,1010015
331756886,1010015
28531537,1010015
76838837,1010015
4009647,1010015
50575157,1010015
35133545,1010015
416534939,1010015
7142577,1010015
36795906,1010015
10610167,1010015
967850393,1010015
680431033,1010015
712125892,1010015
761478656,1010015
41856842,1010015
755182440,1010015
287578562,1010015
94273530,1010015
77722702,1010015
75622790,1010015
40750884,1010015
100008860,1010015
95892703,1010015
74904349,1010015
896897042,1010015
74297445,1010015
800251796,1010015
34851605,1010015
1010460,1010015
12368130,1010015
831354,1010015
1007265,1010015
980426,1010015
7290776,1010015
553672342,1010014
582672080,1010014
69491191,1010014
638409239,1010014
512353564,1010014
217090266,1010014
16287750,1010014
468380668,1010014
38665077,1010014
725722276,1010014
254982220,1010014
678194849,1010014
46363248,1010014
840627429,1010014
16344447,1010014
754832285,1010014
24408051,1010014
16344192,1010014
809562421,1010014
