View_pages_cid,View_pages_page,View_pages_from,View_pages_part,View_pages_duration,View_pages_vid,View_pages_weblink,View_pages_dimension_width,View_pages_dimension_height,View_pages_dimension_rotate,aid
1592575,1,vupload,重制,1898,,,640,360,0,1090120
1575487,2,vupload,渣,157,,,640,360,0,1090120
1575498,1,vupload,,625,,,448,348,0,1090130
1575502,1,vupload,King of MMD fighters 第1話,677,,,640,360,0,1090135
1575503,2,vupload,King of MMD Fighters 第2話,823,,,640,360,0,1090135
1575504,3,vupload,King of MMD Fighters 第3話　予告,106,,,664,360,0,1090135
1575505,4,vupload,King of MMD Fighters 第3話　前編,1012,,,664,360,0,1090135
1575506,5,vupload,King of MMD Fighters 第3話　後編,669,,,664,360,0,1090135
1575507,6,vupload,King of MMD fighters OP,133,,,640,360,0,1090135
1575509,1,vupload,,389,,,640,360,0,1090137
1575510,1,vupload,,82,,,640,360,0,1090138
1575508,1,vupload,,223,,,640,360,0,1090136
1575500,1,vupload,,294,,,480,360,0,1090133
1575515,1,vupload,,285,,,640,360,0,1090143
1575520,1,vupload,,157,,,638,360,0,1090146
1575521,1,vupload,,94,,,640,360,0,1090148
1575514,1,vupload,,325,,,640,360,0,1090142
1575532,1,vupload,,145,,,638,360,0,1090152
1575533,1,vupload,,839,,,480,360,0,1090153
1575522,1,vupload, I’ve tried to live without,122,,,640,360,0,1090150
1575523,2,vupload,ＲＯＡＤ,80,,,640,360,0,1090150
1575524,3,vupload,Hurt Inside【火影】,48,,,640,360,0,1090150
1575525,4,vupload,your heart into mine[Collab w/MobbinAMVS],118,,,640,360,0,1090150
1575526,5,vupload,No Matter【无法逃离的背叛】,94,,,640,360,0,1090150
1575527,6,vupload,random,61,,,640,360,0,1090150
1575528,7,vupload,blood on my hands【空之境界】,51,,,640,360,0,1090150
1573059,1,vupload,第一关,1012,,,448,336,0,1090163
1575545,2,vupload,第二关,1692,,,448,336,0,1090163
1571316,3,vupload,第三关,1864,,,448,334,0,1090163
1571314,4,vupload,第四关,828,,,448,334,0,1090163
1554276,5,vupload,第五关,1612,,,448,334,0,1090163
1575553,1,vupload,,3478,,,480,360,0,1090168
1575548,1,vupload,【第10回MMD杯本選】ＫＯＦごっこ　りばうと,339,,,640,360,0,1090166
1575549,2,vupload,【第12回MMD杯予選】かぷえすごっこ,45,,,640,360,0,1090166
1575550,3,vupload,【第12回MMD杯本選】かぷえすごっこ,330,,,640,360,0,1090166
1575551,4,vupload,【第10回MMD杯予選】ＫＯＦごっこ　りばうと,46,,,640,360,0,1090166
1575538,1,vupload,,3294,,,1104,622,0,1090160
1575541,1,vupload,休养生息，备战待敌。,1108,,,640,480,0,1090162
1575542,2,vupload,截其援，断其粮，贼可擒也。,3059,,,480,360,0,1090162
1575543,3,vupload,可恶，就差……一步了……,2984,,,640,480,0,1090162
1575544,4,vupload,别……别打脸，我投降还不行吗？,940,,,640,360,0,1090162
1575556,1,vupload,,545,,,638,360,0,1090171
1575557,1,vupload,,806,,,638,360,0,1090172
1575555,1,vupload,,1166,,,640,360,0,1090170
1575628,1,vupload,,3155,,,638,360,0,1090177
1575630,1,vupload,,205,,,640,360,0,1090178
1572854,1,vupload,F.A.,151,,,0,0,0,1090180
1573651,1,vupload,第261期：大魔王Faker 鬼畜妖姬惊险秀操作,152,,,638,360,0,1090185
1575635,2,vupload,第262期：悲催伊泽瑞尔 躺着也被勾,269,,,638,360,0,1090185
1578300,3,vupload,第263期：机智蜘蛛 神E躲追杀,197,,,638,360,0,1090185
1579694,4,vupload, 第264期：惩戒在手 看你往哪跑 ,196,,,638,360,0,1090185
1583349,5,vupload, 第265期：杀人不成 卡牌怒退游戏 ,200,,,638,360,0,1090185
1575638,1,vupload,,681,,,640,512,0,1090188
1575646,1,vupload,,50,,,576,432,0,1090197
1575666,1,vupload,第1话,844,,,640,360,0,1090195
1575688,2,vupload,第2话,932,,,640,360,0,1090195
1575644,3,vupload,第3话,820,,,640,360,0,1090195
1575634,4,vupload,第4话,722,,,640,360,0,1090195
1575643,1,vupload,,1515,,,640,360,0,1090194
1575656,1,vupload,P4,2474,,,638,360,0,1090204
1575657,2,vupload,P5,3728,,,638,360,0,1090204
1575649,1,vupload,,217,,,640,346,0,1090200
1575674,1,vupload,,164,,,638,360,0,1090208
1575650,1,vupload,,1002,,,640,352,0,1090201
1575683,1,vupload,,427,,,640,360,0,1090217
1575678,1,vupload,,187,,,480,360,0,1090212
1575680,1,vupload,,214,,,640,360,0,1090214
1575677,1,vupload,,287,,,640,360,0,1090211
1575713,1,vupload,,1130,,,598,360,0,1090244
1575716,1,vupload,,92,,,640,352,0,1090247
1575717,1,vupload,,2561,,,638,360,0,1090248
1575726,1,vupload,P0,3666,,,456,360,0,1090257
1575800,2,vupload,加速版,1952,,,456,360,0,1090257
1575725,1,vupload,,2002,,,512,288,0,1090256
1575720,1,vupload,,740,,,640,360,0,1090251
1575719,1,vupload,,2471,,,480,360,0,1090250
1575735,1,vupload,,263,,,448,336,0,1090265
1575730,1,vupload,,415,,,638,360,0,1090260
1564244,1,vupload,,714,,,640,360,0,1090267
1575739,1,vupload,,2130,,,638,360,0,1090268
1575736,1,vupload,,391,,,640,360,0,1090266
1575743,1,vupload,,257,,,480,360,0,1090270
1575750,1,vupload,,337,,,638,360,0,1090276
1575763,1,vupload,第一章,174,,,512,384,0,1090288
1575764,2,vupload,第二章,237,,,512,384,0,1090288
1575765,3,vupload,第三章,137,,,512,384,0,1090288
1575766,4,vupload,第四章,251,,,512,384,0,1090288
1575769,1,vupload,,217,,,640,360,0,1090291
1575768,1,vupload,,813,,,256,224,0,1090290
1575773,1,vupload,,107,,,640,360,0,1090295
1575776,1,vupload,,57,,,640,360,0,1090298
1575778,1,vupload,,219,,,640,360,0,1090300
1575789,1,vupload,钢琴,247,,,480,360,0,1090308
1575790,2,vupload,中提琴,228,,,480,360,0,1090308
1575791,3,vupload,长笛,233,,,480,360,0,1090308
1575780,1,vupload,,757,,,638,360,0,1090302
1575802,1,vupload,,0,,,1104,622,0,1090318
1575792,1,vupload,,1311,,,638,360,0,1090311
1575799,1,vupload,,243,,,640,360,0,1090316
1575006,1,vupload,,218,,,640,360,0,1090310
1575798,1,vupload,,158,,,640,360,0,1090315
1575804,1,vupload,,2154,,,1104,622,0,1090320
1575807,1,vupload,P1,535,,,640,360,0,1090323
1575808,2,vupload,P2,243,,,640,360,0,1090323
1575813,1,vupload,熊孩子熊狗子一起来乱入版,684,,,640,360,0,1090328
1575814,2,vupload,欢脱地应援罪心周年版,134,,,640,360,0,1090328
1575805,1,vupload,,771,,,512,288,0,1090321
1575812,1,vupload,,192,,,640,360,0,1090327
1575822,1,vupload,,43,,,540,360,0,1090337
1575816,1,vupload,,765,,,640,360,0,1090330
1575819,1,vupload,,180,,,640,360,0,1090334
1575818,1,vupload,,156,,,1280,720,0,1090332
1575833,1,vupload,,74,,,638,360,0,1090347
1575830,1,vupload,,32,,,638,360,0,1090344
1575834,1,vupload,,1839,,,638,360,0,1090348
1575828,1,vupload,,4313,,,1104,622,0,1090341
1541713,1,vupload,,0,,,1104,622,0,1090354
1575865,1,vupload,,342,,,640,360,0,1090367
1575864,1,vupload,,175,,,640,360,0,1090366
1575847,1,vupload,断颈的自我介绍,82,,,640,360,0,1090362
1575848,2,vupload,整体的乱扯淡,1162,,,640,360,0,1090362
1575849,3,vupload,毫无特色的宿舍,237,,,640,360,0,1090362
1575850,4,vupload,基友的宿舍,224,,,640,360,0,1090362
1575851,5,vupload,传说中的饭堂,246,,,640,360,0,1090362
1575852,6,vupload,短小的小卖部,59,,,640,360,0,1090362
1575853,7,vupload,丧心病狂的体育场,362,,,640,360,0,1090362
1575854,8,vupload,锁上的报告厅,52,,,640,360,0,1090362
1575855,9,vupload,打开的报告厅,288,,,640,360,0,1090362
1575856,10,vupload,蹲坑的图书馆,291,,,640,360,0,1090362
1575857,11,vupload,个人限定的演播厅,290,,,640,360,0,1090362
1575858,12,vupload,学霸聚集的教室,258,,,640,360,0,1090362
1575859,13,vupload,上篇的高一宿舍,72,,,640,360,0,1090362
1575860,14,vupload,下篇的高一宿舍,78,,,640,360,0,1090362
1576109,15,vupload,深♂暗的电子阅览室,150,,,640,360,0,1090362
1575861,1,vupload,,1591,,,638,360,0,1090363
1575869,1,vupload,,314,,,640,360,0,1090371
1575870,1,vupload,,132,,,488,272,0,1090372
1575874,1,vupload,预告,54,,,512,288,0,1090376
1659414,2,vupload,演示,14,,,384,384,0,1090376
1575876,1,vupload,P1,1352,,,480,270,0,1090381
1575878,2,vupload,P2,1479,,,480,270,0,1090381
1575890,1,vupload,,30,,,480,360,0,1090392
1575891,1,vupload,,2470,,,640,358,0,1090393
5384768,1,vupload,,271,,,640,360,0,1090397
1575893,1,vupload,,294,,,854,480,0,1090394
1575889,1,vupload,,31,,,480,360,0,1090391
1575894,1,vupload,P1,291,,,360,640,0,1090396
1575895,2,vupload,P2,159,,,640,360,0,1090396
1575896,3,vupload,P3,213,,,640,360,0,1090396
1575902,1,vupload,,22,,,480,360,0,1090402
1575904,1,vupload,游戏王混沌之力MOD：十代融合！介绍视频,458,,,480,360,0,1090404
1575905,2,vupload,游戏王传说重生下载安装教程（附全卡开启）,179,,,480,360,0,1090404
1575906,3,vupload,游戏王十代融合·王样卡组！,240,,,478,360,0,1090404
1577545,1,vupload,,93,,,640,360,0,1090406
1575909,1,vupload,,868,,,1280,720,0,1090408
1585436,1,vupload,,1605,,,512,286,0,1090400
1592832,1,vupload,,0,,,1104,622,0,1090403
1577661,1,vupload,,1488,,,640,384,0,1090418
1575913,1,vupload,,877,,,480,360,0,1090410
1575925,1,vupload,,1386,,,640,360,0,1090417
1575914,1,vupload,,277,,,1280,720,0,1090411
1575922,1,vupload,,265,,,640,360,0,1090415
1575916,1,vupload,,690,,,640,360,0,1090412
1575924,1,vupload,,2610,,,512,288,0,1090416
1575937,1,vupload,,2221,,,636,360,0,1090428
1575936,1,vupload,,423,,,720,368,0,1090427
1575933,1,vupload,,179,,,656,360,0,1090424
1575935,1,vupload,,1814,,,1104,622,0,1090426
1575928,1,vupload,,79,,,640,360,0,1090420
1575929,1,vupload,,46,,,638,360,0,1090421
1575944,1,vupload,,144,,,640,352,0,1090432
1575943,1,vupload,,281,,,448,336,0,1090431
1575949,1,vupload,,1271,,,640,360,0,1090437
1575948,1,vupload,,2791,,,512,290,0,1090436
1575942,1,vupload,,2935,,,1904,1002,0,1090430
1575945,1,vupload,,180,,,448,336,0,1090433
1575946,1,vupload,,230,,,900,618,0,1090434
1575955,1,vupload,,278,,,1280,720,0,1090443
1577098,1,vupload,,141,,,640,360,0,1090440
1575954,1,vupload,,180,,,648,360,0,1090442
1575953,1,vupload,,158,,,480,360,0,1090441
1575965,1,vupload,P0,3492,,,456,360,0,1090450
1576156,2,vupload,加速版,1850,,,456,360,0,1090450
1575970,1,vupload,,1447,,,640,360,0,1090456
1304276,1,vupload,,325,,,1280,720,0,1090466
1575982,1,vupload,,152,,,640,360,0,1090468
1575984,1,vupload,,1634,,,448,336,0,1090472
1575986,1,vupload,,60,,,480,270,0,1090475
1574835,1,vupload,,3669,,,638,360,0,1090474
1574838,1,vupload,,3116,,,638,360,0,1090478
1574837,1,vupload,,2480,,,638,360,0,1090476
1575985,1,vupload,,141,,,480,360,0,1090473
1575994,1,vupload,     《我的世界》年中登录PS4和PSV 允许继承PS3,96,,,638,360,0,1090482
1575995,2,vupload,   《皇牌空战：无限》将于5月发售 最新预告放出,115,,,638,360,0,1090482
1575996,3,vupload,    《章鱼奶爸：致命捕捉》PS4版发售日确定 上市预告放出,103,,,638,360,0,1090482
1575997,4,vupload,     《战争前线：Xbox 360》正式推出 公布游戏最新预告片,108,,,638,360,0,1090482
1575998,5,vupload,    NBGI个都新作《化神降世》公布 2014年登录PC平台,75,,,638,360,0,1090482
1575999,6,vupload, 对战强化 街机版《智龙迷城 战斗竞技场》即日起开始营运,106,,,638,360,0,1090482
1576000,7,vupload,    CFPL首周战报 4支强势战队皆横扫晋级,373,,,638,360,0,1090482
1576001,8,vupload,   激发你的荷尔蒙！《终极街头霸王4》公布最新预告,103,,,638,360,0,1090482
1576002,9,vupload,      给粉丝泼冷水！创意总监：《看门狗》暂没有计划推出续作,109,,,638,360,0,1090482
1576003,10,vupload,     2014LPL春季赛收官 PE和EP.HK降级,334,,,638,360,0,1090482
1576004,11,vupload, 《TGA移动游戏大奖赛》郑州航院校园行 感受快乐微行动,163,,,638,360,0,1090482
1576675,12,vupload, 1,523,,,638,360,0,1090482
1576676,13,vupload, 2,171,,,638,360,0,1090482
1576680,14,vupload,  1,86,,,638,360,0,1090482
1576726,15,vupload, 1,189,,,512,288,0,1090482
1576727,16,vupload, 2,183,,,512,288,0,1090482
1576728,17,vupload,  3,19,,,638,360,0,1090482
1577227,18,vupload, 奇妙洞穴探险之旅,201,,,638,360,0,1090482
1577228,19,vupload, 恶搞短片 迷你小坦克,73,,,640,360,0,1090482
1575991,1,vupload,两个逗比的开始,2262,,,640,360,0,1090480
1575992,2,vupload,貌似选错的结局,1104,,,640,360,0,1090480
1576005,1,vupload,,192,,,640,360,0,1090484
1576013,1,vupload,P1,1934,,,576,432,0,1090494
1576014,2,vupload,P2,1788,,,480,360,0,1090494
1576015,3,vupload,P3,2308,,,480,360,0,1090494
1576019,1,vupload,,227,,,480,360,0,1090497
1576018,1,vupload,,124,,,640,360,0,1090496
1576035,1,vupload,,96,,,640,360,0,1090506
1595467,1,vupload,cptnXn xi - FREEDOM DiVE[FOUR DIMENSIONS](已换源),760,,,636,360,0,1090505
1592984,2,vupload,Gokuri VALLIS-NERIA [Flower&#39;s Another],375,,,636,360,0,1090505
1576029,3,vupload,PeaChick MIRACLE RUSH (TV Size) [Saten&#39;s Insane],80,,,636,360,0,1090505
1576030,4,vupload,PeaChick Flower Flag (MZC Echoes the Spring Liquid Mix) [Lunatic],996,,,636,360,0,1090505
1576031,5,vupload,Gokuri Memme - BSPower Explosion[Extra],182,,,636,360,0,1090505
1576032,6,vupload,cptnXn A*Teens - Gimme! Gimme! Gimme! (Nightcore Mix)[CFDGimme!],147,,,636,360,0,1090505
1576033,7,vupload,cptnXn The Quick Brown Fox - The Big Black,176,,,636,360,0,1090505
1589618,8,vupload,cptnXn RYO - Shuffle Heaven [eXtra],340,,,636,360,0,1090505
1589619,9,vupload,Change Sagara Kokoro - Hoshizora no Ima[Insane],207,,,636,360,0,1090505
1589620,10,vupload,Change Kozato - 45nen no Yukizakura [Another] ,271,,,636,360,0,1090505
1574870,1,vupload,,2638,,,638,360,0,1090512
1576059,1,vupload,,243,,,480,360,0,1090518
1576053,1,vupload,,296,,,450,360,0,1090514
1576049,1,vupload,1,789,,,480,360,0,1090511
1576050,2,vupload,2,822,,,480,360,0,1090511
1576051,3,vupload,3,546,,,480,360,0,1090511
1576062,1,vupload,,90,,,638,360,0,1090521
1576068,1,vupload,,166,,,480,360,0,1090527
1576069,1,vupload,第一话,599,,,480,360,0,1090528
1576070,2,vupload,第二话,812,,,480,360,0,1090528
1576071,3,vupload,第三话,767,,,480,360,0,1090528
1576072,4,vupload,第四话(完),762,,,480,360,0,1090528
1576066,1,vupload,,3816,,,450,360,0,1090525
1576076,1,vupload,,138,,,638,360,0,1090533
1576074,1,vupload,,265,,,854,480,0,1090531
1576087,1,vupload,,198,,,640,360,0,1090537
1576093,1,vupload,上,3499,,,512,288,0,1090540
1576095,1,vupload,,81,,,638,360,0,1090542
1576101,1,vupload,,259,,,640,360,0,1090548
1576098,1,vupload,,221,,,638,360,0,1090545
1576096,1,vupload,,120,,,480,272,0,1090543
1576107,1,vupload,,240,,,512,298,0,1090552
1576112,1,vupload,,2312,,,638,360,0,1090555
179180372,1,vupload,1,63,,,960,544,0,1090558
179180373,2,vupload,2,59,,,960,544,0,1090558
179180374,3,vupload,3,138,,,960,544,0,1090558
179180375,4,vupload,4,161,,,960,544,0,1090558
179180376,5,vupload,5,147,,,960,544,0,1090558
179180377,6,vupload,6,129,,,960,544,0,1090558
179180378,7,vupload,7,131,,,960,544,0,1090558
179180379,8,vupload,8,131,,,960,544,0,1090558
179180380,9,vupload,9,163,,,960,544,0,1090558
179180381,10,vupload,10,88,,,960,544,0,1090558
179180382,11,vupload,11,63,,,960,544,0,1090558
179180383,12,vupload,12,121,,,960,544,0,1090558
179180384,13,vupload,13,49,,,960,544,0,1090558
179180385,14,vupload,14,39,,,960,544,0,1090558
179180386,15,vupload,15,134,,,960,544,0,1090558
179180387,16,vupload,16,271,,,960,544,0,1090558
1576115,17,vupload,以前投稿的,1531,,,512,384,0,1090558
1576108,1,vupload,,190,,,640,360,0,1090553
1576105,1,vupload,,121,,,640,360,0,1090550
1576123,1,vupload,,622,,,480,360,0,1090566
1576149,1,vupload,,214,,,640,360,0,1090565
1576126,1,vupload,,319,,,640,360,0,1090568
1576119,1,vupload,,508,,,512,288,0,1090561
1576121,1,vupload,,352,,,450,360,0,1090564
1576120,1,vupload,,1863,,,496,310,0,1090563
1576135,1,vupload,,1307,,,600,360,0,1090577
1576128,1,vupload,,1146,,,638,360,0,1090570
1576131,1,vupload,,321,,,638,360,0,1090573
1576310,1,vupload,,245,,,640,360,0,1090572
1576104,1,vupload,P1,1301,,,480,360,0,1090574
1576133,2,vupload,P2,1328,,,480,360,0,1090574
1576143,3,vupload,邬君梅曝霍建华新剧待唐嫣如公主,218,,,480,360,0,1090574
1576134,1,vupload,,2726,,,640,360,0,1090576
1576132,1,vupload,,161,,,640,360,0,1090575
1576138,1,vupload,,358,,,640,360,0,1090580
1576140,1,vupload,,1233,,,638,360,0,1090582
1576146,1,vupload,,236,,,640,360,0,1090586
1576147,1,vupload,,215,,,638,360,0,1090587
1576139,1,vupload,,19,,,640,360,0,1090581
1576160,1,vupload,,324,,,640,360,0,1090596
1576152,1,vupload,,236,,,640,384,0,1090591
1574865,1,vupload,,2523,,,638,360,0,1090598
1576177,1,vupload,,3777,,,456,360,0,1090607
1576174,1,vupload,,296,,,640,360,0,1090604
1574868,1,vupload,,1594,,,638,360,0,1090600
1576168,1,vupload,,137,,,480,360,0,1090601
1576169,1,vupload,01. クピドゥレビュー,288,,,640,480,0,1090602
1576170,2,vupload,02. twinkAtrick ,330,,,640,480,0,1090602
1576171,3,vupload,03. クピドゥレビュー (without Aoi),288,,,640,480,0,1090602
1576172,4,vupload,04. twinkAtrick (without Aoi),330,,,640,480,0,1090602
1576173,5,vupload,05. 1st Love宣言,219,,,640,480,0,1090602
1576180,1,vupload,,2140,,,1056,660,0,1090611
1576181,1,vupload,东方灵灵梦第四话【前篇】,711,,,636,360,0,1090612
1576183,2,vupload,东方灵灵梦第四话【后篇】,840,,,848,480,0,1090612
1576207,1,vupload,,436,,,640,360,0,1090618
1576232,1,vupload,,1786,,,638,360,0,1090626
1576231,1,vupload,,197,,,640,360,0,1090625
1576233,1,vupload,,0,,,576,432,0,1090627
1576221,1,vupload,,240,,,640,360,0,1090623
1576255,1,vupload,,140,,,636,360,0,1090634
1576252,1,vupload,,650,,,638,360,0,1090631
1576251,1,vupload,,2359,,,1104,622,0,1090630
1576254,1,vupload,,143,,,638,360,0,1090632
1576303,1,vupload,,23,,,640,360,0,1090647
1576298,1,vupload,,510,,,494,360,0,1090642
1576309,1,vupload,,82,,,640,360,0,1090653
1576308,1,vupload,6 布拉姆的下路冒险,51,,,640,360,0,1090652
1520906,2,vupload,5 潘森的着陆失误,66,,,640,360,0,1090652
1485613,3,vupload,4 杀不死的 时光守护者-基兰,67,,,496,360,0,1090652
1039745,4,vupload,3 大力水手海洋之灾普朗克 ,104,,,640,360,0,1090652
1485640,5,vupload,2 提莫 vs 德莱厄斯,77,,,496,360,0,1090652
1485637,6,vupload,1 黑默丁格会怎么做,52,,,480,360,0,1090652
1982442,7,vupload, 合并版 ,192,,,512,288,0,1090652
1576322,1,vupload,第一集,2909,,,512,288,0,1090660
1580829,2,vupload,第二集,3529,,,512,288,0,1090660
1580830,3,vupload,第三集,4057,,,512,288,0,1090660
1580836,4,vupload,第九集,3389,,,512,288,0,1090660
1580837,5,vupload,第十集,4448,,,512,288,0,1090660
1576326,1,vupload,,290,,,642,360,0,1090663
1576350,1,vupload,,72,,,0,0,0,1090683
1576348,1,vupload,,1275,,,450,360,0,1090681
1576355,1,vupload,,77,,,640,360,0,1090688
1576352,1,vupload,,0,,,1104,622,0,1090685
1576370,1,vupload,,237,,,854,480,0,1090700
1576374,1,vupload,,2019,,,638,360,0,1090704
1576371,1,vupload,,605,,,582,360,0,1090701
1576388,1,vupload,,827,,,640,360,0,1090717
1576385,1,vupload,P3(推荐),2041,,,0,0,0,1090716
1576387,2,vupload,P2,1103,,,626,360,0,1090716
1576389,1,vupload,,307,,,480,360,0,1090718
1576392,1,vupload,,554,,,960,540,0,1090722
1576396,1,vupload,,353,,,640,360,0,1090725
1576416,1,vupload,,2178,,,512,288,0,1090732
1581052,1,vupload,,429,,,640,360,0,1090730
1576523,1,vupload,,142,,,640,360,0,1090734
1570843,1,vupload,,349,,,1104,622,0,1090740
1576450,1,vupload,,102,,,640,360,0,1090747
1576444,1,vupload,,264,,,480,360,0,1090743
1576451,1,vupload,,220,,,512,288,0,1090748
1576453,1,vupload,,120,,,480,360,0,1090751
1576462,1,vupload,,927,,,480,360,0,1090757
1576458,1,vupload,,907,,,638,360,0,1090755
1576457,1,vupload,,560,,,480,360,0,1090754
1576469,1,vupload,,416,,,638,360,0,1090768
1576467,1,vupload,,1002,,,638,360,0,1090762
1576466,1,vupload,,927,,,638,360,0,1090761
1576485,1,vupload,,2864,,,480,360,0,1090785
1576480,1,vupload,,326,,,512,288,0,1090780
1576484,1,vupload,,0,,,1104,622,0,1090784
1576486,1,vupload,版本1,87,,,638,360,0,1090786
4564413,1,vupload,,5286,,,0,0,0,1090788
1576487,1,vupload,,230,,,640,360,0,1090787
1576481,1,vupload,,486,,,640,360,0,1090781
1576494,1,vupload,,109,,,640,360,0,1090790
1576502,1,vupload,,536,,,638,360,0,1090794
1576505,1,vupload,,1934,,,592,416,0,1090796
1576504,1,vupload,,449,,,640,360,0,1090795
1576507,1,vupload,,22,,,640,360,0,1090798
1576512,1,vupload,,1870,,,638,360,0,1090803
1576511,1,vupload,,178,,,640,360,0,1090802
1576515,1,vupload,,76,,,200,360,0,1090807
1576529,1,vupload,,1051,,,1280,720,0,1090815
6155290,1,vupload,P1,291,,,640,360,0,1090814
1576528,2,vupload,P2,292,,,636,360,0,1090814
1576524,1,vupload,,495,,,480,360,0,1090810
1579405,1,vupload,,254,,,640,360,0,1090813
1576525,1,vupload,,659,,,640,360,0,1090811
1576526,1,vupload,,135,,,560,360,0,1090812
1576534,1,vupload,,3762,,,638,360,0,1090820
1576536,1,vupload,KT VS MVP 第2场,979,,,638,360,0,1090821
1576537,2,vupload,KT VS MVP 第3场,733,,,638,360,0,1090821
1576538,3,vupload,KT VS MVP 第4场,719,,,638,360,0,1090821
1576539,4,vupload,KT VS MVP Ace,95,,,638,360,0,1090821
1576541,5,vupload,Prime vs CJ 第2场,789,,,638,360,0,1090821
1576542,6,vupload,Prime vs CJ 第3场,1088,,,638,360,0,1090821
1576543,7,vupload,Prime vs CJ 第4场,864,,,638,360,0,1090821
1576544,8,vupload,Prime vs CJ Ace,667,,,638,360,0,1090821
1596452,1,vupload,Re-make版,203,,,640,360,0,1090823
1576548,2,vupload,亿千万版,236,,,640,360,0,1090823
1576549,1,vupload,,52,,,640,360,0,1090824
1576560,1,vupload,,79,,,640,360,0,1090833
1576561,1,vupload,,289,,,636,360,0,1090834
1576586,1,vupload,,119,,,640,360,0,1090848
1576576,1,vupload,,1046,,,638,360,0,1090841
1576584,1,vupload,,2566,,,576,432,0,1090847
1576577,1,vupload,,392,,,638,360,0,1090842
1576575,1,vupload,,755,,,640,360,0,1090840
1576590,1,vupload,,2640,,,638,360,0,1090854
1576594,1,vupload,,104,,,640,360,0,1090858
1576588,1,vupload,,254,,,640,360,0,1090852
1802663,1,vupload,,1155,,,512,384,0,1090853
1576593,1,vupload,,275,,,638,360,0,1090857
1576591,1,vupload,,0,,,1104,622,0,1090855
1576605,1,vupload,,595,,,640,360,0,1090865
1576596,1,vupload,,1474,,,592,412,0,1090860
1576599,1,vupload,强制赏花,313,,,540,360,0,1090862
1576600,2,vupload,罗密欧与朱丽叶,373,,,540,360,0,1090862
1576601,3,vupload,bilibili章鱼烧,265,,,540,360,0,1090862
1576602,4,vupload,表白时间,248,,,540,360,0,1090862
1579868,1,vupload,,929,,,640,360,0,1090863
1576613,1,vupload,,204,,,480,360,0,1090868
1576607,1,vupload,满城尽卖坑爹甲,1833,,,416,360,0,1090867
1576608,2,vupload,魔法萝莉不灵光,1731,,,416,360,0,1090867
1576609,3,vupload,绅士之路阻且长,2102,,,640,360,0,1090867
