BV1ex411T7Fi,1230004,1,182,影视杂谈,2,http://i0.hdslb.com/bfs/archive/1e3a3098ad8cb62a051a30a521268fbb4fa11a21.jpg,【SPN】神经病打开方式之村炮系列  by王二胖掐指一算说,1403709881,1497428435,优酷 高清，搞笑向的，老歌老梗不一样的角度,0,219,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4334344,卡卡L殿A,http://i1.hdslb.com/bfs/face/931cff29b04dd517cf327a8f1caf39c33aba74fe.jpg,1230004,3824,126,1,68,8,6,0,0,5,0,,,,1855078,640,360,0,,0,False,False,False,False,False,,,1230004
BV1ex411T7Fv,1230005,3,27,综合,2,http://i2.hdslb.com/bfs/archive/19351a3f5df0e2190e1838c8b63bfb2387536660.jpg,【战勇WEB版】第三章01：勇者和战斗的理由【中文】,1403709897,1497428627,"自制 战勇WEB版（niconico站的战勇原作）
第三章 第1话 「勇者和战斗的理由。」试汉化。
渣技术，试做一个。
翻译有参考战勇吧&quot;小五仙贝&quot;的翻译，但为了填满格子有稍作修改。
缺少字型的缘故，目前只好暂用繁体字。
全部BGM打包下载，请见评论区。
（给审核君：因为担心版权问题，请帮我设为限定会员观看，谢谢您～&gt;&lt;）",0,329,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4600104,试试做个视频,http://i0.hdslb.com/bfs/face/2dbcb71839e667f66c45b1293819efa292e86551.jpg,1230005,4657,42,3,88,11,10,0,0,29,0,,,,1855432,640,480,0,,0,False,False,False,False,False,,,1230005
BV1ex411T7Fa,1230000,1,184,预告 资讯,2,http://i0.hdslb.com/bfs/archive/7482e71d21ba57e0ff88d47621545f00a30a815a.jpg, 张震刘诗诗主演《绣春刀》曝首支预告片,1403709835,1497427128,"腾讯 浪漫武侠巨制《绣春刀》由凭借处女作《盲人电影院》获得金鸡奖最佳导演处女作奖的，内地优秀青年导演路阳执导，著名电影人张家振监制，并汇集了张震(微博)、刘诗诗、王千源（微博)、李东学、聂远(微博)、朱丹(微博)、周一围、金士杰、叶青等众多偶像和实力派演员加盟。

该片于8月7号上映",0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2669409,遥忆仙古剑,http://i0.hdslb.com/bfs/face/cd1ca40037a4aa98d82f504aa1b2311650a7ab9a.gif,1230000,12324,246,6,30,9,13,0,738,4,0,,,,1855071,640,352,0,,0,False,False,False,False,False,,,1230000
BV1ex411T7Fh,1230001,1,29,音乐现场,2,http://i2.hdslb.com/bfs/archive/1430d3d94715266b804cda50a0410b1143bb2f80.jpg,向偉大的调音师致敬!!~,1403709842,1497419061,"utube watch?v=G2Rhh_4GZmU

這是一系列影片向我們偉大的调音师致敬ww

歌名: Untill The End

只在iTunes發售,有正常和走音版www

http://makumimi.7958.com/down_12410617.html


",0,78,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,314118,瑪麗咪,http://i0.hdslb.com/bfs/face/aff134b894be0c52230da4f03a8eeb518d893e46.jpg,1230001,57379,192,50,2148,218,647,0,896,124,0,,,,1855073,640,360,0,,0,False,False,False,False,False,,,1230001
BV1ex411T7F8,1230002,1,17,单机游戏,2,http://i0.hdslb.com/bfs/archive/3d240650995b941fd253e5b94fd522e58b3ac0e7.jpg,《KOF97小狼解说》王庄VS孙杨-神级小草莓女飞侠的崛起（剧场版）,1403709847,1497367416,优酷搬运 辉吖枫陈河包庄，我庄的时代还能到来么？,0,5227,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61475,千鸟,http://i2.hdslb.com/bfs/face/c273e4e283021481e6558a0df966d101b789174d.jpg,1230002,1606,47,1,4,2,4,0,0,2,0,,,,1855074,672,378,0,,0,False,False,False,False,False,,,1230002
BV1ex411T7FY,1230007,12,136,音游,2,http://i1.hdslb.com/bfs/archive/b571f16539be58f2841dfea84b78c1cbe1f11440.jpg,韩国神触Woongcha的节奏大师视频(7.6新增5首),1403709911,1497425351,"woongcha的blog
http://blog.naver.com/dir930911
2016 08 16：偶然翻了下自己视频，封面暴露QQ还是换了吧",0,1744,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,932564,kumaIW,https://i2.hdslb.com/bfs/face/06b0aa4197d7c275c145b625960d99c1c9eddbc8.jpg,1230007,5883,68,5,57,5,5,0,0,19,0,,,,1855087,448,336,0,,0,False,False,False,False,False,,,1230007
BV1ex411T7FH,1230010,1,173,桌游棋牌,1,http://i1.hdslb.com/bfs/archive/ddfb432a462404c07dc95d7df77e292162352f65.jpg,【游戏王实况】某良的MC平台奇妙冒险 第七十四话(っ ^ ω ^)っ,1403709924,1497424457,自制 (っ ^ ω ^)っ我读书少，你不要骗我......第一场什么手牌这是！！！！！,0,2430,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,550611,是水良不是奶良_Official,https://i0.hdslb.com/bfs/face/234cce9adaf2f72bf8a1de58e810a2a3895bd70c.jpg,1230010,1155,48,16,1,2,6,0,0,0,0,,,,1855703,640,360,0,,0,False,False,False,False,False,,,1230010
BV1Yx411T7Zf,1230026,1,221,野生动物,2,http://i0.hdslb.com/bfs/archive/ec9264255d8c52d60177097d438973bf9058ceeb.jpg,【萌虎】一山不容二喵,1403710414,1497425359,Youtube 独居动物，护食是本能~,0,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,936164,丶Setsuna,https://i2.hdslb.com/bfs/face/55ef442ba8b81e2589072a79db787f521e9a1005.jpg,1230026,9123,11,6,13,2,8,0,844,7,0,,,,1855123,640,360,0,,0,False,False,False,False,False,,,1230026
BV1Yx411T7f3,1230022,1,24,MAD·AMV,1,http://i1.hdslb.com/bfs/archive/2f0e21ab7a9d148326367126f9a30fa488cdcd9c.jpg,【萌~！萌~！哒~！】我~今~天~没~吃~药~！,1403710290,1497428451,"【自制】 最近貌似很流行爱酱的动态图，心血来潮瞎做了一个剪辑，还是很积极向上滴~爱酱萌我一脸血啊~!~!尤其是Q版的。哈哈哈。
ps:我今天没吃药，感觉自己萌萌哒~
                                                                                       BY    KuRoIzz",0,194,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4357864,羲北偏北,https://i1.hdslb.com/bfs/face/1ee4d8106850fa65aceff42c4c63f3220af1d5fb.jpg,1230022,25737,340,76,245,76,36,0,311,104,0,,,,1855113,640,360,0,,0,False,False,False,False,False,,,1230022
BV1Yx411T7fw,1230031,1,20,宅舞,2,http://i1.hdslb.com/bfs/archive/7b3913e4c224d1bf82cc48d93f9e4e8182e185b5.jpg,【4U】骗人的life game,1403710603,1497378686,"sm19643650 老物了.【4U】
■ダンサー(服の色)
坂本賢太郎(黄) だいき(灰) ゆーき(赤) 遠藤賢治(ピンク) なおと(橙) だいち(紺) うすけ(緑)

■振付・構成
ゆーき(赤)",0,249,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113524,此人已现充,http://i1.hdslb.com/bfs/face/3dff1ad21f389a24aef0480b88621e98f5f50685.jpg,1230031,6812,66,10,144,22,28,0,0,28,0,,,,1855135,640,360,0,,0,False,False,False,False,False,,,1230031
