account,count,num,size,aid
0,0,1,3,1210005
6,7,1,3,1210006
0,0,1,3,1210018
3,2,1,3,1210012
0,0,1,3,1210017
46,40,1,3,1210016
11,6,1,3,1210013
0,0,1,3,1210026
10,13,1,3,1210023
0,0,1,3,1210037
0,0,1,3,1210031
0,0,1,3,1210030
0,0,1,3,1210032
0,0,1,3,1210035
61,50,1,3,1210043
1,1,1,3,1210040
68,39,1,3,1210042
7,4,1,3,1210051
2,2,1,3,1210066
3,3,1,3,1210064
4,2,1,3,1210073
3,3,1,3,1210074
3,3,1,3,1210078
1,1,1,3,1210076
0,0,1,3,1210081
6,4,1,3,1210084
14,14,1,3,1210087
0,0,1,3,1210096
110,85,1,3,1210090
4,3,1,3,1210095
12,12,1,3,1210100
2,2,1,3,1210104
0,0,1,3,1210116
5,4,1,3,1210121
0,0,1,3,1210128
5,5,1,3,1210127
1,1,1,3,1210124
3,3,1,3,1210136
4,2,1,3,1210134
10,9,1,3,1210135
6,6,1,3,1210131
0,0,1,3,1210148
6,3,1,3,1210151
4,4,1,3,1210154
4,4,1,3,1210162
9,9,1,3,1210160
6,5,1,3,1210171
1,1,1,3,1210175
1,1,1,3,1210174
0,0,1,3,1210180
3,3,1,3,1210188
0,0,1,3,1210187
7,5,1,3,1210181
1,1,1,3,1210183
19,17,1,3,1210184
0,0,1,3,1210190
0,0,1,3,1210193
0,0,1,3,1210197
0,0,1,3,1210198
0,0,1,3,1210195
8,7,1,3,1210202
0,0,1,3,1210204
2,2,1,3,1210203
39,30,1,3,1210200
0,0,1,3,1210201
16,12,1,3,1210212
2,2,1,3,1210213
2,2,1,3,1210218
2,3,1,3,1210210
0,0,1,3,1210224
0,0,1,3,1210221
0,0,1,3,1210233
0,0,1,3,1210232
1,1,1,3,1210230
3,3,1,3,1210234
1,1,1,3,1210236
5,4,1,3,1210243
46,34,1,3,1210244
6,7,1,3,1210240
83,57,1,3,1210248
31,17,1,3,1210255
8,8,1,3,1210252
1,1,1,3,1210256
3,3,1,3,1210251
26,25,1,3,1210260
14,14,1,3,1210268
21,13,1,3,1210263
55,43,1,3,1210262
1,1,1,3,1210271
6,6,1,3,1210275
45,34,1,3,1210270
0,0,1,3,1210278
1,1,1,3,1210292
15,14,1,3,1210300
0,0,1,3,1210317
0,0,1,3,1210323
7,7,1,3,1210328
775,597,1,3,1210322
6,5,1,3,1210334
9,7,1,3,1210337
48,31,1,3,1210338
5,5,1,3,1210341
0,0,1,3,1210348
