related_video,aid
1145577,1200057
745964,1200057
1945289,1200057
7920918,1200057
299332448,1200057
642375,1200057
984409,1200057
979442,1200057
8016318,1200057
1112836,1200057
5607196,1200057
1817104,1200057
659379,1200057
1949622,1200057
5480575,1200057
5371379,1200057
96116654,1200056
1094205,1200056
912903,1200056
753876,1200056
58763759,1200056
855653,1200056
885985318,1200056
3479274,1200056
723204,1200056
26382899,1200056
301787131,1200056
4694156,1200056
469727521,1200056
456319228,1200056
208837661,1200056
813572135,1200056
4976636,1200056
200731610,1200056
754087096,1200056
865445,1200056
23141987,1200056
102976,1200056
711119852,1200056
840386,1200056
16951176,1200056
34025,1200056
669584842,1200056
728028048,1200056
19857847,1200056
2391899,1200056
9681848,1200056
885187978,1200056
814598011,1200056
7500553,1200056
36865,1200056
978234,1200056
442661,1200056
5951064,1200056
24484505,1200056
5449520,1200056
1065136,1200060
1014926,1200060
257643949,1200060
470840871,1200060
597639783,1200060
770380732,1200060
1156369,1200060
812932826,1200060
1034599,1200060
1021288,1200060
1054230,1200060
470303517,1200060
1074573,1200060
1103368,1200060
1058355,1200060
555299442,1200060
1027102,1200060
1030982,1200060
1285955,1200060
1081831,1200060
1025932,1200060
1264400,1200060
727643310,1200060
1058396,1200060
1076460,1200060
642767810,1200060
1065105,1200060
470414815,1200060
597873830,1200060
940094054,1200060
989945,1200060
1153936,1200060
1167541,1200060
855236396,1200060
982785355,1200060
1059866,1200060
1107065,1200060
897763550,1200060
1058396,1200066
1167541,1200066
1059866,1200066
1153936,1200066
1167554,1200066
1027102,1200066
1014926,1200066
1025932,1200066
430695859,1200066
989945,1200066
1066738,1200066
218117101,1200066
1076460,1200066
1065136,1200066
1107065,1200066
1021288,1200066
1103368,1200066
1156369,1200066
644883268,1200066
1054230,1200066
1074573,1200066
1081831,1200066
687963583,1200066
1029648,1200066
688191467,1200066
1285955,1200066
1065105,1200066
2192912,1200066
772993398,1200066
1167515,1200066
387846964,1200066
1058355,1200066
857374873,1200066
1030982,1200066
387336326,1200066
602969254,1200066
429870715,1200066
602157182,1200066
1111366,1200066
815076792,1200066
936093269,1200068
41871972,1200068
79680218,1200068
342601420,1200068
254220541,1200068
511936556,1200068
512467552,1200068
1536863,1200068
769883702,1200068
67852470,1200068
803325948,1200068
423807953,1200068
512621992,1200068
470574616,1200068
672760178,1200068
2947566,1200068
509886864,1200068
337274806,1200068
551600319,1200068
469161421,1200068
981987383,1200068
723061688,1200068
382214325,1200068
26481534,1200068
765922294,1200068
49593864,1200068
79283209,1200068
721675860,1200068
934718469,1200068
626760734,1200068
723390198,1200068
55510702,1200068
339369161,1200068
672212370,1200068
684870793,1200068
50139122,1200068
897574306,1200068
423846709,1200068
597322684,1200068
979334725,1200068
936374,1200075
1301887,1200075
921740,1200075
1153936,1200072
1156369,1200072
1167541,1200072
1088495,1200072
1014926,1200072
1285955,1200072
1058355,1200072
1025932,1200072
1059866,1200072
1058396,1200072
989945,1200072
1167554,1200072
1074573,1200072
2192912,1200072
1066738,1200072
944078512,1200072
1253243,1200072
303887387,1200072
1027102,1200072
1111366,1200072
1029648,1200072
1628422,1200072
474069595,1200072
432024447,1200072
559061296,1200072
559741799,1200072
516531854,1200072
1021288,1200072
559073055,1200072
1081831,1200072
901616234,1200072
431508094,1200072
1054230,1200072
986264442,1200072
431554929,1200072
1076460,1200072
261599240,1200072
1107065,1200072
986789716,1200072
731619677,1200072
900975,1200077
5276968,1200077
1206364,1200077
954911,1200077
303096850,1200077
5252791,1200077
2670498,1200077
895500,1200077
5029276,1200077
2789485,1200077
2375321,1200077
3236264,1200077
28052686,1200077
786085,1200077
1230621,1200077
1752832,1200077
1047248,1200077
1058153,1200077
16082105,1200077
2725083,1200077
616495,1200077
226121,1200077
1889398,1200077
968958649,1200077
24250621,1200077
4201056,1200077
21188,1200077
9736080,1200077
36104414,1200077
9534243,1200077
1972305,1200077
22661717,1200077
751930,1200077
851238,1200077
31815,1200077
48916780,1200077
13670104,1200077
1596632,1200077
1625588,1200077
1222451,1200077
1815496,1200085
3139568,1200085
1262182,1200085
2001406,1200085
1521765,1200085
1860670,1200085
2423536,1200085
1491975,1200085
1881221,1200085
1765068,1200085
2361217,1200085
2356540,1200085
1337913,1200085
2352115,1200085
52879340,1200085
11355870,1200085
890192127,1200085
634422,1200085
2346091,1200085
15028610,1200085
847965851,1200085
637963,1200085
716061167,1200085
937827795,1200085
983730985,1200085
902835254,1200085
545971977,1200085
605512281,1200085
348385196,1200085
902732451,1200085
733138604,1200085
215913423,1200085
204842620,1200085
725966410,1200085
635962,1200085
263043889,1200085
562963809,1200085
983560757,1200085
505293863,1200085
775674051,1200085
49966557,1200087
38084198,1200087
540380691,1200087
671159171,1200087
50358716,1200087
712930614,1200087
93571129,1200087
38180138,1200087
49364464,1200087
248819760,1200087
419241050,1200087
42620185,1200087
930736318,1200087
593678752,1200087
29012616,1200087
1480056,1200087
289125227,1200087
11760587,1200087
11746050,1200087
36519133,1200087
33321233,1200087
34512519,1200087
764825404,1200087
69137251,1200087
21148658,1200087
294052383,1200087
413671980,1200087
687253886,1200087
5749541,1200087
10679212,1200087
884903040,1200087
27405940,1200087
456435158,1200087
68928956,1200087
75879331,1200087
69776674,1200087
10703494,1200087
38065308,1200087
841601559,1200087
76115926,1200087
1209911,1200094
1243717,1200094
1243714,1200094
1287877,1200094
1209908,1200094
1148665,1200094
1229152,1200094
1160141,1200094
1248115,1200094
1149965,1200094
1162902,1200094
1278985,1200094
1285680,1200094
1287805,1200094
1209914,1200094
1248149,1200094
1156297,1200094
1469280,1200094
1140171,1200094
1148696,1200094
1185916,1200094
1152462,1200094
1200211,1200094
2528189,1200094
1155544,1200094
1207589,1200094
1153237,1200094
1649824,1200094
1158557,1200094
1154105,1200094
1171282,1200094
1279033,1200094
1205892,1200094
1195998,1200094
1158550,1200094
1700440,1200094
1153270,1200094
1175991,1200094
1191459,1200094
1146496,1200094
455167411,1200096
767139915,1200096
17279027,1200096
94421359,1200096
64782503,1200096
329114387,1200096
376230186,1200096
427551541,1200096
1198805,1200096
373323596,1200096
339811128,1200096
2766204,1200096
54265774,1200096
98203032,1200096
17302958,1200096
600041734,1200096
886894314,1200096
727040693,1200096
710742335,1200096
4526629,1200096
600108095,1200096
91267772,1200096
54189842,1200096
236614,1200096
371021654,1200096
583571249,1200096
18867155,1200096
17491582,1200096
583624434,1200096
21812940,1200096
16896100,1200096
882793322,1200096
428094783,1200096
3079416,1200096
926057175,1200096
931176211,1200096
4987157,1200096
2075982,1200096
631168945,1200096
541632914,1200096
899198228,1200097
16961222,1200097
332769170,1200097
12111641,1200097
69311267,1200097
35821873,1200097
329688323,1200097
639170915,1200097
30825490,1200097
678359592,1200097
667762422,1200097
882922214,1200097
21771464,1200097
285760768,1200097
19627818,1200097
423185465,1200097
7791754,1200097
48639381,1200097
926929539,1200097
36959536,1200097
842703495,1200097
23733118,1200097
669536627,1200097
1457859,1200097
13019285,1200097
925541778,1200097
583154679,1200097
30648459,1200097
80411753,1200097
31331529,1200097
213820714,1200097
23508257,1200097
973695983,1200097
851671372,1200097
1028721,1200097
13994788,1200097
930783672,1200097
841485156,1200097
63419014,1200097
803905916,1200097
19860702,1200090
84196672,1200090
1880913,1200090
3655841,1200090
1201297,1200090
16544998,1200090
2592253,1200090
1134976,1200090
4537486,1200090
10576441,1200090
75099252,1200090
21567880,1200090
710397132,1200090
83926780,1200090
88771949,1200090
63109561,1200090
46769064,1200090
23215635,1200090
59799011,1200090
22511165,1200090
967711499,1200090
200044410,1200090
633860124,1200090
3124476,1200090
10517631,1200090
1197760,1200090
92401557,1200090
1277658,1200090
66893803,1200090
2326532,1200090
40442033,1200090
29066092,1200090
1200855,1200093
1617552,1200093
20983500,1200093
522578,1200093
1062491,1200093
35292208,1200093
1199396,1200093
806101,1200093
16464344,1200093
15049845,1200093
7587213,1200093
1267915,1200093
6763950,1200093
468184,1200093
464074,1200093
405195,1200093
483000,1200093
44155594,1200093
344699,1200093
337899,1200093
33371859,1200093
383225,1200093
15111228,1200093
593972,1200093
18727945,1200093
367901,1200093
29226892,1200093
542878826,1200093
17704167,1200100
2188163,1200100
1200855,1200100
1262578,1200100
1200385,1200100
1200399,1200100
3709273,1200100
830483,1200100
471910618,1200100
1202528,1200100
878103,1200100
39098817,1200100
17619051,1200100
47685973,1200100
328212,1200100
1238645,1200100
894566,1200100
2868450,1200100
4504707,1200100
2734114,1200100
405676,1200100
4216164,1200100
1513715,1200100
1727293,1200100
697043,1200100
2565186,1200100
8814753,1200100
1200383,1200100
901042,1200100
1212803,1200100
846624,1200100
2397428,1200100
4485802,1200100
12185986,1200100
661226,1200100
4910909,1200100
28944646,1200100
12259891,1200100
593972,1200100
875528,1200100
305624668,1200123
774783342,1200123
3114584,1200123
219923852,1200123
817109930,1200123
559908434,1200123
520164478,1200123
520016122,1200123
474814043,1200123
263085629,1200123
987256260,1200123
517426676,1200123
220279186,1200123
520010677,1200123
817779096,1200123
432624104,1200123
817904111,1200123
2195388,1200123
474751673,1200123
475312126,1200123
902274764,1200123
690250444,1200123
347681510,1200123
775320980,1200123
647571977,1200123
605077993,1200123
690052113,1200123
690027744,1200123
818006463,1200123
390091382,1200123
562274056,1200123
563210050,1200123
945106449,1200123
817537333,1200123
860410582,1200123
945115865,1200123
305310245,1200123
689984750,1200123
3127214,1200123
987817310,1200123
818335805,1200138
945626079,1200138
1293265,1200138
775414157,1200138
818281349,1200138
647621715,1200138
1231212,1200138
348176790,1200138
432655458,1200138
563063569,1200138
474770288,1200138
945444767,1200138
432630899,1200138
945641529,1200138
262443668,1200138
1304259,1200138
1236286,1200138
1129119,1200138
1236535,1200138
475217978,1200138
1213077,1200138
517945605,1200138
733245194,1200138
1328794,1200138
1198712,1200138
562749961,1200138
1140068,1200138
1315666,1200138
1231164,1200138
733034479,1200138
1287589,1200138
817859021,1200138
1223262,1200138
433237890,1200138
1198674,1200138
689912769,1200138
433215799,1200138
605092411,1200138
305221903,1200138
860723473,1200138
2860672,1200133
942624267,1200133
6641102,1200133
511510777,1200133
10538226,1200133
412523625,1200133
36163127,1200133
20369541,1200133
3118184,1200133
583577507,1200133
602753099,1200133
925466593,1200133
6377243,1200133
883335941,1200133
1873374,1200133
9679281,1200133
776334,1200133
686968104,1200133
42490715,1200133
30714479,1200133
7526392,1200133
5027829,1200133
39110296,1200133
708694,1200133
71388198,1200133
15078305,1200133
582944388,1200133
710383501,1200133
21146308,1200133
10457544,1200133
412755754,1200133
57227065,1200133
20204319,1200133
498752061,1200133
84986771,1200133
43382687,1200133
5119286,1200133
41731967,1200133
2763086,1200133
372782938,1200133
837815582,1200131
7046333,1200131
45577826,1200131
45982,1200131
755786592,1200131
884362006,1200131
3584229,1200131
8613137,1200131
6812102,1200131
10598794,1200131
18109241,1200131
2425801,1200131
28015903,1200131
95472769,1200131
897403554,1200131
130938,1200131
4026727,1200131
23081102,1200131
12310661,1200131
882883151,1200131
38422844,1200131
73401284,1200131
22129991,1200131
47080840,1200131
40737121,1200131
64527781,1200131
27300188,1200131
41556212,1200131
19390162,1200131
18295259,1200131
34333780,1200131
6773207,1200131
2563955,1200131
99585754,1200131
884730156,1200131
22296,1200130
1848557,1200130
208328448,1200130
970026466,1200130
250569949,1200130
295749417,1200130
10607433,1200130
43845473,1200130
1562833,1200130
66043014,1200130
843073761,1200130
48780001,1200130
81787441,1200130
856998972,1200130
522311,1200130
80678389,1200130
49153894,1200130
6604438,1200130
5336070,1200130
22568958,1200130
49390440,1200130
252141228,1200130
5425923,1200130
62219033,1200130
544390104,1200130
11580060,1200130
5142035,1200130
16271108,1200130
6407884,1200130
2309771,1200130
49157998,1200130
10709206,1200130
4024456,1200130
67495563,1200130
4441307,1200130
977208282,1200130
68373257,1200130
730832375,1200130
331533550,1200130
50602170,1200130
2712218,1200134
1364045,1200134
46693370,1200134
1363526,1200134
3185176,1200134
2378158,1200134
740448,1200134
52218176,1200134
85788507,1200134
745739,1200134
6240765,1200134
779016,1200134
29600937,1200134
3287058,1200134
10538656,1200134
15088060,1200134
333699627,1200134
741634,1200134
6570335,1200134
743994,1200134
2323095,1200134
6093475,1200134
4714379,1200134
54232559,1200134
625174405,1200134
38760564,1200134
12033591,1200134
34020020,1200134
15117772,1200134
65525751,1200134
69163521,1200134
66040592,1200134
1973552,1200134
20247663,1200134
974992145,1200134
1217294,1200148
821655,1200148
1147795,1200148
1198247,1200148
1219401,1200148
1179023,1200148
1236288,1200148
1334036,1200148
1257003,1200148
11202851,1200148
1178996,1200148
1855324,1200148
1825072,1200148
1212948,1200148
1452296,1200148
903453935,1200148
1210596,1200148
14993528,1200148
1347576,1200148
19559117,1200148
54230812,1200148
2578756,1200148
1224360,1200148
1079590,1200148
503808285,1200148
38246556,1200148
50420,1200148
840462670,1200148
50193403,1200148
33077610,1200148
1176048,1200148
41758367,1200148
324800,1200148
12368958,1200148
428000697,1200144
35134147,1200144
1174913,1200144
97130981,1200144
770000752,1200144
1143350,1200144
1158663,1200144
34671119,1200144
1096257,1200144
1072397,1200144
14673604,1200144
67891550,1200144
37848729,1200144
1118282,1200144
895596395,1200144
219586413,1200144
4951592,1200144
31974976,1200144
379319195,1200144
51783452,1200144
48218331,1200144
298364054,1200144
18405070,1200144
712089906,1200144
9538130,1200144
629558948,1200144
14885567,1200144
49739038,1200144
50115445,1200144
3379487,1200144
45870415,1200144
4467923,1200144
7253847,1200144
47566734,1200144
11706092,1200144
55478382,1200144
15348357,1200144
432110998,1200144
16774467,1200144
797935559,1200144
976689038,1200142
676660113,1200142
4156489,1200142
465209090,1200142
471636779,1200142
75320152,1200142
18778332,1200142
635485475,1200142
764816614,1200142
729400343,1200142
968802921,1200142
796445721,1200142
256590694,1200142
629334600,1200142
455804799,1200142
637936200,1200142
803145227,1200142
73322993,1200142
98462222,1200142
33228909,1200142
46459090,1200142
80265631,1200142
297959843,1200142
32180402,1200142
973129711,1200142
847884465,1200142
498930753,1200142
460731140,1200142
6765840,1200142
59336832,1200142
670731196,1200142
456404861,1200142
376318141,1200142
14640916,1200142
216957940,1200142
456853286,1200142
7925792,1200142
17292856,1200142
389094131,1200142
14228333,1200142
676880086,1200154
2839808,1200154
63709354,1200154
6785842,1200154
53302664,1200154
5205815,1200154
3827486,1200154
18421256,1200154
3372962,1200154
45977392,1200154
3343439,1200154
31567950,1200154
16276386,1200154
18416709,1200154
45704019,1200154
77926836,1200154
925975880,1200154
13597009,1200154
1202357,1200154
4772634,1200154
4990107,1200154
2541084,1200154
85543339,1200154
2624228,1200154
14514177,1200154
2267968,1200154
3841085,1200154
4864157,1200154
23255381,1200154
13723072,1200154
20125430,1200154
11830168,1200154
10063510,1200154
3841002,1200154
5164764,1200154
52291648,1200154
626083986,1200154
5491971,1200154
5500543,1200154
6382018,1200154
2108092,1200152
1213524,1200152
1368650,1200152
1675749,1200152
1841724,1200152
1237435,1200152
10761536,1200152
9446394,1200152
933016142,1200152
1987501,1200152
1198286,1200152
1224014,1200152
1249138,1200152
1195346,1200152
1325248,1200152
1224032,1200152
39157131,1200152
1334498,1200152
1706604,1200152
1607860,1200152
1230267,1200152
32489019,1200152
1191773,1200152
62669061,1200152
1709215,1200152
464182004,1200152
2168366,1200152
14476171,1200152
1105071,1200152
83233768,1200152
30672491,1200152
55418325,1200152
7928523,1200152
32841545,1200152
1305644,1200152
4139218,1200152
1237546,1200152
30494260,1200152
40083803,1200152
1650413,1200152
95061109,1200151
14984946,1200151
672164928,1200151
96310769,1200151
20378234,1200151
297197,1200151
4566301,1200151
921279,1200151
878839,1200151
6201331,1200151
53141467,1200151
10444,1200151
1970366,1200151
59864738,1200151
976197914,1200151
939594698,1200151
910485,1200151
2351863,1200151
16790948,1200151
138710,1200151
20996342,1200151
929699112,1200151
2344148,1200151
501347061,1200151
5258087,1200151
40352526,1200151
713511330,1200151
7006942,1200151
63512591,1200151
23067442,1200151
974497101,1200151
548734,1200151
1491527,1200151
33315004,1200151
5065743,1200151
584474027,1200151
18711906,1200151
573015,1200151
36021025,1200151
415994,1200151
59178719,1200150
72011319,1200150
6135767,1200150
1458363,1200150
979036303,1200150
79815184,1200150
456300842,1200150
13837420,1200150
12875365,1200150
15009077,1200150
3377279,1200150
52342503,1200150
3044194,1200150
62960367,1200150
12850227,1200150
806099046,1200150
86872720,1200150
640948057,1200150
87843941,1200150
73656781,1200150
12526790,1200150
517913,1200150
342599767,1200150
84143585,1200150
61658674,1200150
64763720,1200150
13561187,1200150
4563282,1200150
1614733,1200150
710834703,1200150
31442957,1200150
98648582,1200150
796693847,1200150
710950325,1200150
203328744,1200150
19014685,1200150
1025455,1200150
460040745,1200150
16692442,1200150
71786448,1200150
1199044,1200160
1261445,1200160
1259038,1200160
1237116,1200160
1194139,1200160
754937776,1200160
926664605,1200160
53482885,1200160
542447742,1200160
1237937,1200160
763033152,1200160
669930941,1200160
1430210,1200160
585364357,1200160
1194135,1200160
1198704,1200160
2024148,1200160
2066848,1200160
1199040,1200160
28115244,1200160
1288377,1200160
896158316,1200160
372500959,1200160
76836261,1200160
2015609,1200160
414764944,1200160
13393141,1200160
202258246,1200160
244980653,1200160
1288325,1200160
1265599,1200160
81448994,1200160
543447526,1200160
372400083,1200160
842358850,1200160
463069769,1200160
1384603,1200160
969809809,1200160
842309263,1200160
719088730,1200160
906526,1200167
349281,1200167
4249055,1200167
809845,1200167
466342249,1200167
325236,1200167
169399,1200167
592824,1200167
2758404,1200167
585594,1200167
829219,1200167
2103269,1200167
81492235,1200167
5714714,1200167
1705435,1200167
802128,1200167
1168028,1200167
7909048,1200167
55082739,1200167
6202714,1200167
800993322,1200167
14854294,1200167
1224922,1200167
608683,1200167
2457238,1200167
178751,1200167
300867406,1200167
608123,1200167
40114768,1200167
34736851,1200167
2004293,1200167
4219380,1200167
390477,1200167
718250188,1200167
512456,1200167
26978789,1200167
476704,1200167
53296,1200167
774997,1200167
390108,1200167
558969162,1200166
931148543,1200166
22514256,1200166
51644912,1200166
336150459,1200166
5354682,1200166
8091567,1200166
84357969,1200166
370394817,1200166
52781243,1200166
626129437,1200166
215087930,1200166
550049478,1200166
91355411,1200166
45264204,1200166
21109542,1200166
627203023,1200166
68818826,1200166
926841741,1200166
67524030,1200166
12415656,1200166
21179758,1200166
69130938,1200166
16078199,1200166
99595373,1200166
926037505,1200166
544479958,1200166
26913522,1200166
15863742,1200166
202442279,1200166
41956418,1200166
94190729,1200166
16519515,1200166
27402060,1200166
32489885,1200166
625297006,1200166
80818714,1200166
845733742,1200166
327758600,1200166
66537780,1200166
818074323,1200173
1286605,1200173
1879006,1200173
1258154,1200173
1224105,1200173
