related_video,aid
2648695,1020003
1929291,1020003
925179825,1020003
799519,1020003
931203450,1020003
29219039,1020003
11288484,1020003
33042062,1020003
4705555,1020003
74803681,1020003
853592227,1020003
259704415,1020003
806829694,1020003
1386569,1020003
458559976,1020003
461050055,1020003
92619677,1020003
648113,1020003
38487023,1020003
58478370,1020003
33983077,1020003
38370611,1020003
46153555,1020003
39436256,1020003
21392373,1020003
26329414,1020003
37315233,1020003
244285461,1020003
37491854,1020003
853710996,1020003
123085,1020003
23691877,1020003
26858328,1020003
47455221,1020003
975418458,1020003
75889311,1020003
681282209,1020003
1287075,1020003
78489450,1020003
23472634,1020003
1214568,1020004
1173505,1020004
1610154,1020004
1019597,1020004
1018994,1020004
3413703,1020004
1553848,1020004
1641268,1020004
1492783,1020004
1917277,1020004
3234769,1020004
1643376,1020004
1320767,1020004
1320967,1020004
1927197,1020004
1610037,1020004
1019056,1020004
14074192,1020004
3480463,1020004
1641277,1020004
1463962,1020004
2484358,1020004
10316097,1020004
16226545,1020004
9679604,1020004
328049666,1020004
1320671,1020004
9680022,1020004
9679831,1020004
926944039,1020004
1465349,1020004
1173027,1020004
347305362,1020004
860273709,1020004
817040430,1020004
562726691,1020004
711915057,1020004
432182750,1020004
520025500,1020004
944384933,1020004
1020009,1020010
2385843,1020010
1159458,1020010
1014889,1020010
1018681,1020010
1053598,1020010
1056791,1020010
1028715,1020010
1018676,1020010
1477263,1020010
1477264,1020010
1412345,1020010
1083738,1020010
1554219,1020010
1574641,1020010
1011460,1020010
1180720,1020010
1011709,1020010
903043062,1020010
987617326,1020010
475229293,1020010
905275,1020016
1029929,1020016
710897,1020016
561344215,1020016
901262122,1020016
858226274,1020016
773865370,1020016
646270175,1020016
816313635,1020016
388855181,1020016
388796368,1020016
218854558,1020016
688907650,1020016
561345012,1020016
816355303,1020016
730893352,1020016
218969491,1020016
388820966,1020016
431366168,1020016
816361984,1020016
558823276,1020016
985935613,1020016
516428915,1020016
516286149,1020016
561304263,1020016
303716048,1020016
688908762,1020016
943803221,1020016
901487370,1020016
858450907,1020016
858871368,1020016
646410054,1020016
603332566,1020016
986478277,1020016
558022186,1020016
561470394,1020016
901385787,1020016
646373622,1020016
901307619,1020016
688005467,1020016
32131689,1020014
37287424,1020014
473408631,1020014
34195587,1020014
68758194,1020014
563143905,1020014
945252835,1020014
938371797,1020014
973449244,1020014
386642897,1020014
206241805,1020014
38482537,1020014
77947737,1020014
34259651,1020014
860576586,1020014
769882915,1020014
809632771,1020014
339712769,1020014
285070202,1020014
605806844,1020014
220799662,1020014
35334368,1020014
722763313,1020014
81534382,1020014
685117086,1020014
679710631,1020014
817821859,1020014
305565069,1020014
731830268,1020014
690183723,1020014
78706271,1020014
56754358,1020014
33886184,1020014
724590253,1020014
603179996,1020014
467238776,1020014
37902546,1020014
774877973,1020014
584231271,1020014
262153540,1020014
1905341,1020017
639055,1020017
1019951,1020017
1027075,1020017
1020166,1020017
83658,1020017
539280,1020017
1146668,1020017
2908864,1020017
771440439,1020017
880018,1020017
33947,1020017
7788709,1020017
613149,1020017
1267505,1020017
3456081,1020017
5430031,1020017
508863,1020017
8550541,1020017
421047,1020017
3533942,1020017
15897869,1020017
15978279,1020017
54296,1020017
310155,1020017
879261,1020017
498311071,1020017
24909,1020017
30755775,1020017
12955873,1020017
9142003,1020017
179648,1020017
506021,1020017
3450989,1020017
200193,1020017
156694,1020017
15561881,1020017
258742,1020017
98319,1020017
194103,1020017
775544393,1020020
902557353,1020020
1233203,1020020
987650186,1020020
854805,1020020
347619546,1020020
647621715,1020020
220502782,1020020
475158326,1020020
1723519,1020020
1029712,1020020
1245523,1020020
1079789,1020020
1972964,1020020
1065021,1020020
1105101,1020020
1721120,1020020
1491101,1020020
1700703,1020020
1256546,1020020
1267019,1020020
375391961,1020024
26762414,1020024
928563778,1020024
848259720,1020024
852178370,1020024
339652495,1020024
551652572,1020024
837912478,1020024
7711304,1020024
7718534,1020024
9264143,1020024
69849340,1020024
972267,1020024
26271908,1020024
48767199,1020024
254610102,1020024
2949638,1020024
547975058,1020024
677380285,1020024
421237210,1020024
727656067,1020024
59042885,1020024
968204361,1020024
1444642,1020024
1070839,1020024
46415861,1020024
1093837,1020024
251942044,1020024
3753450,1020024
719774147,1020024
982634,1020024
465608406,1020024
949284,1020024
10531200,1020024
1026568,1020024
24494253,1020024
329849264,1020024
13352731,1020024
625384931,1020024
756912850,1020024
754331,1020021
1046079,1020021
1026171,1020021
1019607,1020021
1030262,1020021
1125320,1020021
1443079,1020021
863564,1020021
722082,1020021
1996546,1020021
1869122,1020021
852835,1020021
890772065,1020021
1866446,1020021
1009999,1020021
2371640,1020021
1053900,1020021
1480173,1020021
2749078,1020021
768405,1020021
7297318,1020021
951912,1020021
9693950,1020021
999918,1020021
952328,1020021
26877443,1020021
871468,1020021
2288815,1020021
1026236,1020021
286064264,1020021
1910216,1020021
2299218,1020021
835938,1020021
1029317,1020021
64977123,1020021
900522,1020021
1010280,1020021
1039687,1020021
6899383,1020021
2227530,1020021
243109004,1020032
4525929,1020032
7444055,1020032
31474331,1020032
21496548,1020032
84337237,1020032
51649165,1020032
47658329,1020032
46812291,1020032
34280825,1020032
1002985,1020032
35067723,1020032
47216055,1020032
19870109,1020032
47057032,1020032
1007865,1020032
34332642,1020032
2458233,1020032
668873,1020032
10571237,1020032
62255795,1020032
44007505,1020032
22315573,1020032
