View_pages_cid,View_pages_page,View_pages_from,View_pages_part,View_pages_duration,View_pages_vid,View_pages_weblink,View_pages_dimension_width,View_pages_dimension_height,View_pages_dimension_rotate,aid
1475941,1,vupload,,395,,,638,360,0,1020138
1475939,1,vupload,,1769,,,648,360,0,1020136
1475934,1,vupload,正片,6288,,,1280,720,0,1020131
1475935,2,vupload,曲目表,9,,,1280,720,0,1020131
1475946,1,vupload,,118,,,320,240,0,1020143
1475945,1,vupload,,4314,,,348,260,0,1020142
10320174,1,vupload,,773,,,640,360,0,1020140
1475951,1,vupload,,133,,,482,360,0,1020148
1475950,1,vupload,,1621,,,638,360,0,1020146
1475954,1,vupload,勝部決賽 - Hawkeye vs Lost Providence ,682,,,638,360,0,1020151
1475955,2,vupload,勝部準決賽 - IRM vs Hawkeye ,463,,,638,360,0,1020151
1475956,3,vupload,勝部準決賽 - LoloMX vs Lost Providence ,424,,,638,360,0,1020151
1475960,1,vupload,,377,,,480,360,0,1020155
1475958,1,vupload,,275,,,638,360,0,1020153
1475957,1,vupload,,24,,,448,336,0,1020152
1475975,1,vupload,,14,,,640,360,0,1020167
1475971,1,vupload,,116,,,576,432,0,1020164
1475968,1,vupload,,130,,,480,360,0,1020161
1654453,1,vupload,,232,,,512,384,0,1020166
1475979,1,vupload,勝部決賽 - Infiltration vs Kelvin Jeon ,530,,,638,360,0,1020170
1475980,2,vupload,勝部準決賽 - Infiltration vs NuckleDu ,362,,,638,360,0,1020170
1475981,3,vupload,勝部準決賽 - Ramos vs Kelvin Jeon ,493,,,638,360,0,1020170
1475985,1,vupload,,238,,,512,384,0,1020174
1475988,1,vupload,,717,,,512,280,0,1020178
1475994,1,vupload,,1190,,,480,360,0,1020185
1475993,1,vupload,,535,,,638,360,0,1020184
1475995,1,vupload,,482,,,512,288,0,1020186
1475997,1,vupload,Guile (Nuckledu) vs Adon (GamerBee),319,,,638,360,0,1020188
1475998,2,vupload,E.Honda / T.Hawk (Min) vs Adon (GamerBee),308,,,638,360,0,1020188
1476013,1,vupload,,2393,,,0,0,0,1020194
1476016,1,vupload,,1077,,,512,288,0,1020197
1476000,1,vupload,,126,,,576,360,0,1020190
1476017,1,vupload,,675,,,480,360,0,1020198
1476012,1,vupload,,235,,,352,288,0,1020193
1476002,1,vupload,Shoot!,3175,,,480,360,0,1020192
1476003,2,vupload,TitanWaaagh!!!上,2606,,,0,0,0,1020192
1476004,3,vupload,TitanWaaagh!!!下,3330,,,480,360,0,1020192
1476005,4,vupload,珍爱游戏，远离作弊,4927,,,480,360,0,1020192
1476006,5,vupload,法兰西少女~,5255,,,480,360,0,1020192
1476009,6,vupload,标准剧情,2122,,,480,360,0,1020192
1476025,1,vupload,,97,,,640,360,0,1020203
1476026,1,vupload,,3597,,,0,0,0,1020204
1476019,1,vupload,,3544,,,512,282,0,1020200
1476029,1,vupload,,796,,,644,372,0,1020208
1476020,1,vupload,,2100,,,638,360,0,1020201
1476038,1,vupload,,433,,,638,360,0,1020215
1476031,1,vupload,,701,,,640,360,0,1020210
1476041,1,vupload,,3180,,,638,360,0,1020217
1476032,1,vupload,,54,,,640,360,0,1020211
1475397,1,vupload,,953,,,512,288,0,1020220
1476052,1,vupload,,66,,,640,360,0,1020228
1476050,1,vupload,,391,,,640,360,0,1020226
1476049,1,vupload,,720,,,640,360,0,1020225
1476048,1,vupload,,1250,,,640,360,0,1020224
1475398,1,vupload,,681,,,638,360,0,1020221
1476054,1,vupload,,108,,,640,356,0,1020230
1476060,1,vupload,,3579,,,512,288,0,1020236
1476061,1,vupload,,819,,,480,360,0,1020237
1476055,1,vupload,,177,,,598,336,0,1020231
1476067,1,vupload,龙来啦~,2563,,,480,360,0,1020243
1476068,2,vupload,看我捉龙大法~,2991,,,480,360,0,1020243
1476069,3,vupload,还是得打BOSS,1073,,,480,360,0,1020243
1476077,1,vupload,,2956,,,480,360,0,1020251
1476076,1,vupload,,1163,,,480,360,0,1020250
1476082,1,vupload,,240,,,176,144,0,1020254
1476267,2,vupload,,713,,,640,360,0,1020254
1475942,1,vupload,,20,,,640,360,0,1020268
1476110,1,vupload,,244,,,480,360,0,1020262
1476113,1,vupload,,116,,,640,360,0,1020265
1476112,1,vupload,,201,,,480,360,0,1020264
1476088,1,vupload,2012年5月5号,2187,,,480,360,0,1020260
1476089,2,vupload,2012年5月7号,1115,,,480,360,0,1020260
1476090,3,vupload,2012年5月10号,2736,,,480,360,0,1020260
1476091,4,vupload,2012年5月13号,2692,,,480,360,0,1020260
1476092,5,vupload,2012年5月15号,2153,,,480,360,0,1020260
1476093,6,vupload,2012年5月27号,2966,,,480,360,0,1020260
1476094,7,vupload,2012年7月17号,800,,,480,360,0,1020260
1476095,8,vupload,2012年7月18号,2816,,,480,360,0,1020260
1476096,9,vupload,2012年7月19号,3027,,,480,360,0,1020260
1476097,10,vupload,2012年7月20号,643,,,480,360,0,1020260
1476098,11,vupload,2012年7月24号,2131,,,480,360,0,1020260
1476099,12,vupload,2012年7月25号,1624,,,480,360,0,1020260
1476100,13,vupload,2012年8月1号,1600,,,480,360,0,1020260
1476101,14,vupload,2012年8月15号,1044,,,480,360,0,1020260
1476102,15,vupload,2012年8月19号,1236,,,480,360,0,1020260
1476103,16,vupload,2012年8月23号,844,,,480,360,0,1020260
1476104,17,vupload,2012年9月19号,1854,,,480,360,0,1020260
1476105,18,vupload,2012年9月20号,1771,,,480,360,0,1020260
1476106,19,vupload,2012年9月22号,807,,,480,360,0,1020260
1476107,20,vupload,2012年10月18号,857,,,480,360,0,1020260
1476108,21,vupload,2012年10月21号,1332,,,480,360,0,1020260
1476115,1,vupload,,1136,,,640,360,0,1020267
1476134,1,vupload,,1430,,,638,360,0,1020276
1476117,1,vupload,,276,,,640,360,0,1020270
1476246,1,vupload,,0,,,448,336,0,1020285
1476239,1,vupload,,430,,,512,288,0,1020281
1476248,1,vupload,,2212,,,512,288,0,1020287
1476238,1,vupload,,401,,,638,360,0,1020280
1476242,1,vupload,P1,383,,,640,360,0,1020282
1476253,1,vupload,李委明-数学运算秒杀八法之一--直接代入法,366,,,512,288,0,1020293
1476254,2,vupload,李委明--数学运算秒杀八法之二--数字特性法,369,,,512,288,0,1020293
1476255,3,vupload,李委明--数学运算秒杀八法之三--不定方程组,425,,,512,288,0,1020293
1476256,4,vupload,李委明--数学运算秒杀八法之四--调和平均数,355,,,512,288,0,1020293
1476257,5,vupload,李委明--数学运算秒杀八法之五--化归为一法,393,,,512,288,0,1020293
1476258,6,vupload,李委明--数学运算秒杀八法之六--比例份数法,531,,,512,288,0,1020293
1476259,7,vupload,李委明--数学运算秒杀八法之七--割补平移型,407,,,512,288,0,1020293
1476260,8,vupload,李委明--数学运算秒杀八法之八--多次相遇型,443,,,512,288,0,1020293
1476262,1,vupload,,723,,,640,360,0,1020296
1476263,1,vupload,P1,1282,,,640,360,0,1020298
1476264,2,vupload,P2,1251,,,640,360,0,1020298
1476252,1,vupload,,863,,,480,360,0,1020292
1465759,1,vupload,,106,,,640,360,0,1020295
1476269,1,vupload,,73,,,638,360,0,1020301
1476270,1,vupload,,1543,,,364,360,0,1020302
1476271,1,vupload,,422,,,480,360,0,1020303
1476275,1,vupload,,344,,,640,360,0,1020307
1476276,1,vupload,,606,,,480,360,0,1020308
1476282,1,vupload,,1000,,,636,360,0,1020314
1476279,1,vupload,,142,,,448,336,0,1020311
1476278,1,vupload,,314,,,448,336,0,1020310
1476295,1,vupload,,997,,,480,360,0,1020327
1476294,1,vupload,,210,,,576,360,0,1020326
1476292,1,vupload,,195,,,540,360,0,1020324
1476289,1,vupload,,1133,,,480,360,0,1020322
1476293,1,vupload,,193,,,640,360,0,1020325
1476302,1,vupload,,0,,,1104,622,0,1020334
1476298,1,vupload,,295,,,848,480,0,1020330
1476305,1,vupload,,187,,,638,360,0,1020337
1476316,1,vupload,,2114,,,638,360,0,1020346
1476317,1,vupload,,1665,,,640,360,0,1020347
1476313,1,vupload,,329,,,640,360,0,1020344
1476318,1,vupload,,281,,,642,360,0,1020348
1476310,1,vupload,,0,,,1104,622,0,1020341
1476320,1,vupload,,0,,,1104,622,0,1020350
1475063,1,vupload,,3265,,,640,360,0,1020352
1476322,1,vupload,,604,,,512,288,0,1020355
1476326,1,vupload,,234,,,450,360,0,1020358
1476336,1,vupload,,269,,,640,360,0,1020368
1476329,1,vupload,,254,,,640,360,0,1020361
1476328,1,vupload,,231,,,512,288,0,1020360
1476340,1,vupload,,121,,,640,360,0,1020371
1476348,1,vupload,,1122,,,512,288,0,1020376
1476339,1,vupload,,224,,,640,360,0,1020370
1476359,1,vupload,,159,,,638,360,0,1020387
1476352,1,vupload,,378,,,640,360,0,1020380
1476356,1,vupload,,248,,,640,360,0,1020384
1476360,1,vupload,,201,,,640,356,0,1020388
1476357,1,vupload,,88,,,450,360,0,1020385
1476358,1,vupload,540P,773,,,640,360,0,1020386
1476647,2,vupload,720P,1173,,,640,360,0,1020386
1476354,1,vupload,,221,,,640,360,0,1020382
1476362,1,vupload,,108,,,640,360,0,1020390
1476370,1,vupload,,5728,,,320,208,0,1020398
1476363,1,vupload,,5,,,640,360,0,1020391
1476367,1,vupload,,245,,,640,360,0,1020395
1476377,1,vupload,,5144,,,512,288,0,1020406
1476373,1,vupload,,2075,,,576,432,0,1020401
1476374,1,vupload,,89,,,640,360,0,1020402
1476378,1,vupload,,748,,,640,360,0,1020407
1476372,1,vupload,,886,,,638,360,0,1020400
1476379,1,vupload,,0,,,1104,622,0,1020408
1476384,1,vupload,,1302,,,640,360,0,1020412
1476381,1,vupload,,1289,,,620,360,0,1020410
1476385,1,vupload,,996,,,512,288,0,1020413
1476387,1,vupload,Faker 中单吉格斯 第一视角OB 魔王在冲你微笑!颤抖了吗,1729,,,496,310,0,1020415
1478379,2,vupload, Apdo 中单劫 AF第一视角 AF比赛后心情大好啊 ,1268,,,512,286,0,1020415
1476382,1,vupload,,753,,,638,360,0,1020411
1480287,1,vupload,,850,,,638,360,0,1020423
1476405,1,vupload,,289,,,512,288,0,1020425
1476588,1,vupload,,125,,,640,360,0,1020427
1476407,1,vupload,,295,,,480,360,0,1020428
1476404,1,vupload,EDG-皇族,184,,,512,288,0,1020424
1476544,2,vupload,皇族-EDG,165,,,638,360,0,1020424
1476717,3,vupload, IG-WE,215,,,638,360,0,1020424
1478562,4,vupload, WE-IG,202,,,638,360,0,1020424
1479156,5,vupload, PE-LGD,184,,,512,288,0,1020424
1479627,6,vupload, LGD-PE,181,,,638,360,0,1020424
1481730,7,vupload, IG-OMG,191,,,638,360,0,1020424
1482318,8,vupload, EP-皇族,159,,,638,360,0,1020424
1482893,9,vupload,  EDG-WE,120,,,320,240,0,1020424
1484031,10,vupload, EDG-WE,185,,,512,288,0,1020424
1476414,1,vupload,,646,,,480,360,0,1020435
1476413,1,vupload,,204,,,480,360,0,1020434
1476412,1,vupload,,118,,,640,360,0,1020433
1559474,1,vupload,,252,,,640,360,0,1020436
1476409,1,vupload,,709,,,400,368,0,1020430
237203323,1,vupload,transcoded_Nokia_X_Product_Video_CH_HD_1920,46,,,1920,1080,0,1020432
1476410,1,vupload,,230,,,854,480,0,1020431
1476420,1,vupload,,320,,,480,360,0,1020437
1476424,1,vupload,,1547,,,512,288,0,1020440
1476430,1,vupload,,123,,,640,360,0,1020444
1476431,1,vupload,,308,,,640,360,0,1020445
1476427,1,vupload,,864,,,640,360,0,1020442
1476443,1,vupload,,515,,,638,360,0,1020455
1476437,1,vupload,,259,,,720,576,0,1020452
1578277,1,vupload,P1,1201,,,640,360,0,1020453
1476436,1,vupload,,204,,,480,360,0,1020451
1476466,1,vupload,,26,,,640,360,0,1020464
1476465,1,vupload,,229,,,640,360,0,1020463
1476469,1,vupload,,222,,,640,360,0,1020468
1476680,1,vupload,,80,,,640,360,0,1020462
1476468,1,vupload,,1491,,,480,360,0,1020467
1476572,1,vupload,,46,,,640,360,0,1020473
1476471,1,vupload,,2747,,,638,360,0,1020471
1476470,1,vupload,,1809,,,480,360,0,1020470
1476479,1,vupload,,109,,,640,480,0,1020478
1476476,1,vupload,,118,,,640,360,0,1020475
1476475,1,vupload,,193,,,640,360,0,1020474
1476494,1,vupload,,206,,,640,360,0,1020488
1476492,1,vupload,,329,,,640,360,0,1020486
1476631,1,vupload,,169,,,640,360,0,1020485
1476638,1,vupload,,64,,,640,360,0,1020480
1476483,1,vupload,,1128,,,256,224,0,1020482
1476485,1,vupload,P1,147,,,480,360,0,1020484
1476486,2,vupload,P2,363,,,480,360,0,1020484
1476487,3,vupload,P3,637,,,480,360,0,1020484
1476488,4,vupload,P4,542,,,480,360,0,1020484
1476489,5,vupload,P5,496,,,480,360,0,1020484
1476490,6,vupload,P6,217,,,480,360,0,1020484
1476482,1,vupload,,840,,,0,0,0,1020481
1476545,1,vupload,1,416,,,512,288,0,1020498
1476546,2,vupload,2,710,,,512,288,0,1020498
1476547,3,vupload,3,401,,,512,288,0,1020498
1476548,4,vupload,4,705,,,512,288,0,1020498
1476550,5,vupload,6,706,,,512,288,0,1020498
1476551,6,vupload,7,984,,,512,288,0,1020498
1476553,7,vupload,9,699,,,512,288,0,1020498
1476523,1,vupload,,172,,,640,360,0,1020496
1476520,1,vupload,,216,,,640,480,0,1020494
1476501,1,vupload,1P,1619,,,638,360,0,1020491
1476565,1,vupload,,84,,,512,384,0,1020506
1476557,1,vupload,,311,,,640,360,0,1020501
1476559,1,vupload,,291,,,640,360,0,1020502
1476561,1,vupload,,1305,,,450,360,0,1020504
1476560,1,vupload,P1,566,,,640,360,0,1020503
1476571,1,vupload,,6583,,,1104,622,0,1020514
1476569,1,vupload,,267,,,640,360,0,1020512
1476568,1,vupload,,40,,,640,360,0,1020510
1481532,1,vupload,修正版,421,,,640,360,0,1020515
1476573,2,vupload,初版,422,,,640,360,0,1020515
1476570,1,vupload,,421,,,638,360,0,1020513
1476574,1,vupload,,791,,,640,360,0,1020516
581677150,1,vupload,ALLIANCE VS ROX r1,4074,,,1104,622,0,http://i0.hdslb.com/bfs/storyff/n220421qn25o4wv7y116rw3efm4d82lb_firsti.jpg,1020526
581678734,2,vupload,ALLIANCE VS ROX r2,2892,,,512,288,0,http://i0.hdslb.com/bfs/storyff/n220421qn1y0gbm4uz9iz21mm4u08xcn_firsti.jpg,1020526
581678800,3,vupload,ALLIANCE VS ROX R3,2980,,,1104,622,0,http://i1.hdslb.com/bfs/storyff/n220421qn1ash4297iofcr3dye3mlv5j_firsti.jpg,1020526
581674940,1,vupload,VP VS SIGMA,2615,,,512,288,0,http://i0.hdslb.com/bfs/storyff/n220421a21avhvevqai4lg2sjgmkaq02_firsti.jpg,1020524
581675141,2,vupload,VP VS SIGMA r2,2609,,,512,288,0,http://i1.hdslb.com/bfs/storyff/n220421a2ehwnfz7p8eslyp3zlar05d7_firsti.jpg,1020524
1476584,1,vupload,,287,,,638,360,0,1020520
1476586,1,vupload,,102,,,636,360,0,1020522
1476585,1,vupload,,277,,,640,480,0,1020521
1476592,1,vupload,,304,,,478,360,0,1020525
1476633,1,vupload,,140,,,640,360,0,1020530
1476639,1,vupload,,346,,,638,360,0,1020535
1476636,1,vupload,,267,,,640,360,0,1020533
1476634,1,vupload,,6842,,,540,360,0,1020531
1476646,1,vupload,,271,,,640,360,0,1020544
1476644,1,vupload,,2253,,,640,360,0,1020542
1476669,1,vupload,,219,,,640,360,0,1020547
1476668,1,vupload,正片,273,,,640,360,0,1020546
1485697,2,vupload,结尾：silver moon,132,,,640,360,0,1020546
1476681,1,vupload,,703,,,638,360,0,1020557
1476672,1,vupload,,215,,,640,360,0,1020551
1476675,1,vupload,,241,,,640,360,0,1020553
1476674,1,vupload,,84,,,480,360,0,1020552
1476684,1,vupload,原画,179,,,640,360,0,1020558
1477949,2,vupload,压制,179,,,640,360,0,1020558
1476676,1,vupload,,284,,,482,360,0,1020554
1476689,1,vupload,P0,52,,,512,288,0,1020561
1476690,2,vupload,2,140,,,512,288,0,1020561
1476691,3,vupload,3,126,,,512,288,0,1020561
1476695,1,vupload,,252,,,640,360,0,1020565
1476696,1,vupload,,282,,,640,360,0,1020566
1476697,1,vupload,第21集,800,,,636,360,0,1020567
1476698,2,vupload,第22集,800,,,636,360,0,1020567
1476699,1,vupload,1p live,204,,,480,360,0,1020568
1477348,2,vupload,2p mv,195,,,384,288,0,1020568
1476715,1,vupload,,243,,,638,360,0,1020578
1476723,1,vupload,,250,,,512,384,0,1020583
1476716,1,vupload,,215,,,640,360,0,1020580
1476725,1,vupload,,252,,,450,360,0,1020585
1476730,1,vupload,,250,,,638,360,0,1020590
1476735,1,vupload,,45,,,640,360,0,1020594
1476733,1,vupload,,153,,,512,384,0,1020592
1476739,1,vupload,,372,,,450,360,0,1020598
1476744,1,vupload,,1316,,,600,360,0,1020603
1478811,1,vupload,,584,,,640,360,0,1020600
1476745,1,vupload,,277,,,640,360,0,1020605
1476746,1,vupload,,258,,,410,288,0,1020606
1476750,1,vupload,,220,,,768,432,0,1020607
1476801,1,vupload,,75,,,638,360,0,1020618
3131963,1,vupload,,293,,,480,360,0,1020617
1476765,1,vupload,,249,,,640,360,0,1020612
1476798,1,vupload,,2477,,,640,360,0,1020615
1476754,1,vupload,,905,,,480,360,0,1020610
1476808,1,vupload,,2158,,,642,360,0,1020625
1476807,1,vupload,,255,,,640,360,0,1020624
1476809,1,vupload,,51,,,640,360,0,1020626
1476810,1,vupload,,217,,,640,384,0,1020627
1476591,1,vupload,压制,263,,,640,360,0,1020622
1476351,2,vupload,原画质,263,,,640,360,0,1020622
1476806,1,vupload,BaldrSky中文版 14蕾篇 幽会p2,2136,,,448,336,0,1020623
1476817,1,vupload,,207,,,480,360,0,1020634
1476822,1,vupload,,109,,,480,360,0,1020637
1476821,1,vupload,,244,,,480,360,0,1020636
1476823,1,vupload,,23,,,640,360,0,1020638
1476830,1,vupload,P1,434,,,640,360,0,1020645
1476837,1,vupload,,178,,,512,288,0,1020652
1476836,1,vupload,,1119,,,640,360,0,1020651
1476835,1,vupload,,81,,,862,360,0,1020650
1476849,1,vupload,,1425,,,640,360,0,1020656
1476852,1,vupload,,276,,,640,360,0,1020658
1476851,1,vupload,3月21号 开场,228,,,638,360,0,1020657
1476887,2,vupload,赛后采访 诺言,248,,,512,288,0,1020657
1476888,3,vupload,现场互动 3月21号,481,,,512,288,0,1020657
1477303,4,vupload,plu-皇族 vs EDG 第2场,2691,,,512,288,0,1020657
1477312,5,vupload,GTV-WE-iG 1,4117,,,512,288,0,1020657
1477375,6,vupload,plu-WE vs iG 第1场,3024,,,512,288,0,1020657
1476848,1,vupload,,57,,,640,360,0,1020655
1476865,1,vupload,,44,,,480,360,0,1020666
1476860,1,vupload,,1559,,,638,360,0,1020664
1476861,1,vupload,,119,,,640,360,0,1020665
1476858,1,vupload,,259,,,450,360,0,1020662
1476872,1,vupload,,310,,,640,480,0,1020675
1476869,1,vupload,,177,,,320,240,0,1020672
1476870,1,vupload,,239,,,320,240,0,1020673
1476868,1,vupload,,221,,,450,360,0,1020670
1476883,1,vupload,,268,,,1280,720,0,1020680
1476891,1,vupload,,103,,,640,360,0,1020688
1476884,1,vupload,,1231,,,638,360,0,1020682
1476890,1,vupload,,249,,,478,360,0,1020686
1476898,1,vupload,,216,,,854,480,0,1020694
1476895,1,vupload,渣画质,137,,,640,360,0,1020692
1481497,2,vupload,2.0,139,,,640,360,0,1020692
1476894,1,vupload,,1151,,,640,360,0,1020691
1424300,1,vupload,P4,2499,,,638,360,0,1020697
1476902,2,vupload,P6,2358,,,638,360,0,1020697
1476905,3,vupload,P9,2899,,,638,360,0,1020697
1476906,4,vupload,P10,3296,,,638,360,0,1020697
1478647,5,vupload,P16,3551,,,638,360,0,1020697
1478648,6,vupload,P17,2466,,,638,360,0,1020697
1510724,7,vupload,P26,3477,,,638,360,0,1020697
1510734,8,vupload,P33,3229,,,638,360,0,1020697
1510740,9,vupload,P39,2019,,,638,360,0,1020697
1476911,1,vupload,,506,,,640,360,0,1020703
3132108,1,vupload,,256,,,480,360,0,1020701
1476937,1,vupload,,170,,,590,360,0,1020708
1476910,1,vupload,,150,,,640,360,0,1020702
1476913,1,vupload,,1773,,,496,310,0,1020705
1476940,1,vupload,,332,,,642,360,0,1020711
1476944,1,vupload,,0,,,1104,622,0,1020717
1476942,1,vupload,,1724,,,638,360,0,1020713
1476945,1,vupload,,208,,,480,360,0,1020718
1476950,1,vupload,,250,,,450,360,0,1020724
1638074,1,vupload,Part 1.【New】雷电芽衣Boss关重制,1556,,,640,360,0,1020728
1476954,2,vupload,Part 2.旧版正片雷电芽衣Boss关,1556,,,640,360,0,1020728
1476953,3,vupload,Part 3.你的节操值钱吗~,456,,,480,360,0,1020728
1476960,1,vupload,,623,,,640,360,0,1020731
1476961,1,vupload,,193,,,854,480,0,1020732
1476963,1,vupload,,3552,,,928,704,0,1020734
1476966,1,vupload,第一组血型妹,355,,,640,360,0,1020737
1476969,2,vupload,第二组虚拟与现实,386,,,640,360,0,1020737
1476975,3,vupload,第三组纪念我们逝去的青春,315,,,640,360,0,1020737
1479853,4,vupload,第四组遗憾,486,,,640,360,0,1020737
1476968,1,vupload,,751,,,384,288,0,1020740
1476976,1,vupload,1P迷之感动,2745,,,480,360,0,1020748
1476977,2,vupload,蛇精病本质毕露,2070,,,480,360,0,1020748
1476978,3,vupload,终于开始工口了(⊙_⊙),2758,,,448,336,0,1020748
1478698,4,vupload,爆笑演技篇,2237,,,480,360,0,1020748
1476974,1,vupload,,83,,,480,360,0,1020746
1476999,1,vupload,,164,,,640,360,0,1020743
1476991,1,vupload,,1706,,,480,360,0,1020757
1476987,1,vupload,,245,,,640,360,0,1020752
1476992,1,vupload,,219,,,640,360,0,1020758
1477049,1,vupload,1,250,,,512,384,0,1020754
1476997,1,vupload,,428,,,480,360,0,1020762
1477009,1,vupload,,1383,,,320,484,0,1020771
1477014,1,vupload,,613,,,384,288,0,1020778
1479442,1,vupload,,93,,,640,360,0,1020775
1477011,1,vupload,,1715,,,540,360,0,1020774
1477020,1,vupload,,244,,,640,360,0,1020784
1477021,1,vupload,,88,,,640,360,0,1020785
1477018,1,vupload,,3003,,,480,360,0,1020782
1477030,1,vupload,,120,,,512,288,0,1020792
1477031,1,vupload,,431,,,640,360,0,1020793
3353696,1,vupload,,206,,,480,360,0,1020795
751552,1,vupload,,480,,,448,336,0,1020798
1459642,1,vupload,,186,,,640,360,0,1020808
1477038,1,vupload,,115,,,640,360,0,1020800
1477069,1,vupload,,207,,,540,360,0,1020818
1477077,1,vupload,PV 第2弾,158,,,640,360,0,1020814
1477073,2,vupload,番宣CM,15,,,640,360,0,1020814
1477078,1,vupload,,291,,,640,360,0,1020826
1477076,1,vupload,,126,,,480,360,0,1020825
1477071,1,vupload,,313,,,640,360,0,1020820
1477094,1,vupload,P1,419,,,640,360,0,1020834
2490919,1,vupload,,172,,,640,360,0,1020837
1477081,1,vupload,再見仙杜瑞拉 Vol.Chia,219,,,480,360,0,1020830
