account,count,num,size,aid
5,4,1,3,1101414
1,1,1,3,1101410
0,0,1,3,1101415
1,1,1,3,1101416
7,8,1,3,1101417
17,20,1,3,1101411
8,6,1,3,1101422
3,4,1,3,1101428
0,0,1,3,1101423
0,0,1,3,1101420
32,15,1,3,1101424
2,2,1,3,1101434
0,0,1,3,1101430
1,1,1,3,1101433
13,9,1,3,1101447
90,83,1,3,1101441
12,13,1,3,1101443
10,10,1,3,1101440
0,0,1,3,1101450
117,72,1,3,1101455
7,6,1,3,1101458
109,71,1,3,1101451
9,7,1,3,1101453
1,1,1,3,1101467
6,5,1,3,1101463
1,1,1,3,1101472
41,28,1,3,1101471
105,85,1,3,1101477
9,10,1,3,1101473
267,137,1,3,1101484
2,2,1,3,1101486
1,1,1,3,1101483
8,8,1,3,1101480
7,7,1,3,1101490
11,8,1,3,1101496
0,0,1,3,1101495
1,1,1,3,1101494
0,0,1,3,1101498
14,14,1,3,1101492
3,2,1,3,1101491
2,2,1,3,1101493
5,5,1,3,1101507
1,1,1,3,1101505
1,2,1,3,1101506
618,281,1,3,1101508
2,2,1,3,1101517
0,0,1,3,1101511
2,2,1,3,1101523
0,0,1,3,1101521
0,1,1,3,1101527
0,0,1,3,1101528
62,51,1,3,1101524
1,1,1,3,1101536
0,0,1,3,1101535
39,20,1,3,1101532
1,1,1,3,1101531
302,65,1,3,1101547
26,22,1,3,1101546
1,1,1,3,1101543
5,5,1,3,1101545
8,7,1,3,1101552
1,1,1,3,1101550
2,2,1,3,1101555
0,0,1,3,1101563
30,35,1,3,1101560
0,0,1,3,1101565
1,1,1,3,1101578
1,1,1,3,1101572
6,4,1,3,1101575
4,4,1,3,1101584
1,1,1,3,1101595
12,12,1,3,1101598
3,2,1,3,1101596
11,9,1,3,1101593
6,5,1,3,1101591
44,38,1,3,1101592
68,59,1,3,1101606
46,37,1,3,1101602
9,8,1,3,1101601
21,12,1,3,1101600
46,30,1,3,1101605
9,7,1,3,1101608
0,0,1,3,1101607
0,0,1,3,1101612
0,0,1,3,1101618
56,52,1,3,1101617
39,29,1,3,1101611
78,31,1,3,1101632
1,1,1,3,1101641
12,11,1,3,1101640
13,13,1,3,1101647
1,1,1,3,1101651
4,4,1,3,1101656
2,2,1,3,1101655
9,9,1,3,1101657
8,8,1,3,1101654
11,10,1,3,1101653
0,0,1,3,1101666
0,0,1,3,1101665
63,63,1,3,1101661
0,0,1,3,1101668
2,2,1,3,1101660
1,1,1,3,1101663
1,1,1,3,1101667
0,0,1,3,1101671
15,13,1,3,1101676
0,0,1,3,1101670
2,2,1,3,1101680
5,3,1,3,1101683
1,1,1,3,1101686
6,6,1,3,1101685
2,2,1,3,1101693
1,1,1,3,1101697
4,3,1,3,1101696
7,7,1,3,1101690
8,7,1,3,1101701
78,63,1,3,1101707
9,10,1,3,1101700
8,4,1,3,1101704
132,99,1,3,1101705
4,2,1,3,1101710
3,2,1,3,1101715
2,2,1,3,1101716
7,7,1,3,1101718
3,3,1,3,1101717
10,9,1,3,1101721
4,4,1,3,1101727
10,5,1,3,1101722
0,0,1,3,1101728
2,2,1,3,1101723
4,3,1,3,1101734
2,2,1,3,1101733
2,1,1,3,1101731
1,1,1,3,1101742
0,0,1,3,1101744
13,11,1,3,1101747
1,1,1,3,1101754
27,22,1,3,1101753
95,61,1,3,1101752
7,5,1,3,1101766
0,0,1,3,1101768
1,1,1,3,1101767
0,0,1,3,1101762
7,5,1,3,1101761
0,0,1,3,1101777
11,11,1,3,1101773
7,6,1,3,1101771
1,1,1,3,1101775
508,311,1,3,1101772
39,36,1,3,1101787
3194,2674,1,3,1101781
2,1,1,3,1101780
213,205,1,3,1101786
3,3,1,3,1101795
9,7,1,3,1101791
53,33,1,3,1101806
234,188,1,3,1101800
17,18,1,3,1101803
27,24,1,3,1101813
287,230,1,3,1101810
19,13,1,3,1101811
1,1,1,3,1101814
3,4,1,3,1101816
3,2,1,3,1101818
7,7,1,3,1101812
17,11,1,3,1101820
0,0,1,3,1101821
11,11,1,3,1101836
4,4,1,3,1101838
5,5,1,3,1101837
2,2,1,3,1101832
36,36,1,3,1101833
91,40,1,3,1101831
3,2,1,3,1101847
23,16,1,3,1101841
0,0,1,3,1101857
1,1,1,3,1101852
10,10,1,3,1101856
4,4,1,3,1101858
2,2,1,3,1101851
3,3,1,3,1101867
2,2,1,3,1101862
4,5,1,3,1101866
2,1,1,3,1101878
9,8,1,3,1101875
0,0,1,3,1101880
5,3,1,3,1101883
0,0,1,3,1101885
11,11,1,3,1101881
169,163,1,3,1101895
2,2,1,3,1101897
52,34,1,3,1101905
12,11,1,3,1101902
2,2,1,3,1101901
15,14,1,3,1101916
9,9,1,3,1101913
54,44,1,3,1101914
0,2,1,3,1101920
9,8,1,3,1101926
36,18,1,3,1101921
1,1,1,3,1101927
5,4,1,3,1101928
3,3,1,3,1101933
9,8,1,3,1101936
5,4,1,3,1101930
3,2,1,3,1101935
8,8,1,3,1101942
1,1,1,3,1101941
83,67,1,3,1101945
3,3,1,3,1101946
74,60,1,3,1101952
14,10,1,3,1101950
6,6,1,3,1101955
1177,694,1,3,1101965
4,3,1,3,1101964
3,3,1,3,1101967
3,3,1,3,1101960
44,44,1,3,1101968
0,0,1,3,1101970
14,10,1,3,1101972
7,7,1,3,1101977
1,1,1,3,1101974
19,15,1,3,1101978
0,0,1,3,1101984
5,3,1,3,1101994
59,57,1,3,1101991
20,13,1,3,1101995
49,25,1,3,1101997
4,4,1,3,1102001
1,1,1,3,1102004
17,16,1,3,1102007
3,3,1,3,1102011
5,2,1,3,1102018
5,5,1,3,1102014
123,95,1,3,1102026
0,0,1,3,1102022
3,5,1,3,1102021
4,3,1,3,1102030
0,0,1,3,1102035
0,0,1,3,1102038
2,2,1,3,1102041
16,10,1,3,1102055
4,4,1,3,1102051
4,4,1,3,1102057
13,12,1,3,1102053
58,36,1,3,1102058
1,1,1,3,1102065
10,10,1,3,1102066
0,0,1,3,1102060
9,5,1,3,1102078
5,3,1,3,1102070
3,2,1,3,1102072
0,0,1,3,1102077
14,13,1,3,1102081
15,16,1,3,1102082
3,3,1,3,1102086
4,4,1,3,1102092
4,4,1,3,1102096
6,6,1,3,1102091
12,12,1,3,1102101
26,12,1,3,1102108
7,7,1,3,1102104
5,5,1,3,1102100
19,18,1,3,1102114
4,4,1,3,1102110
0,0,1,3,1102112
1,1,1,3,1102116
3,3,1,3,1102113
0,0,1,3,1102115
0,0,1,3,1102127
1,1,1,3,1102131
13,5,1,3,1102132
0,0,1,3,1102133
18,14,1,3,1102142
117,112,1,3,1102140
7,8,1,3,1102145
3,3,1,3,1102147
0,0,1,3,1102155
1,1,1,3,1102157
6,6,1,3,1102156
1,1,1,3,1102160
41,28,1,3,1102161
26,18,1,3,1102166
0,0,1,3,1102171
1,1,1,3,1102172
9,10,1,3,1102176
0,0,1,3,1102187
1,1,1,3,1102180
0,0,1,3,1102184
15,14,1,3,1102182
19,16,1,3,1102186
0,0,1,3,1102185
2,2,1,3,1102183
10,4,1,3,1102195
0,0,1,3,1102193
0,0,1,3,1102190
2,2,1,3,1102194
4,2,1,3,1102197
5,5,1,3,1102200
0,0,1,3,1102215
115,61,1,3,1102218
1199,819,1,3,1102214
25,25,1,3,1102216
2,2,1,3,1102223
2,2,1,3,1102230
16,12,1,3,1102233
3,4,1,3,1102234
1,1,1,3,1102231
0,0,1,3,1102235
4,3,1,3,1102241
3,3,1,3,1102248
30,33,1,3,1102243
11,10,1,3,1102246
3,3,1,3,1102240
3,3,1,3,1102242
0,0,1,3,1102257
12,4,1,3,1102256
2,2,1,3,1102251
1,1,1,3,1102250
6,6,1,3,1102261
5,5,1,3,1102262
1,1,1,3,1102266
2,2,1,3,1102271
1,1,1,3,1102276
32,30,1,3,1102277
5,4,1,3,1102284
16,6,1,3,1102286
2,2,1,3,1102298
6,6,1,3,1102290
36,25,1,3,1102291
6,6,1,3,1102300
0,0,1,3,1102307
1,1,1,3,1102308
2,2,1,3,1102304
733,601,1,3,1102302
2,2,1,3,1102318
1,1,1,3,1102316
1,1,1,3,1102317
4,4,1,3,1102311
2,2,1,3,1102323
20,10,1,3,1102327
1,1,1,3,1102322
3,3,1,3,1102320
3,2,1,3,1102321
2,2,1,3,1102332
9,5,1,3,1102337
12,9,1,3,1102331
9,9,1,3,1102334
0,0,1,3,1102340
17,17,1,3,1102341
33,31,1,3,1102346
7,7,1,3,1102354
389,304,1,3,1102351
6,5,1,3,1102357
760,707,1,3,1102358
17,14,1,3,1102364
6,4,1,3,1102374
0,0,1,3,1102372
1,1,1,3,1102376
5,5,1,3,1102378
27,16,1,3,1102386
0,0,1,3,1102383
3,3,1,3,1102384
0,0,1,3,1102397
13,11,1,3,1102391
35,23,1,3,1102406
1,1,1,3,1102402
7,6,1,3,1102404
2,2,1,3,1102414
9,10,1,3,1102412
23,20,1,3,1102416
