BV12x411K721,1080041,1,65,网络游戏,2,http://static.hdslb.com/images/transparent.gif,【SSF4AE】NCR2014 - PR vs Mike Ross【精彩推荐】,1398244843,1497362407,"转载自youku  啊哈哈全一本田玩sagat了~NCR2014 Balrog (PR Balrog) vs Sagat (Mike Ross)
",0,649,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47576,Bili_47576,http://i2.hdslb.com/bfs/face/b646fe5fc516ce7adeca317acbf4540bd8f6581c.jpg,1080041,279,1,0,0,1,6,0,0,1,0,,,,1561811,638,360,0,,0,False,False,False,False,False,,,1080041
BV12x411K72y,1080042,2,65,网络游戏,2,http://i2.hdslb.com/bfs/archive/e7f7d7907f234888e692876f9caded5f585f3065.jpg,最后一炮Online客户端提取视频,1398244876,1497425511,"最后一炮客户端 最后一炮》(别名FF或finalfire)最新3D载具射击巨制,海陆空竞技,开启载具射击网游革命。",0,358,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1322486,醉取东风一夜雨,https://i2.hdslb.com/bfs/face/ef3b2967be04a835a8ad74376aa905b7b75ce700.jpg,1080042,1478,70,5,4,5,1,0,0,0,0,,,,1561812,640,360,0,,0,False,False,False,False,False,,,1080042
BV12x411K72U,1080046,1,219,汪星人,2,http://i1.hdslb.com/bfs/archive/7690e7b5c1b485a2876c41751ed04b4d5fa10e91.jpg,视频：爆笑狗狗睡觉打呼噜,1398244990,1497425988,新浪 只是一只熟睡的狗狗罢了，就是打呼噜和人一样！,0,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1651135,馒头不想被吃,http://i1.hdslb.com/bfs/face/ef3b65188f1bfebf8eba42d2b29d29e57a623972.gif,1080046,2300,15,1,7,0,11,0,0,1,0,,,,1561819,352,288,0,,0,False,False,False,False,False,,,1080046
BV12x411K72k,1080052,1,20,宅舞,1,http://i2.hdslb.com/bfs/archive/796a97d7a15628b692efae07b8aaea539b403b5d.jpg,【AKIRA HB2 粉扑扑】合舞第二弹！Romantic Breaker！,1398245214,1497411914,自制 和噗噗一起跳舞也有快一年啦~从当初连向哪里转都要反复看好久视频，到现在能够各自学习然后顺利合舞，都特别开心！希望大家能喜欢看窝们跳舞！噗噗生日快乐！以后也一定要开心的继续跳下去0w0~第一弹传送门→http://www.bilibili.tv/video/av885232/,0,836,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,272687,☆AKIRA★,http://i1.hdslb.com/bfs/face/79c33d6b61f3396754d32b672bc7da13117b37fd.jpg,1080052,37611,698,100,477,59,15,0,207,1,0,,,,1561829,640,360,0,,0,False,False,False,False,False,,,1080052
BV12x411K72i,1080050,1,171,电子竞技,2,http://static.hdslb.com/images/transparent.gif,lol英雄齐舞，这感觉feel倍儿爽,1398245088,1497424597,优酷 聚印象出品 http://v.youku.com/v_show/id_XNzAxMTc2NDcy.html,0,223,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,612380,黑曜之月丶,https://i2.hdslb.com/bfs/face/272e7b29765bea60fc5b5505f1403fd9eefecf98.jpg,1080050,2242,181,1,38,10,4,0,0,1,0,,,,1561827,638,360,0,,0,False,False,False,False,False,,,1080050
BV12x411K72t,1080058,1,65,网络游戏,1,http://i1.hdslb.com/bfs/archive/8b43879946e403ad490d5a491e406184980832f3.jpg,【SMITE神之浩劫】Anhur Beast&Beauty模式,1398245303,1497351848,自制 没有什么亮点的视频~就是想给大家展示一下SMITE的各种娱乐模式~,0,1081,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17627,叔叔屋,https://i2.hdslb.com/bfs/face/0cd2053d7bbb3940336fa30bf98d32192c851d9f.jpg,1080058,141,0,0,1,2,4,0,0,1,0,,,,1561605,512,288,0,,0,False,False,False,False,False,,,1080058
BV12x411K72e,1080060,1,130,音乐综合,2,http://i1.hdslb.com/bfs/archive/e93a75dcbacdf83a289a3c5d3b0826bbc2e94580.jpg,【NNI】OTHELLO【遥風啓司 feat.えみぃ】,1398245326,1497424950,sm23383321 | 裏も表も、何もかもを信じてしまえ。 Vocal：えみぃ， Illustration：ぷっちょ， Words&amp;Music：遥風啓司,0,268,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,768041,白河木船,https://i2.hdslb.com/bfs/face/5fea0db7cde26fa83200007cf44f1999ba358e3c.jpg,1080060,244,1,0,5,1,1,0,0,1,0,,,,1561834,640,360,0,,0,False,False,False,False,False,,,1080060
BV12x411K72a,1080062,1,219,汪星人,2,http://i0.hdslb.com/bfs/archive/108e1816911cbcdc27aec479bae90d7243fc5d2f.jpg,实拍狗狗越狱 借助铁网翻墙而出  BGM好评,1398245361,1497425988,新浪 一只动物版碟中谍狗狗越狱上映，情节惊现，跌宕起伏，高潮迭起,0,111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1651135,馒头不想被吃,http://i1.hdslb.com/bfs/face/ef3b65188f1bfebf8eba42d2b29d29e57a623972.gif,1080062,5475,117,7,21,2,13,0,632,1,0,,,,1561836,320,240,0,,0,False,False,False,False,False,,,1080062
BV12x411K72h,1080063,1,27,综合,1,http://i1.hdslb.com/bfs/archive/07684f8c6e92f224873d9e7b3b08e7ceb13ab531.jpg,【燃向op混合】纳米核心MAD-——脑洞核心【高清】,1398245388,1497427351,"自制 纳米核心OP《Glimmer》 x  Sister‘s noise x  No buts！

半年前装了vages之后都没弄过，就想骗点五毛弄东西，自学了一天...本来想做个死，万万没想到啊，还没作就死了，先是每做3分钟软件崩一次，我完全没有心情去作死_(:з」∠)_，然后渲染不出来，最后弄了快一天好不容易渲出了720p，结果弄高清后黑弄了两天...._(:з」∠)_，后黑狂魔...",0,777,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2886648,sang话,http://i2.hdslb.com/bfs/face/530f4b2d16410e5ea642805469c5c9ca35751b89.jpg,1080063,744,69,2,6,4,4,0,0,0,0,,,,1562924,640,360,0,,0,False,False,False,False,False,,,1080063
BV12x411K7RT,1080070,1,65,网络游戏,1,http://static.hdslb.com/images/transparent.gif,【12实况】这是我玩过最蛋疼的足球游戏,1398245712,1497369953,感谢大家收看。听大p说沃土里有个很触的东西，于是去试了下...,0,1329,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70093,12dora,https://i1.hdslb.com/bfs/face/d0654b294fe1006b855663affc5fe65ef4c347ce.jpg,1080070,55420,771,143,55,292,143,0,94,50,0,,,,1561845,480,360,0,,0,False,False,False,False,False,,,1080070
BV12x411K79o,1080072,1,76,美食制作,2,http://i2.hdslb.com/bfs/archive/ddd39ab1995b724014a9b155b2e9e9b0083ca721.jpg,美国佬土豪BBQ系列之烤牛排,1398245730,1497424120,Youtube Beef Rib Roast by the BBQ Pit Boys 大块带骨牛排~,0,652,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,462759,ARES1120,http://i0.hdslb.com/bfs/face/6094b6a39912bc4a13f25274c69f86d53d05c98c.jpg,1080072,14170,390,5,63,4,24,0,521,0,0,,,,1561847,640,360,0,,0,False,False,False,False,False,,,1080072
BV12x411K7RK,1080071,1,20,宅舞,2,http://i1.hdslb.com/bfs/archive/1777cf7fa4de9a73ad6fe80ea53d20ce9c8c70d3.jpg,【プリン】恋空予報,1398245725,1497425525,sm23390910 最近都在跳恋空予報，雪白眼镜娘也来一次青春体験（笑！約４分間の青春体験してきました！！笑 よかったらご一緒してやってください・・・ヾ(●´▽｀●)ﾉ笑 本家様：sm20574984 sm22732130 振付本家様：sm22885779 使用音源様：sm20972863,0,565,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1324413,牛牛蝎羯,http://i0.hdslb.com/bfs/face/2540fe335acdd2874d84da7a644139d90a398ec9.gif,1080071,3145,48,1,43,59,2,0,941,2,0,,,,1561880,640,360,0,,0,False,False,False,False,False,,,1080071
BV12x411K7RF,1080077,1,17,单机游戏,2,http://i0.hdslb.com/bfs/archive/b5c12cfb83f47fff22337cae7249a9db6e980759.jpg,[TAS]fc机械战警,1398245933,1497383879,[西坡]机械战警fc游戏怀旧向 v.youku.com/v_show/id_XNzAyNzQ2NTIw.html (搬运),0,1555,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,136001,ldj7,http://i2.hdslb.com/bfs/face/0a9109668159fccc27282c739078116b5858cf08.jpg,1080077,5509,123,8,35,60,14,0,0,31,0,,,,1561851,544,272,0,,0,False,False,False,False,False,,,1080077
BV12x411K799,1080075,1,27,综合,1,http://i0.hdslb.com/bfs/archive/a8f26ca5d1e0a132eaeb52cae5cb7b366c5c08c0.jpg,海妖宝藏R瑞片尾,1398245845,1497425626,"自制 我恨渣浪！
BGM：有坂美香 - 时の砂漠",0,98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1383783,莫Mo,http://i0.hdslb.com/bfs/face/member/noface.jpg,1080075,9372,95,8,311,81,45,0,0,191,0,,,,1561767,480,360,0,,0,False,False,False,False,False,,,1080075
BV12x411K79f,1080078,1,22,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/2353c38ec7434485893e34ea8549226611fa646f.jpg,【 Gentleman】你这个叛徒！,1398245942,1497426330,"自制 对于五音不全，音感全无的我来说，啥都不想说……练手吧
比较喜欢陈佩斯老师的作品，大家不要黑他。",0,78,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932747,ffhnbbbv,http://i0.hdslb.com/bfs/face/539e4ae62f411c914d7a5e2d361783a891125265.jpg,1080078,31918,433,37,132,16,7,0,157,1,0,,,,1561852,640,360,0,,0,False,False,False,False,False,,,1080078
BV12x411K79d,1080073,1,65,网络游戏,2,http://i0.hdslb.com/bfs/archive/b7e10e3c94603585a6edcad9290637eeeeee4def.jpg,伊美丽解说：粤语联盟AC挑战VG，向偶像致敬，欢迎入场！,1398245776,1497425295,优酷转载 转自优酷 亮少被打惨,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,917796,大丶18°,http://i0.hdslb.com/bfs/face/27b4b4bad2b487b56ac58ef8d4538b49c109410f.jpg,1080073,297,2,0,0,1,13,0,0,1,0,,,,1561848,1104,622,0,,0,False,False,False,False,False,,,1080073
BV12x411K7Rc,1080076,1,21,日常,2,http://i2.hdslb.com/bfs/archive/41172ad813260168c5d60091da0e65f82620a4a3.jpg,街头恶作剧 便利店拿商品撒腿跑测收银员反应,1398245907,1497424840,优酷 恶作剧,0,225,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,726495,Vegetto酱,http://i0.hdslb.com/bfs/face/1f9a2dd06971461707c1b48370e7f49df94f8d7c.jpg,1080076,11679,102,4,13,1,4,0,862,2,0,,,,1561850,638,360,0,,0,False,False,False,False,False,,,1080076
BV12x411K79D,1080086,1,21,日常,2,http://static.hdslb.com/images/transparent.gif,男童被绑连唱3小时圣歌 绑匪受不了释放,1398246205,1497424840,"新浪 中新网4月22日电 据外媒报道，美国一名10岁男童上个月被人绑架并带到车上。这名男童被绑后，在车上连续唱了同一首圣歌长达3小时。绑匪终因无法忍受把他踢出车外，也使他安全脱险。
事情发生后，圣歌“Every Praise”作者沃克，日前也从纽约亲赴亚特兰大与威利会面，恭喜对方脱险。在拥抱时，威利也流下眼泪。目前，警方仍暂未捉到涉案绑匪，但已经公布其容貌草图，希望民众能提供破案线索。
",0,57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,726495,Vegetto酱,http://i0.hdslb.com/bfs/face/1f9a2dd06971461707c1b48370e7f49df94f8d7c.jpg,1080086,5646,25,14,22,1,12,0,0,4,0,,,,1561859,480,360,0,,0,False,False,False,False,False,,,1080086
BV12x411K79U,1080080,1,17,单机游戏,1,http://i0.hdslb.com/bfs/archive/a3ed0c3e959d58417a237210703c822550cb864f.jpg,【SD敢达】RX-78-5号机bst作战视频,1398245967,1497424317,自制 五号机bst渣技术娱乐视频，第一次战渣浪，高清测试，不喜轻喷................,0,1162,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,492386,椎名由纪,https://i2.hdslb.com/bfs/face/888a3dcd71c3d93d09ad9e6cf01c97b06c314f02.jpg,1080080,1102,43,13,6,18,5,0,0,6,0,,,,1561801,540,360,0,,0,False,False,False,False,False,,,1080080
BV12x411K79S,1080087,1,17,单机游戏,1,http://i0.hdslb.com/bfs/archive/e7cfdeba5c071edc7db2359a6165ae39422b263f.jpg,【4月】上古卷轴5重置 弓箭miku游记 08【mikuL字幕】,1398246218,1497426128,"自制 天际重置传奇难度魔弓流程第八期，，， 包括黑暗兄弟会杀三人、拉布林西安入手四把乌木武器以及雪漫平原五方混战，，，
第七期：av1069522
第六期：av1063036",0,2194,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1763213,mikuL,http://i2.hdslb.com/bfs/face/bc8d6b307fba58722bbb3b9c431aa8ad4a522a30.jpg,1080087,2297,73,5,5,8,15,0,0,1,0,,,,1561860,638,360,0,,0,False,False,False,False,False,,,1080087
BV12x411K792,1080082,1,184,预告 资讯,1,http://static.hdslb.com/images/transparent.gif,霹靂英雄音樂精選典藏MV1-23-簫.劍.無人,1398245997,1497427261,自制 我刚刚上传了一条视频： 霹靂英雄音樂精選典藏MV1-23-簫.劍.無人 ，快来看看吧。,0,216,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2799412,霹雳布袋戲,https://i1.hdslb.com/bfs/face/898c934875753821c8002d4d277dd98932e7584c.jpg,1080082,1177,5,5,28,29,11,0,0,13,0,,,,1561855,540,360,0,,0,False,False,False,False,False,,,1080082
BV12x411K79r,1080095,1,130,音乐综合,2,http://i1.hdslb.com/bfs/archive/8c4dd945095ec17c993f95b53fd66bf21b1c635f.jpg,【えいちぴよこ】时间药【NNI】,1398246427,1497424950,sm23386715 | 原标题：日にち薬（指时间能够治愈伤痛） ■Movie. さざなみ ■Enco. kenji ■Music.Lyric.AcousticGuitar. 千穂 ■アルバム購入ページ http://flavor-records.com/flavorvox.html amazonやiTunesでも発売中！ ■赤い珈琲MV sm17148717/av229926,0,250,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,768041,白河木船,https://i2.hdslb.com/bfs/face/5fea0db7cde26fa83200007cf44f1999ba358e3c.jpg,1080095,622,16,2,23,3,2,0,0,1,0,,,,1561868,640,360,0,,0,False,False,False,False,False,,,1080095
BV12x411K79B,1080090,1,221,野生动物,2,http://static.hdslb.com/images/transparent.gif,叫声碉堡 遭松鼠“上身”的汪星人,1398246285,1497424840,优酷 这叫声。。。,0,42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,726495,Vegetto酱,http://i0.hdslb.com/bfs/face/1f9a2dd06971461707c1b48370e7f49df94f8d7c.jpg,1080090,3156,31,2,7,0,12,0,819,0,0,,,,1561863,204,360,0,,0,False,True,False,False,False,,,1080090
BV12x411K7Rq,1080097,1,171,电子竞技,1,http://i1.hdslb.com/bfs/archive/eff9455062db1537d092f7ddbd55989a7c7653a1.jpg,听说lol要配合才能击飞打出屏幕，300英雄杀生丸一套带你飞上天,1398246527,1497425597,自制 画质抱歉了，录制时候忘记调了~。~欢迎各位对动漫有爱的大家一起来玩300,0,98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1358309,空之荆棘,http://i2.hdslb.com/bfs/face/753675b56d29e39c577b445f1417b0fb0bf1c425.jpg,1080097,5605,29,2,8,2,6,0,0,3,0,,,,1561871,636,360,0,,0,False,False,False,False,False,,,1080097
BV12x411K7Ri,1080098,1,24,MAD·AMV,2,http://i1.hdslb.com/bfs/archive/9d253d138f920400bd57484818ed6fbc09d488f8.png,【龙族III剧情向MAD】让我用罪恶王冠给你讲小怪兽们的故事,1398246549,1497424300,二次创作 新人渣做，若出现人物串场啊，台词对不上口型啊，演员替身啊什么的请忽略= =，纯属技术硬伤.......欢迎给予建议= =+不喜勿喷。BGM：玉置浩二-friend，林肯公园-Numb，空之轨迹-星之所在。绯色空壳出品~,0,558,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,485086,努力脱贫的空壳,http://i1.hdslb.com/bfs/face/60438a84e3a0738e3f25493358aa43486c59692f.jpg,1080098,137582,4825,411,4491,2804,1203,0,0,681,0,,,,2048094,640,360,0,,0,False,False,False,False,False,,,1080098
BV12x411K7Rb,1080105,1,171,电子竞技,2,http://i2.hdslb.com/bfs/archive/f96a69ab9df372b806b60fe9d7f6de1d30035caa.jpg,这就是那个让我们即爱又恨得英雄联盟 lol英雄联盟,1398246897,1497423823,优酷 搬运,0,377,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,381738,M.Scarlet,https://i0.hdslb.com/bfs/face/cc89d98e0c65c0d18a05f4d179831e5efc9e35bc.jpg,1080105,24811,429,39,355,113,18,0,245,2,0,,,,1561879,640,360,0,,0,False,False,False,False,False,,,1080105
BV12x411K7Rt,1080106,1,171,电子竞技,2,http://i1.hdslb.com/bfs/archive/a2ee671b60c50d7394a8e8de55ec346bc2e46cbb.jpg,丛林坑爹时刻 第58期 找不到方向的英雄们 lol英雄联盟,1398246900,1497423823,优酷 搬运,0,130,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,381738,M.Scarlet,https://i0.hdslb.com/bfs/face/cc89d98e0c65c0d18a05f4d179831e5efc9e35bc.jpg,1080106,6616,111,2,15,0,2,0,569,0,0,,,,1561878,640,360,0,,0,False,False,False,False,False,,,1080106
