View_pages_cid,View_pages_page,View_pages_from,View_pages_part,View_pages_duration,View_pages_vid,View_pages_weblink,View_pages_dimension_width,View_pages_dimension_height,View_pages_dimension_rotate,aid
1561918,1,vupload,,222,,,640,360,0,1080133
1561921,1,vupload,,141,,,638,360,0,1080135
1561915,1,vupload,,1463,,,640,360,0,1080130
1561934,1,vupload,,1793,,,512,288,0,1080147
1561928,1,vupload,,1405,,,638,360,0,1080144
1561937,1,vupload,精制,302,,,480,360,0,1080150
1561938,2,vupload,初回,239,,,480,360,0,1080150
1561944,1,vupload,,2425,,,672,378,0,1080156
1561941,1,vupload,,2512,,,640,360,0,1080153
1561943,1,vupload,P1,89,,,640,360,0,1080155
1561946,1,vupload,,0,,,480,320,0,1080158
1561949,1,vupload,,217,,,480,360,0,1080161
1561951,1,vupload,,3843,,,512,288,0,1080163
1561955,1,vupload,,276,,,480,480,0,1080168
1561953,1,vupload,,264,,,320,240,0,1080167
1561960,1,vupload,,900,,,640,360,0,1080175
1562033,1,vupload,,682,,,640,360,0,1080185
1562020,1,vupload,天朝关卡,484,,,448,336,0,1080182
1562021,2,vupload,霓虹关卡,444,,,480,360,0,1080182
1562023,3,vupload,夏威夷关卡,780,,,448,336,0,1080182
1562024,4,vupload,西美关卡,797,,,480,360,0,1080182
52943036,5,vupload,埃及关卡,437,,,622,464,0,1080182
52943065,6,vupload,阿三关卡,866,,,622,464,0,1080182
52943192,7,vupload,南非关卡,750,,,622,464,0,1080182
52943649,8,vupload,南极关卡,881,,,622,464,0,1080182
52943989,9,vupload,宇宙关卡,1420,,,622,464,0,1080182
1562043,1,vupload,,1419,,,576,432,0,1080187
1562047,1,vupload,,341,,,864,486,0,1080191
1562054,1,vupload,,102,,,640,360,0,1080197
1562049,1,vupload,,504,,,448,336,0,1080192
1562088,1,vupload,,366,,,640,360,0,1080213
1562102,1,vupload,,1495,,,1104,622,0,1080218
1562099,1,vupload,,248,,,636,360,0,1080215
1562091,1,vupload,,97,,,640,360,0,1080214
1562078,1,vupload,,1720,,,640,360,0,1080224
1562141,1,vupload,,127,,,480,360,0,1080226
1562108,1,vupload,,1958,,,1104,620,0,1080222
1562142,1,vupload,,75,,,640,360,0,1080228
1562104,1,vupload,,1780,,,448,336,0,1080220
1562109,1,vupload,,1330,,,512,288,0,1080223
1562149,1,vupload,,66,,,480,320,0,1080236
1562784,1,vupload,,129,,,640,360,0,1080237
1562147,1,vupload,,1285,,,638,360,0,1080234
1562153,1,vupload,,452,,,638,360,0,1080241
1562152,1,vupload,,288,,,638,360,0,1080240
1562154,1,vupload,,193,,,540,360,0,1080242
1562157,1,vupload,,240,,,640,360,0,1080246
1562156,1,vupload,,473,,,640,360,0,1080245
1562158,1,vupload,弹幕才是最强的，因为,4727,,,638,360,0,1080247
1562159,2,vupload,硫磺火和妈刀都失败了,3682,,,0,0,0,1080247
1562160,3,vupload,连史诗婴儿也失败了,3006,,,638,360,0,1080247
1562167,1,vupload,,388,,,640,360,0,1080252
1562165,1,vupload,,258,,,480,360,0,1080250
1562180,1,vupload,,63,,,640,360,0,1080267
1562179,1,vupload,,404,,,640,360,0,1080266
1562176,1,vupload,,367,,,640,360,0,1080263
1562191,1,vupload,,297,,,638,360,0,1080275
1562189,1,vupload,蓝白崛起，术萨争锋！ ,384,,,638,360,0,1080274
1562190,2,vupload,专治快攻，后发制人！  ,965,,,1104,622,0,1080274
1562185,1,vupload,,226,,,512,384,0,1080270
1562203,1,vupload,,2162,,,256,224,0,1080288
1562196,1,vupload,,112,,,638,360,0,1080280
1562202,1,vupload,,1185,,,638,360,0,1080287
1562200,1,vupload,,521,,,480,360,0,1080284
1562199,1,vupload,,146,,,640,360,0,1080283
1564671,1,vupload,,539,,,640,360,0,1080286
1562562,1,vupload,,4640,,,480,360,0,1080295
1562235,1,vupload,,239,,,450,360,0,1080294
1562209,1,vupload,,287,,,640,360,0,1080290
1562210,1,vupload,,126,,,480,360,0,1080291
1562234,1,vupload,,1240,,,450,360,0,1080293
1562211,1,vupload,P1,1387,,,448,336,0,1080292
1562212,2,vupload,P2,1655,,,448,336,0,1080292
1562213,3,vupload,P3,1461,,,448,336,0,1080292
1562214,4,vupload,P4,1582,,,448,336,0,1080292
1562215,5,vupload,P5,1576,,,448,336,0,1080292
1562216,6,vupload,P6,1240,,,448,336,0,1080292
1562217,7,vupload,P7,1509,,,448,336,0,1080292
1562218,8,vupload,P8,1482,,,448,336,0,1080292
1562219,9,vupload,P9,1480,,,448,336,0,1080292
1562220,10,vupload,P10,1322,,,448,336,0,1080292
1562221,11,vupload,P11,1523,,,448,336,0,1080292
1562222,12,vupload,P12,1476,,,448,336,0,1080292
1562223,13,vupload,P13,1496,,,448,336,0,1080292
1562224,14,vupload,P14,1305,,,448,336,0,1080292
1562225,15,vupload,P15,1543,,,448,336,0,1080292
1562226,16,vupload,P16,1516,,,448,336,0,1080292
1562227,17,vupload,P17,1498,,,448,336,0,1080292
1562228,18,vupload,P18,1280,,,448,336,0,1080292
1562229,19,vupload,P19,1461,,,448,336,0,1080292
1562230,20,vupload,P20,1322,,,448,336,0,1080292
1562231,21,vupload,P21,1253,,,448,336,0,1080292
1562232,22,vupload,P22,1500,,,448,336,0,1080292
1562233,23,vupload,P23,1225,,,448,336,0,1080292
1562238,1,vupload,,241,,,640,360,0,1080297
1562237,1,vupload,,2633,,,640,360,0,1080296
1562245,1,vupload,,3096,,,640,334,0,1080303
1562247,1,vupload,,147,,,480,360,0,1080305
1562252,1,vupload,预告,30,,,638,360,0,1080311
1566254,2,vupload,测试,320,,,576,360,0,1080311
2161484,3,vupload, 备份 ,30,,,640,360,0,1080311
681046,1,vupload,,235,,,480,360,0,1080314
1562270,1,vupload,720p,897,,,640,360,0,1080325
1565289,2,vupload,480p防卡版,170,,,636,360,0,1080325
1562273,1,vupload,,988,,,1104,620,0,1080328
1562272,1,vupload,,221,,,640,360,0,1080327
1562266,1,vupload,,0,,,640,360,0,1080322
1562267,1,vupload,,663,,,640,360,0,1080323
1562268,1,vupload,,1075,,,576,360,0,1080324
1562282,1,vupload,,2025,,,512,288,0,1080334
1562284,1,vupload,,1119,,,638,360,0,1080336
1562285,1,vupload,,1277,,,640,360,0,1080337
1562281,1,vupload,,365,,,640,360,0,1080333
1562283,1,vupload,,497,,,854,480,0,1080335
1562292,1,vupload,,1522,,,640,360,0,1080345
1562295,1,vupload,01. 極上スマイル,259,,,640,480,0,1080348
1562296,2,vupload,02. ジェラ,320,,,640,480,0,1080348
1562297,3,vupload,03. 極上スマイル ( Instrumental ),259,,,640,480,0,1080348
1562298,4,vupload,04. ジェラ ( Instrumental ),320,,,640,480,0,1080348
1562289,1,vupload,,433,,,512,384,0,1080341
1562854,1,vupload,完整版,202,,,640,360,0,1080347
1562322,2,vupload,无字幕版,202,,,640,360,0,1080347
1538882,3,vupload,七里香,27,,,640,360,0,1080347
1580813,4,vupload,再见,364,,,640,360,0,1080347
1562303,1,vupload,,837,,,480,360,0,1080353
1562302,1,vupload,,148,,,480,360,0,1080352
1562301,1,vupload,,362,,,512,384,0,1080351
1562313,1,vupload,,79,,,640,360,0,1080365
1562309,1,vupload,,215,,,640,360,0,1080361
1562314,1,vupload,,292,,,512,288,0,1080366
1562328,1,vupload,,2686,,,576,360,0,1080375
1562324,1,vupload,,341,,,640,360,0,1080371
1562333,1,vupload,,313,,,640,360,0,1080378
1562346,1,vupload,お願い！シンデレラ(M@STER VERSION),247,,,480,360,0,1080387
1562347,2,vupload,お願い！シンデレラ(Cute VERSION),246,,,480,360,0,1080387
1562348,3,vupload,お願い！シンデレラ(Cool VERSION),246,,,480,360,0,1080387
1562349,4,vupload,お願い！シンデレラ(Passion VERSION),246,,,480,360,0,1080387
1562350,5,vupload,あんきら劇場,1159,,,480,360,0,1080387
1562351,6,vupload,お願い！シンデレラ(ハピ☆ハピver),246,,,480,360,0,1080387
1562352,7,vupload,お願い！シンデレラ(オリジナルカラオケ),246,,,480,360,0,1080387
1562339,1,vupload,,1107,,,640,360,0,1080381
1562360,1,vupload,,204,,,638,360,0,1080393
1562357,1,vupload,720P,655,,,640,360,0,1080391
1562358,2,vupload,流畅,211,,,638,360,0,1080391
1562359,1,vupload,,539,,,514,288,0,1080392
1562365,1,vupload,,226,,,640,360,0,1080397
1562366,1,vupload,,234,,,640,360,0,1080402
1562367,1,vupload,,0,,,1104,622,0,1080403
1562368,1,vupload,,690,,,640,360,0,1080405
1562371,1,vupload,,191,,,640,360,0,1080408
1562370,1,vupload,,1907,,,638,360,0,1080407
1562378,1,vupload,,61,,,480,270,0,1080415
1562381,1,vupload,15,2675,,,1104,622,0,1080417
1562375,1,vupload,,382,,,640,360,0,1080412
1562379,1,vupload,Black,59,,,640,360,0,1080416
1562380,2,vupload,Commercial,66,,,640,360,0,1080416
1562374,1,vupload,,219,,,640,360,0,1080411
1562386,1,vupload,,140,,,320,240,0,1080421
1562389,1,vupload,,111,,,640,360,0,1080424
1562394,1,vupload,,1452,,,640,480,0,1080430
1562409,1,vupload,,217,,,512,288,0,1080443
1562411,1,vupload,,695,,,640,360,0,1080444
1562425,1,vupload,,186,,,448,336,0,1080458
1562423,1,vupload,,475,,,512,288,0,1080455
1562424,1,vupload,,785,,,640,360,0,1080456
1562417,1,vupload,,249,,,540,360,0,1080450
1562420,1,vupload,,419,,,512,288,0,1080453
1562427,1,vupload,,155,,,640,360,0,1080460
1562436,1,vupload,,1530,,,638,360,0,1080468
1562435,1,vupload,,463,,,640,360,0,1080467
1562432,1,vupload,,285,,,638,360,0,1080465
1562444,1,vupload,,2055,,,450,360,0,1080475
1562442,1,vupload,,201,,,638,360,0,1080473
1562460,1,vupload,,349,,,480,360,0,1080478
1562458,1,vupload,,279,,,640,360,0,1080477
1562484,1,vupload,,58,,,640,360,0,1080484
1562487,1,vupload,P1,239,,,640,360,0,1080487
1562483,1,vupload,,0,,,1104,622,0,1080483
1562482,1,vupload,,239,,,640,360,0,1080482
1562485,1,vupload,,2221,,,1104,622,0,1080485
1562486,1,vupload,,669,,,638,360,0,1080486
1562488,1,vupload,,1604,,,1280,720,0,1080488
1562491,1,vupload,[魔女の家]ゆっくり実況[一回目],1164,,,470,360,0,1080491
1562492,2,vupload,[魔女の家]ゆっくり実況[二回目],903,,,470,360,0,1080491
1562493,3,vupload,[魔女の家]ゆっくり実況[三回目],1179,,,470,360,0,1080491
1562494,4,vupload,[魔女の家]ゆっくり実況[四回目],1408,,,470,360,0,1080491
1562495,5,vupload,[魔女の家]ゆっくり実況[五回目],1075,,,470,360,0,1080491
1562496,6,vupload,[魔女の家]ゆっくり実況[六回目],916,,,470,360,0,1080491
1562635,7,vupload,[魔女の家]ゆっくり実況[最終回],1657,,,470,360,0,1080491
1562498,1,vupload,,1559,,,638,360,0,1080493
1562499,1,vupload,,249,,,640,360,0,1080494
1562503,1,vupload,,240,,,640,360,0,1080498
1614984,1,vupload,,1560,,,640,360,0,1080490
1562500,1,vupload,,433,,,640,360,0,1080495
1562502,1,vupload,,1503,,,634,360,0,1080497
1555422,1,vupload,,272,,,640,360,0,1080508
1562509,1,vupload,,2733,,,672,378,0,1080503
1562512,1,vupload,,334,,,640,360,0,1080507
1562508,1,vupload,,561,,,640,360,0,1080501
1562520,1,vupload,,0,,,1104,622,0,1080513
1562523,1,vupload,P1,335,,,640,360,0,1080516
1562517,1,vupload,P1,1185,,,512,288,0,1080512
1562518,2,vupload,P2,2217,,,512,288,0,1080512
1562522,1,vupload,,211,,,960,540,0,1080515
1562516,1,vupload,,336,,,640,360,0,1080511
1562398,1,vupload,,359,,,480,360,0,1080524
1562527,1,vupload,,0,,,1104,620,0,1080520
1562545,1,vupload,,76,,,512,288,0,1080532
1562544,1,vupload,,72,,,480,360,0,1080531
1562547,1,vupload,,732,,,480,360,0,1080535
1562549,1,vupload,,148,,,640,360,0,1080537
1562557,1,vupload,1,476,,,640,360,0,1080545
1562558,2,vupload,2,642,,,512,288,0,1080545
1562559,3,vupload,3,520,,,672,378,0,1080545
1562560,4,vupload,4,482,,,672,378,0,1080545
1562561,5,vupload,5,613,,,512,288,0,1080545
1658335,6,vupload,P6,270,,,640,360,0,1080545
1658336,7,vupload,P7,754,,,640,360,0,1080545
1658337,8,vupload,P8,328,,,640,360,0,1080545
1562552,1,vupload,,135,,,640,360,0,1080540
1562564,1,vupload,,829,,,640,360,0,1080547
1562567,1,vupload,,763,,,640,360,0,1080550
1562568,1,vupload,,791,,,672,378,0,1080551
1562576,1,vupload,,1331,,,638,360,0,1080558
1562572,1,vupload,,482,,,640,360,0,1080555
1562580,1,vupload,,183,,,640,360,0,1080561
1562587,1,vupload,,190,,,640,360,0,1080568
1562585,1,vupload,,274,,,640,360,0,1080565
1562589,1,vupload,,30,,,360,480,0,1080571
1562591,1,vupload,,267,,,600,360,0,1080573
1562588,1,vupload,,57,,,640,360,0,1080570
1562592,1,vupload,,169,,,640,360,0,1080574
1562595,1,vupload,,1055,,,512,288,0,1080577
1562594,1,vupload,,262,,,480,360,0,1080576
1562598,1,vupload,,333,,,960,540,0,1080580
1562608,1,vupload,,252,,,640,360,0,1080586
1562599,1,vupload,,304,,,480,360,0,1080581
1850298,1,vupload,,117,,,640,360,0,1080585
1562615,1,vupload,,740,,,640,360,0,1080592
1562621,1,vupload,,29,,,638,360,0,1080595
1562633,1,vupload,,208,,,640,360,0,1080606
1562627,1,vupload,,200,,,480,360,0,1080600
1562628,1,vupload,,257,,,450,360,0,1080601
1562630,1,vupload,,126,,,640,360,0,1080603
1562647,1,vupload,,497,,,1280,720,0,1080616
1562639,1,vupload,,659,,,540,360,0,1080612
1562638,1,vupload,,1236,,,576,360,0,1080611
1562685,1,vupload,大小姐,159,,,640,360,0,1080613
1565323,2,vupload,童年的酷儿（日版）,150,,,320,240,0,1080613
1562655,1,vupload,,916,,,640,360,0,1080623
1562657,1,vupload,P1,1979,,,512,288,0,1080625
1564881,2,vupload,P2,1419,,,576,432,0,1080625
1562654,1,vupload,,254,,,480,360,0,1080622
1562656,1,vupload,,788,,,614,384,0,1080624
1562659,1,vupload,,1266,,,490,360,0,1080627
1562670,1,vupload,,282,,,270,480,0,1080634
1562671,1,vupload,,0,,,1104,622,0,1080635
1562669,1,vupload,,686,,,640,360,0,1080633
1562673,1,vupload,,93,,,640,360,0,1080637
1562696,1,vupload,恐龙吃大象完美1亿美元收购盛大5.6%股权,170,,,638,360,0,1080646
1562702,2,vupload,  战争之门即将开启风暴英雄国服正式上线,133,,,638,360,0,1080646
1563250,3,vupload, 1,594,,,448,336,0,1080646
1563251,4,vupload, 2,663,,,480,360,0,1080646
1563319,5,vupload, 1,1852,,,512,288,0,1080646
1563320,6,vupload, 2,37,,,638,360,0,1080646
1563321,7,vupload,  3,132,,,638,360,0,1080646
1563322,8,vupload,   4,126,,,638,360,0,1080646
1563323,9,vupload,  5,213,,,638,360,0,1080646
1564015,10,vupload,  3,136,,,640,360,0,1080646
1565587,11,vupload, 1,44,,,638,360,0,1080646
1565589,12,vupload,  3,99,,,638,360,0,1080646
1566801,13,vupload, 1,35,,,638,360,0,1080646
1562684,1,vupload,,156,,,480,360,0,1080647
1562677,1,vupload,,91,,,448,336,0,1080640
1562719,1,vupload,,379,,,480,360,0,1080658
1562716,1,vupload,,0,,,1104,622,0,1080652
1562688,1,vupload,,75,,,640,360,0,1080650
1562726,1,vupload,,0,,,1104,622,0,1080664
1562729,1,vupload,,5720,,,672,382,0,1080667
1562727,1,vupload,,75,,,640,352,0,1080665
1562722,1,vupload,,89,,,512,384,0,1080660
1562732,1,vupload,,281,,,576,360,0,1080670
1562734,1,vupload,,1757,,,640,360,0,1080672
1562733,1,vupload,,180,,,576,360,0,1080671
1562743,1,vupload,,263,,,496,360,0,1080681
1562742,1,vupload,,241,,,640,360,0,1080680
1563599,1,vupload,,135,,,640,360,0,1080683
1562765,1,vupload,,290,,,480,360,0,1080686
1562761,1,vupload,,171,,,600,360,0,1080684
1562766,1,vupload,,260,,,640,360,0,1080687
1562774,1,vupload,,168,,,480,360,0,1080695
1562769,1,vupload,,0,,,1104,622,0,1080690
1562773,1,vupload,,222,,,640,480,0,1080694
1562776,1,vupload,上,2450,,,576,432,0,1080698
1562777,2,vupload,下,2429,,,480,360,0,1080698
1562770,1,vupload,,246,,,480,360,0,1080691
1562780,1,vupload,,1745,,,638,360,0,1080702
1562786,1,vupload,P1,247,,,640,358,0,1080706
7028860,1,vupload,尼亚加拉瀑布【上】,1350,,,0,0,0,1080707
7028861,2,vupload,尼亚加拉瀑布【下】,1350,,,0,0,0,1080707
1562785,1,vupload,,590,,,640,360,0,1080705
1562792,1,vupload,,247,,,638,360,0,1080710
1562794,1,vupload,,294,,,352,288,0,1080712
1562802,1,vupload,,1693,,,640,360,0,1080716
1562825,1,vupload,,24,,,640,360,0,1080724
1562912,1,vupload,,38,,,640,360,0,1080725
1562827,1,vupload, 15美少女战士-嘉文四世,92,,,0,0,0,1080726
1611314,2,vupload, 番外 无限火力模式下的 Bjergsen ,69,,,0,0,0,1080726
1480809,3,vupload,14 机器人的审判日  ,126,,,0,0,0,1080726
1390836,4,vupload,13 虚空之眼-维科兹 介绍 ,66,,,0,0,0,1080726
1380879,5,vupload,12 美女联盟,91,,,0,0,0,1080726
1360959,6,vupload,"番外短篇:这,是,弗雷尔卓德!!",17,,,0,0,0,1080726
1338432,7,vupload,11 武士的故事:亚索,63,,,0,0,0,1080726
1294021,8,vupload,10 狐狸叫,76,,,0,0,0,1080726
1277340,9,vupload,09 酒桶遇到圣诞老人,72,,,0,0,0,1080726
1253468,10,vupload,08 索拉卡五杀,89,,,0,0,0,1080726
1242270,11,vupload,07 盲僧 vs. 蔚,137,,,0,0,0,1080726
1212750,12,vupload,  06 小兵的逆袭  ,151,,,0,0,0,1080726
1169611,13,vupload,    05 安魂曲 ,117,,,0,0,0,1080726
1144828,14,vupload,   短篇 冒险时间    ,35,,,0,0,0,1080726
1129516,15,vupload,    04 泳池派对 ,126,,,0,0,0,1080726
1090485,16,vupload, 03 塔下的一天  ,102,,,0,0,0,1080726
1047633,17,vupload, 02 恐惧归来  ,147,,,0,0,0,1080726
1129517,18,vupload,02 预告,36,,,0,0,0,1080726
1129523,19,vupload, 01 ,138,,,0,0,0,1080726
1562824,1,vupload,,91,,,480,360,0,1080723
1562828,1,vupload,,57,,,640,360,0,1080727
1562830,1,vupload,,305,,,480,360,0,1080730
1562832,1,vupload,足控必看,688,,,480,360,0,1080732
1562833,2,vupload,蘑菇啦组：多大仇,722,,,480,360,0,1080732
1562859,1,vupload,,362,,,480,360,0,1080745
1562856,1,vupload,,1926,,,640,360,0,1080743
1562852,1,vupload,,440,,,640,360,0,1080740
1562860,1,vupload,,852,,,640,360,0,1080746
1562870,1,vupload,,130,,,448,344,0,1080756
1562866,1,vupload,,243,,,640,360,0,1080752
1562872,1,vupload,,175,,,480,360,0,1080758
1563765,1,vupload,,240,,,480,360,0,1080751
20258395,1,vupload,,575,,,640,360,0,1080755
1562868,1,vupload,,140,,,636,360,0,1080753
1562876,1,vupload,,299,,,640,360,0,1080763
1562880,1,vupload,,233,,,640,360,0,1080766
1562879,1,vupload,预告,178,,,638,360,0,1080765
1563252,2,vupload, 6分钟演示,404,,,638,360,0,1080765
1563253,3,vupload,   3分钟演示 ,183,,,638,360,0,1080765
1563254,4,vupload, 9分钟演示,555,,,638,360,0,1080765
1562895,1,vupload,青蛇预告·真,258,,,466,360,0,1080773
1562896,2,vupload,青蛇预告·伪,94,,,466,360,0,1080773
1562897,3,vupload,第一期,1031,,,466,360,0,1080773
1562898,4,vupload,第二期,1763,,,466,360,0,1080773
1562899,5,vupload,第三期,2748,,,466,360,0,1080773
1562900,6,vupload,番外,633,,,466,360,0,1080773
1562901,1,vupload,P1,1208,,,480,360,0,1080775
1564387,2,vupload,P2,589,,,480,360,0,1080775
1564388,3,vupload,P3,866,,,480,360,0,1080775
1562907,1,vupload,,310,,,638,360,0,1080784
1562914,1,vupload,,275,,,640,360,0,1080788
1562904,1,vupload,,273,,,850,480,0,1080780
1562905,1,vupload,,1710,,,480,360,0,1080782
1562913,1,vupload,,300,,,640,360,0,1080787
1562906,1,vupload,,283,,,640,360,0,1080783
1562922,1,vupload,,216,,,640,360,0,1080797
1562931,1,vupload,,611,,,480,360,0,1080803
1562939,1,vupload,,1548,,,1104,622,0,1080806
1562957,1,vupload,,620,,,512,288,0,1080816
1562954,1,vupload,異世界魔法は遅れてる！①,15,,,640,360,0,1080814
1562955,2,vupload,フレイム王国興亡記１,48,,,640,360,0,1080814
1562953,1,vupload,,346,,,638,360,0,1080813
1562959,1,vupload,,142,,,640,360,0,1080818
1562956,1,vupload,,170,,,640,360,0,1080815
1562963,1,vupload,,358,,,640,360,0,1080822
1562965,1,vupload,,1951,,,640,360,0,1080823
1562966,1,vupload,,265,,,648,360,0,1080825
1562981,1,vupload,,2340,,,512,288,0,1080837
1562973,1,vupload,,0,,,1104,622,0,1080832
1562974,1,vupload,,280,,,448,336,0,1080833
1562993,1,vupload,,47,,,640,360,0,1080846
1562986,1,vupload,,1902,,,608,240,0,1080842
1562985,1,vupload,,1440,,,640,360,0,1080841
1562994,1,vupload,,802,,,1280,720,0,1080847
1562992,1,vupload,,5828,,,512,288,0,1080845
1562995,1,vupload,,47,,,640,360,0,1080848
1562997,1,vupload,,1803,,,638,360,0,1080850
1563003,1,vupload,渣画质原版,750,,,640,360,0,1080853
1962812,2,vupload,腾讯高清,318,,,640,360,0,1080853
1563017,1,vupload,,745,,,638,360,0,1080864
1563022,1,vupload,,1140,,,480,360,0,1080868
1563020,1,vupload,,1606,,,480,360,0,1080866
1563014,1,vupload,美军反坦克训练,369,,,640,360,0,1080861
1563015,2,vupload,美军日常射击训练,177,,,638,360,0,1080861
1563065,1,vupload,Total Body Toning for Beginners ,949,,,640,360,0,1080865
1565225,2,vupload,Fabulous Flat Abs for Beginners,1001,,,640,360,0,1080865
1563019,3,vupload,Sleek and Sexy Arms for Beginners,794,,,640,360,0,1080865
1597720,4,vupload,Kill That Muffin Top for Beginners ,642,,,640,360,0,1080865
1597721,5,vupload,Cassey Ho &amp; Ashley Borden: Amazing Thigh Workout,691,,,640,360,0,1080865
1597722,6,vupload,Butt Lift Pilates Workout for Beginners,460,,,640,360,0,1080865
1597723,7,vupload,Sculpted Back Pilates Workout for Beginners,526,,,640,360,0,1080865
1597724,8,vupload,Super Shaper Pilates Workout,588,,,640,360,0,1080865
1597725,9,vupload,Abtacular Pilates Workout,545,,,640,360,0,1080865
1563023,1,vupload,,2708,,,512,288,0,1080871
1563025,1,vupload,高级弹幕,379,,,512,288,0,1080873
1565355,2,vupload,自带字幕,379,,,640,360,0,1080873
1563027,1,vupload,,0,,,0,0,0,1080875
1563294,1,vupload,1,203,,,640,360,0,1080876
1563029,2,vupload,2,420,,,638,360,0,1080876
1563024,1,vupload,,169,,,640,360,0,1080872
1563057,1,vupload,,104,,,640,360,0,1080884
1563053,1,vupload,,1208,,,512,288,0,1080881
1563052,1,vupload,P0,89,,,640,360,0,1080880
1565445,2,vupload,字幕付,89,,,640,360,0,1080880
1563066,1,vupload,,614,,,640,360,0,1080888
1563077,1,vupload,,125,,,626,360,0,1080898
1563070,1,vupload,,1070,,,1920,1080,0,1080892
1563075,1,vupload,,216,,,526,360,0,1080897
1563079,1,vupload,,142,,,640,360,0,1080900
1563085,1,vupload,,1276,,,638,360,0,1080906
1563082,1,vupload,,4085,,,576,432,0,1080903
1563080,1,vupload,,91,,,448,336,0,1080901
1562279,1,vupload,,179,,,856,480,0,1080908
1563086,1,vupload,,815,,,638,360,0,1080907
1563094,1,vupload,,250,,,640,360,0,1080916
1563091,1,vupload,,45,,,638,360,0,1080913
1563092,1,vupload,,89,,,640,360,0,1080914
1563088,1,vupload,,158,,,640,360,0,1080910
1563098,1,vupload,,2161,,,640,480,0,1080920
1563109,1,vupload,,459,,,638,360,0,1080926
1563110,1,vupload,,519,,,640,360,0,1080927
1563121,1,vupload,P2,1621,,,638,360,0,1080937
1563113,1,vupload,,0,,,0,0,0,1080930
1563118,1,vupload,,324,,,640,360,0,1080934
1563114,1,vupload,P1,819,,,512,288,0,1080931
1563115,2,vupload,P2,721,,,512,288,0,1080931
1563117,1,vupload,,297,,,512,288,0,1080933
1563135,1,vupload,,615,,,638,360,0,1080943
1563142,1,vupload,,2025,,,672,378,0,1080945
1563161,1,vupload,,2635,,,0,0,0,1080957
1563152,1,vupload,,7837,,,576,432,0,1080951
1563151,1,vupload,,7566,,,0,0,0,1080950
