View_pages_cid,View_pages_page,View_pages_from,View_pages_part,View_pages_duration,View_pages_vid,View_pages_weblink,View_pages_dimension_width,View_pages_dimension_height,View_pages_dimension_rotate,aid
1505443,1,vupload,,193,,,640,360,0,1040086
1505448,1,vupload,,33,,,640,360,0,1040091
1505456,1,vupload,,223,,,450,360,0,1040097
1505455,1,vupload,,2403,,,576,360,0,1040096
1508402,1,vupload,,504,,,640,360,0,1040092
1505451,1,vupload,"1,拍摄历程与希特勒（元首）扮演者访谈",1170,,,640,360,0,1040094
1505452,2,vupload,"2,戈培尔（小黄）等角色扮演者谈话",1138,,,640,360,0,1040094
1505453,3,vupload,"3,爱娃（嫂夫人）等角色扮演者谈话",1101,,,640,360,0,1040094
1462070,1,vupload,白眉,2219,,,576,360,0,1040103
1505571,1,vupload,Play影像,887,,,640,360,0,1040107
1501428,2,vupload,介绍影像,114,,,640,360,0,1040107
1471816,1,vupload,田野路,2289,,,576,360,0,1040104
1505464,1,vupload,P0,656,,,640,360,0,1040106
1976571,2,vupload,高清源,656,,,672,378,0,1040106
1505466,1,vupload,,5706,,,640,360,0,1040108
1505459,1,vupload,,359,,,640,360,0,1040100
1505463,1,vupload,,114,,,640,360,0,1040105
1505461,1,vupload,,126,,,638,360,0,1040102
1506802,1,vupload,,102,,,640,360,0,1040113
1505472,1,vupload,,95,,,512,288,0,1040111
1505482,1,vupload,,240,,,636,360,0,1040124
1505477,1,vupload,,609,,,640,360,0,1040121
1505489,1,vupload,,77,,,480,360,0,1040132
1505494,1,vupload,,122,,,640,360,0,1040136
1505493,1,vupload,,218,,,480,360,0,1040135
1505492,1,vupload,,80,,,640,360,0,1040134
1505501,1,vupload,,799,,,640,360,0,1040144
1505498,1,vupload,,240,,,640,360,0,1040140
1505510,1,vupload,,696,,,638,360,0,1040153
1505507,1,vupload,,144,,,512,288,0,1040151
1505513,1,vupload,,120,,,640,360,0,1040156
1505511,1,vupload,,318,,,450,360,0,1040154
1505522,1,vupload,,238,,,640,360,0,1040165
1505520,1,vupload,,44,,,640,360,0,1040164
1505519,1,vupload,,252,,,512,288,0,1040163
1505518,1,vupload,,98,,,384,288,0,1040161
1505560,1,vupload,,241,,,704,396,0,1040174
1505563,1,vupload,,279,,,788,444,0,1040177
1505564,1,vupload,,258,,,480,360,0,1040178
1505556,1,vupload,,1969,,,538,360,0,1040171
1505559,1,vupload,,225,,,640,360,0,1040173
1505555,1,vupload,,2833,,,432,336,0,1040170
1506785,1,vupload,引蛇出洞  ,232,,,512,288,0,1040172
1219066,2,vupload,空城计,222,,,512,288,0,1040172
1189348,3,vupload, 美人计 ,235,,,638,360,0,1040172
870781,4,vupload, 偷梁换柱   ,495,,,512,288,0,1040172
850953,5,vupload,  借尸还魂 ,274,,,640,360,0,1040172
840304,6,vupload,  隔岸观火 ,369,,,638,360,0,1040172
780651,7,vupload,  李代桃僵 ,245,,,512,288,0,1040172
770149,8,vupload,  反客为主 ,226,,,512,288,0,1040172
762127,9,vupload,指桑骂槐,0,,,0,0,0,1040172
751528,10,vupload,趁火打劫,0,,,0,0,0,1040172
742203,11,vupload,打草惊蛇,0,,,0,0,0,1040172
687981,12,vupload,假痴不癫,0,,,0,0,0,1040172
663206,13,vupload,苦肉计,0,,,0,0,0,1040172
584246,14,vupload,浑水摸鱼,83,,,638,360,0,1040172
742263,15,vupload,顺手牵羊,0,,,0,0,0,1040172
742255,16,vupload,将计就计,0,,,0,0,0,1040172
742256,17,vupload,金蝉脱壳,73,,,638,360,0,1040172
742257,18,vupload,以逸待劳,101,,,638,360,0,1040172
580858,19,vupload,暗渡陈仓,0,,,0,0,0,1040172
742258,20,vupload,无中生有,77,,,638,360,0,1040172
582636,21,vupload,欲擒故纵,76,,,638,360,0,1040172
742259,22,vupload,笑里藏刀,87,,,638,360,0,1040172
742260,23,vupload,借刀杀人,68,,,638,360,0,1040172
1505569,1,vupload,,781,,,640,360,0,1040183
1505570,1,vupload,,30,,,640,360,0,1040184
1505573,1,vupload,,168,,,480,360,0,1040186
1505577,1,vupload,,1773,,,0,0,0,1040191
1505576,1,vupload,,3262,,,638,360,0,1040190
1505582,1,vupload,,833,,,640,360,0,1040198
1505581,1,vupload,P1,1708,,,642,360,0,1040197
1511406,2,vupload,P2,1732,,,642,360,0,1040197
1505557,1,vupload, 第32期 神秘英雄助你百战百胜,258,,,640,360,0,1040208
1505587,1,vupload,,2571,,,1280,720,0,1040202
1505585,1,vupload,,213,,,0,0,0,1040200
4028298,1,vupload,,101,,,640,360,0,1040207
1505586,1,vupload,,264,,,640,360,0,1040201
1504661,1,vupload,,4951,,,512,288,0,1040206
1505596,1,vupload,,2152,,,448,336,0,1040212
1505594,1,vupload,P1,195,,,854,480,0,1040210
1505601,1,vupload,,368,,,490,360,0,1040218
1505597,1,vupload,,303,,,640,360,0,1040213
1505595,1,vupload,,1253,,,600,360,0,1040211
1505599,1,vupload,,1216,,,512,290,0,1040215
1505608,1,vupload,,123,,,638,360,0,1040224
1505610,1,vupload,,59,,,640,360,0,1040226
1505606,1,vupload,,220,,,640,360,0,1040222
1497674,1,vupload,,1564,,,640,480,0,1040232
1532762,1,vupload,,176,,,638,360,0,1040235
1505645,1,vupload,,258,,,512,288,0,1040237
1505646,1,vupload,,161,,,640,360,0,1040238
1505653,1,vupload,,886,,,640,360,0,1040246
2306728,1,vupload,,192,,,1280,720,0,1040241
1505659,1,vupload,,470,,,640,360,0,1040251
1505721,1,vupload,01,1338,,,384,288,0,1040257
1505722,2,vupload,02,1284,,,384,288,0,1040257
1505723,3,vupload,03,1275,,,384,288,0,1040257
1505724,4,vupload,05,1293,,,384,288,0,1040257
1505725,5,vupload,06,1233,,,384,288,0,1040257
1505726,6,vupload,07,1266,,,384,288,0,1040257
1505727,7,vupload,08,1285,,,384,288,0,1040257
1505728,8,vupload,09,1295,,,384,288,0,1040257
1505729,9,vupload,10,1244,,,384,288,0,1040257
1505730,10,vupload,11,1255,,,384,288,0,1040257
1505731,11,vupload,12,1260,,,384,288,0,1040257
1505732,12,vupload,13,1285,,,384,288,0,1040257
1505733,13,vupload,14,1261,,,384,288,0,1040257
1505734,14,vupload,15,1377,,,384,288,0,1040257
1505735,15,vupload,16,1328,,,384,288,0,1040257
1505736,16,vupload,17,1263,,,384,288,0,1040257
1505737,17,vupload,18,1250,,,384,288,0,1040257
1505738,18,vupload,19,1249,,,384,288,0,1040257
1505739,19,vupload,20,1247,,,384,288,0,1040257
1505740,20,vupload,21,1264,,,384,288,0,1040257
1505741,21,vupload,22,1269,,,384,288,0,1040257
1505742,22,vupload,23,1244,,,384,288,0,1040257
1505743,23,vupload,24,1243,,,384,288,0,1040257
1505744,24,vupload,25,1284,,,384,288,0,1040257
1505745,25,vupload,26,1282,,,384,288,0,1040257
1505746,26,vupload,27,1253,,,384,288,0,1040257
1505747,27,vupload,28,1250,,,384,288,0,1040257
1505748,28,vupload,29,1252,,,384,288,0,1040257
1505749,29,vupload,30,1394,,,384,288,0,1040257
1505751,1,vupload,,653,,,640,360,0,1040252
1505661,1,vupload,,737,,,640,360,0,1040253
1505750,1,vupload,,7397,,,640,352,0,1040258
1508812,1,vupload,,153,,,640,360,0,1040261
1505753,1,vupload,,30,,,640,360,0,1040260
20489180,1,vupload,,1402,,,480,360,0,1040265
1505763,1,vupload,,0,,,1104,622,0,1040268
1505755,1,vupload,,2175,,,0,0,0,1040262
1505756,1,vupload,,5796,,,640,360,0,1040263
1505759,1,vupload,,2091,,,640,360,0,1040266
1505770,1,vupload,,5164,,,640,360,0,1040276
1505768,1,vupload,,31,,,480,360,0,1040274
1505766,1,vupload,,5930,,,960,540,0,1040271
1505765,1,vupload,,212,,,426,240,0,1040270
1505779,1,vupload,,1574,,,638,360,0,1040284
1505780,1,vupload,,884,,,512,288,0,1040286
1505788,1,vupload,,3062,,,638,360,0,1040293
1505787,1,vupload,,73,,,512,288,0,1040292
1505786,1,vupload,,605,,,640,360,0,1040291
1505792,1,vupload,,0,,,672,378,0,1040295
1505798,1,vupload,,833,,,480,360,0,1040301
1505800,1,vupload,,449,,,640,360,0,1040303
1505802,1,vupload,,66,,,480,360,0,1040304
1505806,1,vupload,,191,,,598,336,0,1040308
1505797,1,vupload,,2565,,,638,360,0,1040300
1505804,1,vupload,预告,49,,,638,360,0,1040306
1505803,1,vupload,,99,,,482,360,0,1040305
1505805,1,vupload,,798,,,640,360,0,1040307
1505828,1,vupload,,241,,,640,360,0,1040314
1505816,1,vupload,,313,,,638,360,0,1040311
1505831,1,vupload,,1883,,,426,240,0,1040316
1505809,1,vupload,豌豆射手,51,,,638,360,0,1040310
1505810,2,vupload,食人花,66,,,638,360,0,1040310
1505811,3,vupload,向日葵,51,,,638,360,0,1040310
1505812,4,vupload,仙人掌,69,,,638,360,0,1040310
1505813,5,vupload,士兵僵尸,52,,,638,360,0,1040310
1505814,6,vupload,工程师僵尸,168,,,638,360,0,1040310
1505815,7,vupload,奶妈：科学家僵尸,61,,,638,360,0,1040310
1505833,1,vupload,蜀国四虎将,674,,,638,360,0,1040318
1505841,2,vupload,魏国三大猛将,437,,,638,360,0,1040318
1505842,3,vupload,吴国三都督,743,,,638,360,0,1040318
1505843,4,vupload,沙场点将第一周前三名,477,,,638,360,0,1040318
1505844,5,vupload,沙场点将第二周前三名,535,,,638,360,0,1040318
1505845,6,vupload,大结局,652,,,640,352,0,1040318
1505846,7,vupload,新装备【木牛流马】,454,,,638,360,0,1040318
1505901,1,vupload,on vocal,282,,,640,360,0,1040315
1505938,2,vupload,off vocal,282,,,640,360,0,1040315
1505836,1,vupload,,532,,,640,360,0,1040322
1505848,1,vupload,,238,,,640,360,0,1040328
1505835,1,vupload,,112,,,640,360,0,1040321
1505840,1,vupload,,50,,,640,360,0,1040326
1505839,1,vupload,,411,,,640,360,0,1040325
1505834,1,vupload,,335,,,854,480,0,1040320
1505854,1,vupload,1080P 1Mbps（320K）,370,,,640,360,0,1040333
1506110,2,vupload,1080P 2Mbps（320K）,905,,,640,360,0,1040333
1505859,1,vupload,,3712,,,448,336,0,1040338
1505856,1,vupload,,3540,,,1280,720,0,1040335
1505869,1,vupload,,123,,,640,360,0,1040348
1505864,1,vupload,,5619,,,672,378,0,1040343
1505863,1,vupload,,404,,,638,360,0,1040342
1505865,1,vupload,,226,,,640,360,0,1040344
1505861,1,vupload,,58,,,640,360,0,1040340
1505866,1,vupload,,284,,,640,360,0,1040345
1505872,1,vupload,P1,2048,,,638,360,0,1040351
1505881,1,vupload,,1066,,,496,298,0,1040358
1505893,1,vupload,,320,,,480,360,0,1040368
1505892,1,vupload,,2592,,,480,360,0,1040367
1505887,1,vupload,,300,,,640,360,0,1040361
1505903,1,vupload,,260,,,640,360,0,1040375
1505914,1,vupload,,107,,,640,360,0,1040385
1505916,1,vupload,,268,,,854,480,0,1040387
1505913,1,vupload,,1089,,,640,360,0,1040384
1505919,1,vupload,,524,,,640,360,0,1040390
1505932,1,vupload,,353,,,640,360,0,1040398
1505929,1,vupload,,89,,,640,360,0,1040395
1335029,1,vupload,,227,,,448,336,0,1040396
1505925,1,vupload,,227,,,640,360,0,1040392
1505926,1,vupload,,202,,,864,480,0,1040393
1505937,1,vupload,,737,,,268,360,0,1040403
1505941,1,vupload,,683,,,640,360,0,1040406
1505952,1,vupload,,1696,,,640,360,0,1040418
1505949,1,vupload,,216,,,640,360,0,1040415
1505946,1,vupload,,202,,,640,360,0,1040412
1505950,1,vupload,,209,,,640,360,0,1040416
1505948,1,vupload,,235,,,640,360,0,1040413
1505959,1,vupload,,266,,,352,264,0,1040422
1505964,1,vupload,,1078,,,480,360,0,1040428
1494212,1,vupload,,299,,,636,360,0,1040424
1494214,1,vupload,,317,,,636,360,0,1040425
1505960,1,vupload,,247,,,636,360,0,1040423
1505975,1,vupload,,716,,,638,360,0,1040437
1505967,1,vupload,,272,,,640,360,0,1040431
1505972,1,vupload,,166,,,640,360,0,1040435
1505973,1,vupload,,280,,,638,360,0,1040436
1505976,1,vupload,,4153,,,512,384,0,1040438
1505991,1,vupload,,97,,,640,360,0,1040445
1505998,1,vupload,,127,,,450,360,0,1040450
1506003,1,vupload,,523,,,640,360,0,1040457
1505999,1,vupload,,93,,,854,480,0,1040452
1506018,1,vupload,,380,,,640,360,0,1040473
1506021,1,vupload,,3056,,,640,360,0,1040477
1506022,1,vupload,,2425,,,0,0,0,1040478
1506026,1,vupload,,101,,,480,360,0,1040483
1506027,1,vupload,,873,,,512,288,0,1040484
1506399,1,vupload,,1327,,,480,360,0,1040487
1506028,1,vupload,,554,,,640,360,0,1040485
1505574,1,vupload,,123,,,640,360,0,1040490
1506032,1,vupload,,206,,,512,288,0,1040491
1506166,1,vupload, CJ Blaze VS Xenics Storm 1,3322,,,512,288,0,1040504
1506836,2,vupload,   CJ Blaze VS Xenics Storm 2,2406,,,512,288,0,1040504
1506044,1,vupload,,144,,,480,360,0,1040505
1506041,1,vupload,,94,,,640,360,0,1040501
1506045,1,vupload,,270,,,640,360,0,1040506
1506065,1,vupload,,268,,,640,360,0,1040514
1506048,1,vupload,届かない恋 Live at Campus Fes,312,,,640,360,0,1040511
1506049,2,vupload,WHITE ALBUM Live at Campus Fes,285,,,640,360,0,1040511
1506050,3,vupload,Feeling Heart,255,,,640,360,0,1040511
1506051,4,vupload,夢想歌,249,,,640,360,0,1040511
1506052,5,vupload,Routes,265,,,640,360,0,1040511
1506053,6,vupload,あなたを想いたい,280,,,640,360,0,1040511
1506054,7,vupload,舞い落ちる雪のように,295,,,640,360,0,1040511
1506055,8,vupload,POWDER SNOW (弾き語り),260,,,640,360,0,1040511
1506056,9,vupload,ヒトリ,280,,,640,360,0,1040511
1506057,10,vupload,SOUND OF DESTINY Live at Campus Fes,255,,,640,360,0,1040511
1506058,11,vupload,君をのせて,244,,,640,360,0,1040511
1506059,12,vupload,I hope so,304,,,640,360,0,1040511
1506060,13,vupload,深愛,304,,,640,360,0,1040511
1506061,14,vupload,届かない恋 Valentine Live,304,,,640,360,0,1040511
1506062,15,vupload,時の魔法 (acoustic version),314,,,640,360,0,1040511
1506064,1,vupload,,2865,,,480,360,0,1040513
1506096,1,vupload,,2950,,,626,360,0,1040525
1506099,1,vupload,,848,,,640,360,0,1040528
1506098,1,vupload,,1329,,,472,360,0,1040527
1506095,1,vupload,,94,,,640,360,0,1040524
1506101,1,vupload,,217,,,484,360,0,1040530
1506105,1,vupload,,171,,,626,360,0,1040533
1506115,1,vupload,,1674,,,642,360,0,1040543
1506114,1,vupload,,269,,,534,360,0,1040541
4310367,1,vupload,P1,3571,,,0,0,0,1040548
4310368,2,vupload,P2,5220,,,0,0,0,1040548
1506186,1,vupload,,104,,,480,360,0,1040546
1506113,1,vupload,,35,,,540,360,0,1040540
1506119,1,vupload,,180,,,640,360,0,1040544
1506129,1,vupload,,1972,,,640,360,0,1040558
1502973,1,vupload,,76,,,640,360,0,1040552
1506123,1,vupload,,817,,,638,360,0,1040551
1506138,1,vupload,,219,,,640,360,0,1040568
1506132,1,vupload,,614,,,640,360,0,1040561
1506136,1,vupload,,26,,,638,360,0,1040566
1506137,1,vupload,,1409,,,576,360,0,1040567
1506135,1,vupload,,1213,,,640,360,0,1040565
1506145,1,vupload,,237,,,640,360,0,1040577
1506141,1,vupload,,1060,,,512,288,0,1040573
1506142,1,vupload,Somebody's Watching,70,,,512,288,0,1040574
1540331,2,vupload,不要回头看,68,,,512,288,0,1040574
1506155,1,vupload,,240,,,864,486,0,1040587
1507686,1,vupload,,321,,,640,360,0,1040586
1506156,1,vupload,,659,,,640,360,0,1040588
1506159,1,vupload,,79,,,640,360,0,1040592
1520750,1,vupload,,554,,,640,360,0,1040593
1506170,1,vupload,,308,,,854,480,0,1040604
1506173,1,vupload,,775,,,426,240,0,1040607
1506180,1,vupload,,154,,,854,480,0,1040616
1506175,1,vupload,,98,,,400,300,0,1040611
1506182,1,vupload,,460,,,480,360,0,1040617
1506197,1,vupload,,83,,,512,288,0,1040620
1506207,1,vupload,,30,,,640,360,0,1040625
1506206,1,vupload,,311,,,1280,720,0,1040624
1506209,1,vupload,,1174,,,480,360,0,1040628
1506213,1,vupload,,241,,,640,360,0,1040631
1506222,1,vupload,,372,,,640,360,0,1040637
1506215,1,vupload,p1,2140,,,540,360,0,1040635
1506216,2,vupload,p2,2232,,,540,360,0,1040635
1506217,3,vupload,p3,1922,,,540,360,0,1040635
1506218,4,vupload,p4,2004,,,540,360,0,1040635
1506219,5,vupload,p5,573,,,540,360,0,1040635
1506224,1,vupload,,258,,,640,360,0,1040638
1506187,1,vupload, 愚人节玩笑开打了！EA高层向任天堂和粉丝道歉  ,132,,,638,360,0,1040632
1506265,2,vupload,  全片 ,1767,,,512,288,0,1040632
1506188,3,vupload, 三星发布飞鸽WIFI计划 ,97,,,638,360,0,1040632
1506189,4,vupload,   《熊宝贝》《偶像大师》跨界合作“熊宝贝大师”载歌载舞逗趣亮相 ,117,,,638,360,0,1040632
1506190,5,vupload,  卡普空送限定福利公布对应“猫咪语”游戏阵容 ,115,,,638,360,0,1040632
1506191,6,vupload,  《模拟山羊》公开上市宣传影片 ,106,,,638,360,0,1040632
1506192,7,vupload, 《坦克世界》之8位机“坦克大战”模式 ,149,,,638,360,0,1040632
1506193,8,vupload,根本无法抗衡 WE.A大胜EP.O,297,,,638,360,0,1040632
1506194,9,vupload,   龙套的逆袭暴雪公布格斗游戏新作：《暴雪遗弃者被征服者的复仇》,160,,,638,360,0,1040632
1507007,10,vupload, 最终幻想粉丝自制短篇  ,399,,,638,360,0,1040632
1506807,11,vupload, 无限火力 劫    ,381,,,512,288,0,1040632
1506775,12,vupload,  全血剑劫大杀四方拿6杀 ,93,,,512,288,0,1040632
1506748,13,vupload, 蛮王精彩集锦 ,69,,,512,288,0,1040632
1507777,14,vupload, 03 ,51,,,512,288,0,1040632
1506700,15,vupload,  无限火力集锦,266,,,638,360,0,1040632
1506195,16,vupload,  愚人节福利满满 LOL无限火力模式上线 ,99,,,638,360,0,1040632
1506231,1,vupload,,841,,,512,288,0,1040643
1506228,1,vupload,1,1956,,,638,360,0,1040642
1506229,2,vupload,2,1316,,,512,288,0,1040642
1511752,1,vupload,,1919,,,540,360,0,1040641
1506270,1,vupload,,259,,,640,360,0,1040666
3536295,1,vupload,,1236,,,640,360,0,1040662
1506267,1,vupload,,229,,,854,480,0,1040663
1506308,1,vupload,,254,,,640,360,0,1040677
1506301,1,vupload,,266,,,640,360,0,1040673
1506306,1,vupload,,170,,,640,360,0,1040676
1506318,1,vupload,540p,313,,,640,360,0,1040687
1506319,2,vupload,720P,202,,,640,360,0,1040687
1506320,1,vupload,540P,384,,,640,360,0,1040688
1506321,2,vupload,720P,1185,,,640,360,0,1040688
1506317,1,vupload,,599,,,640,360,0,1040686
1506314,1,vupload,,294,,,640,360,0,1040682
1506331,1,vupload,110617 王者归来 10岁小虎队飞炫酷少年 - 青苹果,476,,,480,360,0,1040694
1506332,2,vupload,飞炫少年 - 青苹果乐园,208,,,480,360,0,1040694
1506333,3,vupload,北京卫视 - 飞炫少年上环球春晚还是动画春晚,262,,,540,360,0,1040694
1507791,4,vupload,100327 中华达人 少年版小虎队飞炫少年 - 青苹果乐园,182,,,480,360,0,1040694
1506325,1,vupload,,86,,,640,360,0,1040690
1506370,1,vupload,,300,,,480,360,0,1040697
1506376,1,vupload,,2689,,,512,288,0,1040701
1506383,1,vupload,,416,,,640,360,0,1040708
1506378,1,vupload,,1379,,,638,360,0,1040703
1506393,1,vupload,,1483,,,1920,1080,0,1040718
1506470,1,vupload,新浪,126,,,640,360,0,1040714
1506390,2,vupload,优酷,126,,,512,288,0,1040714
1645798,3,vupload,系统介绍,125,,,638,360,0,1040714
1506402,1,vupload,,528,,,640,360,0,1040722
1506405,1,vupload,,15,,,640,360,0,1040725
1507311,1,vupload,,138,,,640,360,0,1040726
1506404,1,vupload,,674,,,638,360,0,1040724
1506420,1,vupload,,170,,,636,360,0,1040733
1506424,1,vupload,,71,,,640,360,0,1040738
1506418,1,vupload,制作访谈2,183,,,512,288,0,1040732
1456723,2,vupload,制作专访1,192,,,512,288,0,1040732
1445442,3,vupload,故事前瞻,449,,,672,378,0,1040732
1506422,1,vupload,,4274,,,640,360,0,1040735
1507015,1,vupload,,297,,,640,360,0,1040746
1506435,1,vupload,,632,,,640,360,0,1040748
1506429,1,vupload,,1790,,,540,360,0,1040740
1506446,1,vupload,热门高富帅,1716,,,638,360,0,1040758
1506447,2,vupload,冷门矮挫穷,1576,,,638,360,0,1040758
1506438,1,vupload,,2004,,,638,360,0,1040751
1506445,1,vupload,,2290,,,512,288,0,1040757
1506442,1,vupload,VP VS EMPIRE 01,2348,,,512,288,0,1040755
1506599,2,vupload,NAVI VS C9 O1,2890,,,512,288,0,1040755
1506440,1,vupload,,203,,,540,360,0,1040753
1506454,1,vupload,,201,,,1280,720,0,1040764
1506449,1,vupload,,63,,,640,360,0,1040760
1506450,1,vupload,,123,,,540,360,0,1040761
1506453,1,vupload,,528,,,640,360,0,1040763
1507765,1,vupload,,407,,,640,360,0,1040766
7563707,1,vupload,P1,60,,,640,360,0,1040767
4314478,1,vupload,P1,3660,,,0,0,0,1040771
4314479,2,vupload,P2,6600,,,0,0,0,1040771
1506468,1,vupload,,407,,,640,360,0,1040775
1506463,1,vupload,P1,1403,,,638,360,0,1040772
1506464,2,vupload,P2,1082,,,638,360,0,1040772
1720678,1,vupload,,847,,,604,340,0,1040774
1506466,1,vupload,,353,,,480,360,0,1040773
1506473,1,vupload,摘掉眼镜,1119,,,480,272,0,1040778
1506476,2,vupload,第七章：苛むものは悪夢,4261,,,480,272,0,1040778
1506477,3,vupload,第八章：失われた温もり,1388,,,480,272,0,1040778
1506478,4,vupload,新第六章：運命の上書き,1330,,,480,272,0,1040778
1506479,5,vupload,终章：信じられる未来 上,1234,,,480,272,0,1040778
1506480,6,vupload,终章：信じられる未来 下,2081,,,480,272,0,1040778
1506469,1,vupload,,149,,,512,288,0,1040776
1506485,1,vupload,,1168,,,638,360,0,1040782
1506491,1,vupload,,397,,,638,360,0,1040788
1506487,1,vupload,,306,,,480,360,0,1040784
1506488,1,vupload,,267,,,352,200,0,1040785
1506486,1,vupload,,555,,,640,360,0,1040783
1506484,1,vupload,,1759,,,640,360,0,1040781
1506500,1,vupload,,614,,,640,360,0,1040796
1506496,1,vupload,part1,644,,,640,360,0,1040793
1506497,2,vupload,part2,772,,,640,360,0,1040793
1506495,1,vupload,爱言叶,570,,,640,360,0,1040792
1447524,2,vupload,爱言叶Ⅱ,267,,,588,360,0,1040792
1506499,1,vupload,,0,,,1104,622,0,1040795
1506505,1,vupload,,1618,,,514,360,0,1040798
1506494,1,vupload,,2885,,,480,360,0,1040791
1506509,1,vupload,,1247,,,480,360,0,1040801
1506528,1,vupload,,209,,,640,360,0,1040812
1506529,1,vupload,,5277,,,640,360,0,1040813
1506530,1,vupload,,1435,,,640,360,0,1040814
1506526,1,vupload,,314,,,640,360,0,1040810
1506531,1,vupload,,598,,,320,240,0,1040815
1506544,1,vupload,,62,,,640,360,0,1040824
1506537,1,vupload,,189,,,512,288,0,1040820
1492580,1,vupload,,575,,,640,360,0,1040825
1506539,1,vupload,1,803,,,640,360,0,1040822
1506540,2,vupload,2,810,,,640,360,0,1040822
1506541,3,vupload,3,664,,,640,360,0,1040822
1506545,1,vupload,,6805,,,638,360,0,1040826
1506554,1,vupload,,173,,,640,360,0,1040836
1506551,1,vupload,,91,,,480,360,0,1040833
1506555,1,vupload,,0,,,1104,622,0,1040837
1506564,1,vupload,,1495,,,638,360,0,1040846
1506558,1,vupload,,112,,,480,360,0,1040840
1506561,1,vupload,,295,,,1280,720,0,1040843
1506560,1,vupload,,145,,,640,360,0,1040842
1506563,1,vupload,,236,,,640,360,0,1040845
1506559,1,vupload,,1846,,,640,360,0,1040841
1506567,1,vupload,,358,,,640,360,0,1040848
1506579,1,vupload,,158,,,640,360,0,1040855
1506580,1,vupload,,89,,,640,360,0,1040856
1506585,1,vupload,,166,,,640,360,0,1040862
1506583,1,vupload,,225,,,640,360,0,1040860
1506586,1,vupload,,2706,,,512,288,0,1040863
1506589,1,vupload,,827,,,640,360,0,1040865
1506587,1,vupload,p1,290,,,640,360,0,1040864
1506588,2,vupload,p2,750,,,480,360,0,1040864
1506592,1,vupload,P1,164,,,640,360,0,1040868
1506593,2,vupload,P2,209,,,640,360,0,1040868
4570494,1,vupload,,112,,,0,0,0,1040867
1506590,1,vupload,,1082,,,640,360,0,1040866
1506597,1,vupload,,457,,,638,360,0,1040872
1506595,1,vupload,,3171,,,640,360,0,1040870
1506596,1,vupload,,0,,,960,720,0,1040871
1506614,1,vupload,,216,,,640,360,0,1040888
