related_video,aid
775688592,1040007
1038121,1040007
987561268,1040007
605742578,1040007
1041009,1040007
690696230,1040007
1040993,1040007
818196285,1040007
690638002,1040007
518221350,1040007
518209826,1040007
475682615,1040007
690671620,1040007
945712973,1040007
348069231,1040007
518237091,1040007
562234712,1040007
220721410,1040007
818222704,1040007
475466396,1040007
733142241,1040007
903174119,1040007
263234849,1040007
263168293,1040007
818164325,1040007
988189142,1040007
690714639,1040007
520726528,1040007
263148698,1040007
690646470,1040007
433200914,1040007
605649928,1040007
818192387,1040007
263208820,1040007
690674642,1040007
433227939,1040007
817480998,1040007
732567520,1040007
605727490,1040007
581249,1040004
254164,1040004
160551,1040004
11400587,1040004
404705,1040004
19116595,1040004
588427,1040004
1038895,1040004
774975,1040004
1039024,1040004
2644968,1040004
3051024,1040004
965447,1040004
671661,1040004
19091922,1040004
9396432,1040004
212078,1040004
1697882,1040004
111219,1040004
435447,1040004
5274878,1040004
11105677,1040004
1662442,1040004
407144,1040004
11863034,1040004
376681,1040004
122402,1040004
4653907,1040004
796705601,1040004
586650,1040004
52750424,1040004
52728667,1040004
434096,1040004
532435,1040004
3579658,1040004
12451542,1040004
3501843,1040004
964456,1040004
402899,1040004
2335258,1040004
3308618,1040012
3067162,1040012
2453263,1040012
868791,1040012
2611433,1040012
2586043,1040012
2388519,1040012
833084,1040012
3321577,1040012
845288,1040012
3288719,1040012
3158527,1040012
834192,1040012
2538879,1040012
3212281,1040012
3126693,1040012
1055190,1040012
1321209,1040012
6070508,1040012
3306193,1040012
992827,1040012
3062721,1040012
785803,1040012
2942393,1040012
3609064,1040012
3579448,1040012
3134357,1040012
775603,1040012
2446026,1040012
1718889,1040012
3093978,1040012
6352759,1040012
6211426,1040012
3140283,1040012
6202022,1040012
834199,1040012
5883193,1040012
889501,1040012
3158582,1040012
852834,1040012
597066827,1040011
53647454,1040011
340549414,1040011
641589773,1040011
1741235,1040011
797111390,1040011
2455126,1040011
501458026,1040011
96178427,1040011
474328779,1040011
427633679,1040011
550379948,1040011
634836779,1040011
385034579,1040011
900243510,1040011
845365736,1040011
257108510,1040011
460190351,1040011
58008101,1040011
540742707,1040011
7623009,1040011
553994372,1040011
813709857,1040011
4172441,1040011
13105584,1040011
1328654,1040011
506908349,1040011
629641826,1040011
670424563,1040011
89154603,1040011
3152983,1040011
372196272,1040011
679641234,1040011
17204579,1040011
82208265,1040011
8820860,1040011
7867501,1040011
34969652,1040011
34281988,1040011
294191796,1040011
470305,1040014
484430,1040014
498133,1040014
470638,1040014
472129,1040014
517831767,1040014
547784,1040014
389542351,1040014
517768398,1040014
732854776,1040014
262852707,1040014
347059067,1040014
520340491,1040014
390399216,1040014
262272783,1040014
562234712,1040014
605363450,1040014
732753437,1040014
305273416,1040014
945102820,1040014
261919291,1040014
859591981,1040014
562840801,1040014
562098539,1040014
775327933,1040014
475295303,1040014
431916812,1040014
262756500,1040014
475434352,1040014
902612973,1040014
390492283,1040014
517520215,1040014
262654952,1040014
347936284,1040014
817776778,1040014
817917127,1040014
432797774,1040014
860263396,1040014
860142635,1040014
220373733,1040014
43313061,1040010
7960717,1040010
510442982,1040010
54521311,1040010
22281857,1040010
23812186,1040010
25545694,1040010
53257481,1040010
20529181,1040010
20022798,1040010
54883593,1040010
629042100,1040010
3267585,1040010
545449632,1040010
384195483,1040010
20125081,1040010
681363951,1040010
253876029,1040010
99177450,1040010
243629567,1040010
380310455,1040010
256297734,1040010
25529857,1040010
35582482,1040010
339118924,1040010
54884334,1040010
12288317,1040010
845163614,1040010
540301974,1040010
291673539,1040010
20203064,1040010
595263112,1040010
33700288,1040010
47046818,1040010
424457632,1040010
585500812,1040010
47517392,1040010
90680222,1040010
7258739,1040010
43816677,1040010
8003839,1040018
15404884,1040018
1044433,1040018
886389853,1040018
256169300,1040018
883518145,1040018
13254172,1040018
796683901,1040018
16472218,1040018
6419466,1040018
6141788,1040018
3466846,1040018
86022135,1040018
97428248,1040018
2236107,1040018
677906719,1040018
6139356,1040018
8014096,1040018
1021429,1040018
3394630,1040018
24620755,1040018
331862993,1040018
5862256,1040018
667946953,1040018
